candidate_id,feature_set,feature_variant,model_family,model_name,params_json,params,selected_feature_count,selected_features,inner_selected_threshold,inner_constraint_level,inner_balanced_accuracy,inner_fault_recall,inner_normal_fpr,inner_macro_f1,inner_roc_auc,inner_fold_ba_std_t0_5,outer_fold,ensemble_members
compact13__missing_indicator__logistic_balanced_C3.0,compact13,missing_indicator,logistic_balanced,logistic_balanced_C3.0,"{""C"": 3.0}",{'C': 3.0},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.45,primary_fpr,0.8001567398119123,0.7727272727272727,0.1724137931034483,0.7905909351692484,0.8565830721003136,0.04810306628337378,1,
compact13__missing_indicator__random_forest_balanced_depth2,compact13,missing_indicator,random_forest_balanced,random_forest_balanced_depth2,"{""max_depth"": 2}",{'max_depth': 2},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.55,primary_fpr,0.7774294670846396,0.7272727272727273,0.1724137931034483,0.764292497625831,0.8542319749216299,0.016947743257192602,1,
compact13__missing_indicator__random_forest_balanced_depth3,compact13,missing_indicator,random_forest_balanced,random_forest_balanced_depth3,"{""max_depth"": 3}",{'max_depth': 3},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.55,primary_fpr,0.7946708463949843,0.7272727272727273,0.13793103448275862,0.7787878787878788,0.8432601880877743,0.015183433706118297,1,
compact13__missing_indicator__random_forest_balanced_depth4,compact13,missing_indicator,random_forest_balanced,random_forest_balanced_depth4,"{""max_depth"": 4}",{'max_depth': 4},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.55,primary_fpr,0.7946708463949843,0.7272727272727273,0.13793103448275862,0.7787878787878788,0.8463949843260189,0.015183433706118297,1,
compact13__missing_indicator__extra_trees_balanced_depth2,compact13,missing_indicator,extra_trees_balanced,extra_trees_balanced_depth2,"{""max_depth"": 2}",{'max_depth': 2},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.5,primary_fpr,0.8119122257053292,0.7272727272727273,0.10344827586206896,0.7931229926317778,0.8996865203761756,0.0856285089125739,1,
compact13__missing_indicator__extra_trees_balanced_depth3,compact13,missing_indicator,extra_trees_balanced,extra_trees_balanced_depth3,"{""max_depth"": 3}",{'max_depth': 3},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.5,primary_fpr,0.7891849529780564,0.6818181818181818,0.10344827586206896,0.7664219838132882,0.8832288401253918,0.09882360028076886,1,
compact13__missing_indicator__extra_trees_balanced_depth4,compact13,missing_indicator,extra_trees_balanced,extra_trees_balanced_depth4,"{""max_depth"": 4}",{'max_depth': 4},13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.5,primary_fpr,0.7946708463949843,0.7272727272727273,0.13793103448275862,0.7787878787878788,0.8777429467084641,0.06613015831529749,1,
compact13__missing_indicator__lightgbm_balanced_depth1,compact13,missing_indicator,lightgbm_balanced,lightgbm_balanced_depth1,"{""max_depth"": 1, ""num_leaves"": 2}","{'max_depth': 1, 'num_leaves': 2}",13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.6,primary_fpr,0.7433385579937304,0.6590909090909091,0.1724137931034483,0.7247360482654601,0.8252351097178683,0.07541863603590054,1,
compact13__missing_indicator__lightgbm_balanced_depth2,compact13,missing_indicator,lightgbm_balanced,lightgbm_balanced_depth2,"{""max_depth"": 2, ""num_leaves"": 4}","{'max_depth': 2, 'num_leaves': 4}",13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.7,primary_fpr,0.731974921630094,0.6363636363636364,0.1724137931034483,0.7114624505928854,0.8197492163009404,0.03875819380277769,1,
compact13__missing_indicator__lightgbm_balanced_depth3,compact13,missing_indicator,lightgbm_balanced,lightgbm_balanced_depth3,"{""max_depth"": 3, ""num_leaves"": 8}","{'max_depth': 3, 'num_leaves': 8}",13,outdoor_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_6h_mean_minus_prev_6h_mean|outdoor_temperature__last_minus_first|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature_error__last_minus_first|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.8,relaxed_fpr,0.7033699059561129,0.6136363636363636,0.20689655172413793,0.6839826839826839,0.7852664576802507,0.03563327400533332,1,
compact20_main__base__logistic_balanced_C0.3,compact20_main,base,logistic_balanced,logistic_balanced_C0.3,"{""C"": 0.3}",{'C': 0.3},20,outdoor_temperature__last_6h_mean_minus_prev_6h_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|outdoor_temperature__last_12h_mean_minus_prev_12h_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature__last_6h_mean_minus_prev_6h_mean|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_minus_first|p_net_meter_flow__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature_error__last_minus_first|outdoor_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature_error__last_6h_mean_minus_prev_6h_mean|p_hc1_return_temperature__min|p_hc1_return_temperature__last_minus_first|s_hc1_supply_temperature__min,0.4,primary_fpr,0.822884012539185,0.8181818181818182,0.1724137931034483,0.8169720347155256,0.8816614420062696,0.04587182583908888,1,
compact20_main__base__logistic_balanced_C1.0,compact20_main,base,logistic_balanced,logistic_balanced_C1.0,"{""C"": 1.0}",{'C': 1.0},20,outdoor_temperature__last_6h_mean_minus_prev_6h_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|outdoor_temperature__last_12h_mean_minus_prev_12h_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature__last_6h_mean_minus_prev_6h_mean|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_minus_first|p_net_meter_flow__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature_error__last_minus_first|outdoor_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature_error__last_6h_mean_minus_prev_6h_mean|p_hc1_return_temperature__min|p_hc1_return_temperature__last_minus_first|s_hc1_supply_temperature__min,0.4,primary_fpr,0.8514890282131662,0.8409090909090909,0.13793103448275862,0.8451301832208293,0.8824451410658307,0.028321331194963266,1,
compact20_main__base__logistic_balanced_C3.0,compact20_main,base,logistic_balanced,logistic_balanced_C3.0,"{""C"": 3.0}",{'C': 3.0},20,outdoor_temperature__last_6h_mean_minus_prev_6h_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|outdoor_temperature__last_12h_mean_minus_prev_12h_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature__last_6h_mean_minus_prev_6h_mean|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_minus_first|p_net_meter_flow__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature_error__last_minus_first|outdoor_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature_error__last_6h_mean_minus_prev_6h_mean|p_hc1_return_temperature__min|p_hc1_return_temperature__last_minus_first|s_hc1_supply_temperature__min,0.35,primary_fpr,0.822884012539185,0.8181818181818182,0.1724137931034483,0.8169720347155256,0.8683385579937304,0.04395050925231239,1,
compact20_main__base__random_forest_balanced_depth2,compact20_main,base,random_forest_balanced,random_forest_balanced_depth2,"{""max_depth"": 2}",{'max_depth': 2},20,outdoor_temperature__last_6h_mean_minus_prev_6h_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|outdoor_temperature__last_12h_mean_minus_prev_12h_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature__last_6h_mean_minus_prev_6h_mean|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_minus_first|p_net_meter_flow__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature_error__last_minus_first|outdoor_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature_error__last_6h_mean_minus_prev_6h_mean|p_hc1_return_temperature__min|p_hc1_return_temperature__last_minus_first|s_hc1_supply_temperature__min,0.5,primary_fpr,0.8742163009404389,0.8863636363636364,0.13793103448275862,0.8720046756282875,0.9020376175548589,0.059027323890774884,1,
compact20_main__base__random_forest_balanced_depth3,compact20_main,base,random_forest_balanced,random_forest_balanced_depth3,"{""max_depth"": 3}",{'max_depth': 3},20,outdoor_temperature__last_6h_mean_minus_prev_6h_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|outdoor_temperature__last_12h_mean_minus_prev_12h_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature__last_6h_mean_minus_prev_6h_mean|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_minus_first|p_net_meter_flow__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature_error__last_minus_first|outdoor_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature_error__last_6h_mean_minus_prev_6h_mean|p_hc1_return_temperature__min|p_hc1_return_temperature__last_minus_first|s_hc1_supply_temperature__min,0.5,primary_fpr,0.8628526645768024,0.8636363636363636,0.13793103448275862,0.8585271317829457,0.89576802507837,0.061753081483455784,1,
compact20_main__base__random_forest_balanced_depth4,compact20_main,base,random_forest_balanced,random_forest_balanced_depth4,"{""max_depth"": 4}",{'max_depth': 4},20,outdoor_temperature__last_6h_mean_minus_prev_6h_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|outdoor_temperature__last_12h_mean_minus_prev_12h_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature__last_6h_mean_minus_prev_6h_mean|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_minus_first|p_net_meter_flow__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature_error__last_minus_first|outdoor_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature_error__last_6h_mean_minus_prev_6h_mean|p_hc1_return_temperature__min|p_hc1_return_temperature__last_minus_first|s_hc1_supply_temperature__min,0.5,primary_fpr,0.8342476489028213,0.8409090909090909,0.1724137931034483,0.8302325581395349,0.8918495297805642,0.07927988197501992,1,
compact20_main__base__extra_trees_balanced_depth2,compact20_main,base,extra_trees_balanced,extra_trees_balanced_depth2,"{""max_depth"": 2}",{'max_depth': 2},20,outdoor_temperature__last_6h_mean_minus_prev_6h_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|outdoor_temperature__last_12h_mean_minus_prev_12h_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature__last_6h_mean_minus_prev_6h_mean|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_minus_first|p_net_meter_flow__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature_error__last_minus_first|outdoor_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature_error__last_6h_mean_minus_prev_6h_mean|p_hc1_return_temperature__min|p_hc1_return_temperature__last_minus_first|s_hc1_supply_temperature__min,0.5,primary_fpr,0.7719435736677116,0.6818181818181818,0.13793103448275862,0.752262443438914,0.8824451410658307,0.059286416679623116,1,
compact20_main__base__extra_trees_balanced_depth3,compact20_main,base,extra_trees_balanced,extra_trees_balanced_depth3,"{""max_depth"": 3}",{'max_depth': 3},20,outdoor_temperature__last_6h_mean_minus_prev_6h_mean|p_return_gap__last_1d_mean_minus_prev_6d_mean|p_net_return_temperature__last_1d_mean_minus_prev_6d_mean|p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean|outdoor_temperature__last_12h_mean_minus_prev_12h_mean|s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean|p_net_meter_flow__last_1d_std_minus_prev_6d_std|s_hc1_supply_temperature__last_6h_mean_minus_prev_6h_mean|p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean|outdoor_temperature__last_minus_first|p_net_meter_flow__last_1d_mean_minus_prev_6d_mean|s_hc1_supply_temperature_error__last_minus_first|outdoor_temperature__last_1d_mean_minus_prev_6d_mean|p_return_gap__last_minus_first|s_hc1_supply_temperature_error__last_6h_mean_minus_prev_6h_mean|p_hc1_return_temperature__min|p_hc1_return_temperature__last_minus_first|s_hc1_supply_temperature__min,0.5,primary_fpr,0.822884012539185,0.8181818181818182,0.1724137931034483,0.8169720347155256,0.8910658307210031,0.051586623248830066,1,
