threshold,rows,accuracy,balanced_accuracy,macro_f1,roc_auc,precision_target,recall_target,f1_target,normal_fpr,tn,fp,fn,tp,dataset,target_class,policy_variant,feature_set,feature_count,model,fold,metric_scope,train_rows,test_rows,train_groups,test_groups,group_overlap_count
0.5,21,0.7142857142857143,0.7142857142857143,0.6971153846153846,0.7959183673469388,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.2857142857142857,5,2,4,10,fault_pre_all,fault,pre_all,expanded154,154,logistic_balanced,3,fold,76.0,21,2|4|5|6|7|8|9|10|12|13|14|15|17|18|19|20|22|23|24|25|26|27|28|29|30|31|32,1|3|11|16|21,0
0.5,21,0.6190476190476191,0.6785714285714286,0.6181818181818182,0.7040816326530612,0.875,0.5,0.6363636363636364,0.14285714285714285,6,1,7,7,fault_pre_all,fault,pre_all,expanded154,154,random_forest_balanced_depth3,3,fold,76.0,21,2|4|5|6|7|8|9|10|12|13|14|15|17|18|19|20|22|23|24|25|26|27|28|29|30|31|32,1|3|11|16|21,0
0.5,21,0.5714285714285714,0.6785714285714286,0.5675057208237986,0.8673469387755102,1.0,0.35714285714285715,0.5263157894736842,0.0,7,0,9,5,fault_pre_all,fault,pre_all,expanded154,154,extra_trees_balanced_depth3,3,fold,76.0,21,2|4|5|6|7|8|9|10|12|13|14|15|17|18|19|20|22|23|24|25|26|27|28|29|30|31|32,1|3|11|16|21,0
0.5,21,0.6666666666666666,0.5,0.4,0.5,0.6666666666666666,1.0,0.8,1.0,0,7,0,14,fault_pre_all,fault,pre_all,expanded154,154,dummy_most_frequent,4,fold,76.0,21,1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|21|22|23|24|25|28|29|30|31|32,15|18|19|20|26|27,0
0.5,21,0.6666666666666666,0.6785714285714286,0.6541176470588235,0.8367346938775511,0.8181818181818182,0.6428571428571429,0.72,0.2857142857142857,5,2,5,9,fault_pre_all,fault,pre_all,expanded154,154,logistic_balanced,4,fold,76.0,21,1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|21|22|23|24|25|28|29|30|31|32,15|18|19|20|26|27,0
0.5,21,0.8095238095238095,0.7857142857142857,0.7857142857142857,0.9489795918367347,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.2857142857142857,5,2,2,12,fault_pre_all,fault,pre_all,expanded154,154,random_forest_balanced_depth3,4,fold,76.0,21,1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|21|22|23|24|25|28|29|30|31|32,15|18|19|20|26|27,0
0.5,21,0.7619047619047619,0.7857142857142857,0.7529411764705882,0.826530612244898,0.9090909090909091,0.7142857142857143,0.8,0.14285714285714285,6,1,4,10,fault_pre_all,fault,pre_all,expanded154,154,extra_trees_balanced_depth3,4,fold,76.0,21,1|2|3|4|5|6|7|8|9|10|11|12|13|14|16|17|21|22|23|24|25|28|29|30|31|32,15|18|19|20|26|27,0
0.5,17,0.5882352941176471,0.5,0.37037037037037035,0.5,0.5882352941176471,1.0,0.7407407407407407,1.0,0,7,0,10,fault_pre_all,fault,pre_all,expanded154,154,dummy_most_frequent,5,fold,80.0,17,1|3|4|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28,2|5|12|23|29|30|31|32,0
0.5,17,0.9411764705882353,0.95,0.9403508771929825,0.9714285714285714,1.0,0.9,0.9473684210526315,0.0,7,0,1,9,fault_pre_all,fault,pre_all,expanded154,154,logistic_balanced,5,fold,80.0,17,1|3|4|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28,2|5|12|23|29|30|31|32,0
0.5,17,0.8235294117647058,0.8285714285714285,0.8210526315789474,0.9571428571428571,0.8888888888888888,0.8,0.8421052631578947,0.14285714285714285,6,1,2,8,fault_pre_all,fault,pre_all,expanded154,154,random_forest_balanced_depth3,5,fold,80.0,17,1|3|4|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28,2|5|12|23|29|30|31|32,0
0.5,17,0.9411764705882353,0.95,0.9403508771929825,1.0,1.0,0.9,0.9473684210526315,0.0,7,0,1,9,fault_pre_all,fault,pre_all,expanded154,154,extra_trees_balanced_depth3,5,fold,80.0,17,1|3|4|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|24|25|26|27|28,2|5|12|23|29|30|31|32,0
0.5,17,0.6470588235294118,0.5,0.39285714285714285,0.5,0.6470588235294118,1.0,0.7857142857142857,1.0,0,6,0,11,fault_no_overlap,fault,no_overlap,compact13,13,dummy_most_frequent,1,fold,73.0,17,2|4|5|6|8|9|11|12|13|14|15|16|17|18|19|20|21|22|24|26|27|28|29|30|31|32,1|3|7|23|25,0
0.5,17,0.5882352941176471,0.606060606060606,0.5824561403508772,0.7727272727272728,0.75,0.5454545454545454,0.631578947368421,0.3333333333333333,4,2,5,6,fault_no_overlap,fault,no_overlap,compact13,13,logistic_balanced,1,fold,73.0,17,2|4|5|6|8|9|11|12|13|14|15|16|17|18|19|20|21|22|24|26|27|28|29|30|31|32,1|3|7|23|25,0
0.5,17,0.8235294117647058,0.8257575757575758,0.8131868131868132,0.7878787878787878,0.9,0.8181818181818182,0.8571428571428571,0.16666666666666666,5,1,2,9,fault_no_overlap,fault,no_overlap,compact13,13,random_forest_balanced_depth3,1,fold,73.0,17,2|4|5|6|8|9|11|12|13|14|15|16|17|18|19|20|21|22|24|26|27|28|29|30|31|32,1|3|7|23|25,0
0.5,17,0.6470588235294118,0.6893939393939394,0.6458333333333333,0.8030303030303031,0.8571428571428571,0.5454545454545454,0.6666666666666666,0.16666666666666666,5,1,5,6,fault_no_overlap,fault,no_overlap,compact13,13,extra_trees_balanced_depth3,1,fold,73.0,17,2|4|5|6|8|9|11|12|13|14|15|16|17|18|19|20|21|22|24|26|27|28|29|30|31|32,1|3|7|23|25,0
0.5,19,0.5789473684210527,0.5,0.36666666666666664,0.5,0.5789473684210527,1.0,0.7333333333333333,1.0,0,8,0,11,fault_no_overlap,fault,no_overlap,compact13,13,dummy_most_frequent,2,fold,71.0,19,1|2|3|4|5|6|7|8|9|11|12|13|14|17|21|22|23|24|25|26|27|29|30|31|32,15|16|18|19|20|28,0
0.5,19,0.7368421052631579,0.7556818181818181,0.7368421052631579,0.9204545454545454,0.875,0.6363636363636364,0.7368421052631579,0.125,7,1,4,7,fault_no_overlap,fault,no_overlap,compact13,13,logistic_balanced,2,fold,71.0,19,1|2|3|4|5|6|7|8|9|11|12|13|14|17|21|22|23|24|25|26|27|29|30|31|32,15|16|18|19|20|28,0
0.5,19,0.9473684210526315,0.9545454545454546,0.9467787114845938,0.9772727272727273,1.0,0.9090909090909091,0.9523809523809523,0.0,8,0,1,10,fault_no_overlap,fault,no_overlap,compact13,13,random_forest_balanced_depth3,2,fold,71.0,19,1|2|3|4|5|6|7|8|9|11|12|13|14|17|21|22|23|24|25|26|27|29|30|31|32,15|16|18|19|20|28,0
