threshold,rows,accuracy,balanced_accuracy,macro_f1,roc_auc,precision_target,recall_target,f1_target,normal_fpr,tn,fp,fn,tp,dataset,target_class,policy_variant,feature_set,feature_count,model,fold,metric_scope,train_rows,test_rows,train_groups,test_groups,group_overlap_count
0.5,14,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7755102040816326,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.2857142857142857,5,2,2,5,task_pre_all,task,pre_all,compact13,13,xgboost_balanced,5,fold,58.0,14,1|3|4|5|6|7|8|9|11|12|14|15|17|18|19|20|21|22|23|25|27|28|31|32,2|13|16|24|26|30,0
0.5,15,0.5333333333333333,0.5,0.34782608695652173,0.5,0.5333333333333333,1.0,0.6956521739130435,1.0,0,7,0,8,task_pre_all,task,pre_all,expanded154,154,dummy_most_frequent,1,fold,57.0,15,1|2|4|6|9|11|12|13|14|15|16|17|18|19|20|22|23|24|26|27|28|30|31|32,3|5|7|8|21|25,0
0.5,15,0.5333333333333333,0.5446428571428572,0.5248868778280543,0.6428571428571428,0.6,0.375,0.46153846153846156,0.2857142857142857,5,2,5,3,task_pre_all,task,pre_all,expanded154,154,logistic_balanced,1,fold,57.0,15,1|2|4|6|9|11|12|13|14|15|16|17|18|19|20|22|23|24|26|27|28|30|31|32,3|5|7|8|21|25,0
0.5,15,0.5333333333333333,0.5267857142857143,0.5248868778280543,0.5714285714285714,0.5555555555555556,0.625,0.5882352941176471,0.5714285714285714,3,4,3,5,task_pre_all,task,pre_all,expanded154,154,lightgbm_balanced,1,fold,57.0,15,1|2|4|6|9|11|12|13|14|15|16|17|18|19|20|22|23|24|26|27|28|30|31|32,3|5|7|8|21|25,0
0.5,15,0.6666666666666666,0.6607142857142857,0.660633484162896,0.6428571428571429,0.6666666666666666,0.75,0.7058823529411765,0.42857142857142855,4,3,2,6,task_pre_all,task,pre_all,expanded154,154,xgboost_balanced,1,fold,57.0,15,1|2|4|6|9|11|12|13|14|15|16|17|18|19|20|22|23|24|26|27|28|30|31|32,3|5|7|8|21|25,0
0.5,16,0.4375,0.5,0.30434782608695654,0.5,0.0,0.0,0.0,0.0,7,0,9,0,task_pre_all,task,pre_all,expanded154,154,dummy_most_frequent,2,fold,56.0,16,2|3|4|5|6|7|8|11|12|13|14|15|16|17|18|21|22|24|25|26|27|28|30|31,1|9|19|20|23|32,0
0.5,16,0.375,0.38095238095238093,0.375,0.4285714285714286,0.42857142857142855,0.3333333333333333,0.375,0.5714285714285714,3,4,6,3,task_pre_all,task,pre_all,expanded154,154,logistic_balanced,2,fold,56.0,16,2|3|4|5|6|7|8|11|12|13|14|15|16|17|18|21|22|24|25|26|27|28|30|31,1|9|19|20|23|32,0
0.5,16,0.6875,0.7222222222222222,0.6761133603238867,0.8412698412698413,1.0,0.4444444444444444,0.6153846153846154,0.0,7,0,5,4,task_pre_all,task,pre_all,expanded154,154,lightgbm_balanced,2,fold,56.0,16,2|3|4|5|6|7|8|11|12|13|14|15|16|17|18|21|22|24|25|26|27|28|30|31,1|9|19|20|23|32,0
0.5,16,0.6875,0.7063492063492063,0.6862745098039216,0.9047619047619049,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.14285714285714285,6,1,4,5,task_pre_all,task,pre_all,expanded154,154,xgboost_balanced,2,fold,56.0,16,2|3|4|5|6|7|8|11|12|13|14|15|16|17|18|21|22|24|25|26|27|28|30|31,1|9|19|20|23|32,0
0.5,14,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,1.0,0,7,0,7,task_pre_all,task,pre_all,expanded154,154,dummy_most_frequent,3,fold,58.0,14,1|2|3|4|5|6|7|8|9|13|15|16|17|18|19|20|21|23|24|25|26|27|30|32,11|12|14|22|28|31,0
