threshold,rows,accuracy,balanced_accuracy,roc_auc,precision_event,recall_event,f1_event,normal_fpr,tn,fp,fn,tp,dataset,feature_set,feature_count,model,fold,metric_scope,train_rows,train_extra_rows_used,test_rows,train_groups,test_groups,group_overlap_count
0.4,36,0.7777777777777778,0.5,0.5,0.7777777777777778,1.0,0.875,1.0,0,8,0,28,strict_no_overlap,expanded154,154,dummy_most_frequent,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.5,36,0.7777777777777778,0.5,0.5,0.7777777777777778,1.0,0.875,1.0,0,8,0,28,strict_no_overlap,expanded154,154,dummy_most_frequent,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.6,36,0.7777777777777778,0.5,0.5,0.7777777777777778,1.0,0.875,1.0,0,8,0,28,strict_no_overlap,expanded154,154,dummy_most_frequent,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.4,36,0.7777777777777778,0.7232142857142857,0.8348214285714286,0.8846153846153846,0.8214285714285714,0.8518518518518519,0.375,5,3,5,23,strict_no_overlap,expanded154,154,logistic_balanced,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.5,36,0.8055555555555556,0.7857142857142857,0.8348214285714286,0.92,0.8214285714285714,0.8679245283018868,0.25,6,2,5,23,strict_no_overlap,expanded154,154,logistic_balanced,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.6,36,0.75,0.75,0.8348214285714286,0.9130434782608695,0.75,0.8235294117647058,0.25,6,2,7,21,strict_no_overlap,expanded154,154,logistic_balanced,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.4,36,0.8055555555555556,0.6071428571428572,0.8303571428571429,0.8181818181818182,0.9642857142857143,0.8852459016393442,0.75,2,6,1,27,strict_no_overlap,expanded154,154,random_forest_balanced_depth3,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.5,36,0.8055555555555556,0.6964285714285714,0.8303571428571429,0.8620689655172413,0.8928571428571429,0.8771929824561403,0.5,4,4,3,25,strict_no_overlap,expanded154,154,random_forest_balanced_depth3,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.6,36,0.6944444444444444,0.7142857142857143,0.8303571428571429,0.9047619047619048,0.6785714285714286,0.7755102040816326,0.25,6,2,9,19,strict_no_overlap,expanded154,154,random_forest_balanced_depth3,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.4,36,0.8055555555555556,0.5625,0.875,0.8,1.0,0.8888888888888888,0.875,1,7,0,28,strict_no_overlap,expanded154,154,extra_trees_balanced_depth3,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.5,36,0.6944444444444444,0.8035714285714286,0.875,1.0,0.6071428571428571,0.7555555555555555,0.0,8,0,11,17,strict_no_overlap,expanded154,154,extra_trees_balanced_depth3,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.6,36,0.5555555555555556,0.7142857142857143,0.875,1.0,0.42857142857142855,0.6,0.0,8,0,16,12,strict_no_overlap,expanded154,154,extra_trees_balanced_depth3,2,fold,137.0,0,36,1|2|3|7|8|9|10|11|12|14|16|17|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|13|15|18,0
0.4,35,0.7714285714285715,0.5,0.5,0.7714285714285715,1.0,0.8709677419354839,1.0,0,8,0,27,strict_no_overlap,expanded154,154,dummy_most_frequent,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.5,35,0.7714285714285715,0.5,0.5,0.7714285714285715,1.0,0.8709677419354839,1.0,0,8,0,27,strict_no_overlap,expanded154,154,dummy_most_frequent,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.6,35,0.7714285714285715,0.5,0.5,0.7714285714285715,1.0,0.8709677419354839,1.0,0,8,0,27,strict_no_overlap,expanded154,154,dummy_most_frequent,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.4,35,0.6857142857142857,0.7083333333333333,0.6666666666666666,0.9,0.6666666666666666,0.7659574468085106,0.25,6,2,9,18,strict_no_overlap,expanded154,154,logistic_balanced,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.5,35,0.6571428571428571,0.6898148148148149,0.6666666666666666,0.8947368421052632,0.6296296296296297,0.7391304347826086,0.25,6,2,10,17,strict_no_overlap,expanded154,154,logistic_balanced,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.6,35,0.6571428571428571,0.7337962962962963,0.6666666666666666,0.9411764705882353,0.5925925925925926,0.7272727272727273,0.125,7,1,11,16,strict_no_overlap,expanded154,154,logistic_balanced,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.4,35,0.7428571428571429,0.5694444444444444,0.6805555555555556,0.8,0.8888888888888888,0.8421052631578947,0.75,2,6,3,24,strict_no_overlap,expanded154,154,random_forest_balanced_depth3,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.5,35,0.6285714285714286,0.5833333333333333,0.6805555555555556,0.8181818181818182,0.6666666666666666,0.7346938775510204,0.5,4,4,9,18,strict_no_overlap,expanded154,154,random_forest_balanced_depth3,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.6,35,0.6,0.6967592592592593,0.6805555555555556,0.9333333333333333,0.5185185185185185,0.6666666666666666,0.125,7,1,13,14,strict_no_overlap,expanded154,154,random_forest_balanced_depth3,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.4,35,0.7714285714285715,0.587962962962963,0.6064814814814815,0.8064516129032258,0.9259259259259259,0.8620689655172413,0.75,2,6,2,25,strict_no_overlap,expanded154,154,extra_trees_balanced_depth3,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.5,35,0.34285714285714286,0.5300925925925926,0.6064814814814815,0.8333333333333334,0.18518518518518517,0.30303030303030304,0.125,7,1,22,5,strict_no_overlap,expanded154,154,extra_trees_balanced_depth3,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.6,35,0.3142857142857143,0.5555555555555556,0.6064814814814815,1.0,0.1111111111111111,0.2,0.0,8,0,24,3,strict_no_overlap,expanded154,154,extra_trees_balanced_depth3,3,fold,138.0,0,35,1|3|4|5|6|7|9|11|12|13|14|15|17|18|19|21|22|23|25|26|27|29|30|32|33,2|8|10|16|20|24|28|31,0
0.4,34,0.8235294117647058,0.5,0.5,0.8235294117647058,1.0,0.9032258064516129,1.0,0,6,0,28,strict_no_overlap,expanded154,154,dummy_most_frequent,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.5,34,0.8235294117647058,0.5,0.5,0.8235294117647058,1.0,0.9032258064516129,1.0,0,6,0,28,strict_no_overlap,expanded154,154,dummy_most_frequent,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.6,34,0.8235294117647058,0.5,0.5,0.8235294117647058,1.0,0.9032258064516129,1.0,0,6,0,28,strict_no_overlap,expanded154,154,dummy_most_frequent,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.4,34,0.7352941176470589,0.7083333333333333,0.8511904761904763,0.9130434782608695,0.75,0.8235294117647058,0.3333333333333333,4,2,7,21,strict_no_overlap,expanded154,154,logistic_balanced,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.5,34,0.7352941176470589,0.7738095238095238,0.8511904761904763,0.9523809523809523,0.7142857142857143,0.8163265306122449,0.16666666666666666,5,1,8,20,strict_no_overlap,expanded154,154,logistic_balanced,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.6,34,0.7352941176470589,0.7738095238095238,0.8511904761904763,0.9523809523809523,0.7142857142857143,0.8163265306122449,0.16666666666666666,5,1,8,20,strict_no_overlap,expanded154,154,logistic_balanced,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.4,34,0.8235294117647058,0.5654761904761905,0.7976190476190476,0.84375,0.9642857142857143,0.9,0.8333333333333334,1,5,1,27,strict_no_overlap,expanded154,154,random_forest_balanced_depth3,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.5,34,0.6764705882352942,0.6726190476190477,0.7976190476190476,0.9047619047619048,0.6785714285714286,0.7755102040816326,0.3333333333333333,4,2,9,19,strict_no_overlap,expanded154,154,random_forest_balanced_depth3,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.6,34,0.5294117647058824,0.7142857142857143,0.7976190476190476,1.0,0.42857142857142855,0.6,0.0,6,0,16,12,strict_no_overlap,expanded154,154,random_forest_balanced_depth3,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.4,34,0.8235294117647058,0.5654761904761905,0.6726190476190476,0.84375,0.9642857142857143,0.9,0.8333333333333334,1,5,1,27,strict_no_overlap,expanded154,154,extra_trees_balanced_depth3,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.5,34,0.5,0.5654761904761905,0.6726190476190476,0.8666666666666667,0.4642857142857143,0.6046511627906976,0.3333333333333333,4,2,15,13,strict_no_overlap,expanded154,154,extra_trees_balanced_depth3,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.6,34,0.2647058823529412,0.5535714285714286,0.6726190476190476,1.0,0.10714285714285714,0.1935483870967742,0.0,6,0,25,3,strict_no_overlap,expanded154,154,extra_trees_balanced_depth3,4,fold,139.0,0,34,1|2|4|5|6|7|8|10|11|12|13|14|15|16|17|18|20|21|22|23|24|26|28|31|32|33,3|9|19|25|27|29|30,0
0.4,31,0.7741935483870968,0.5,0.5,0.7741935483870968,1.0,0.8727272727272727,1.0,0,7,0,24,strict_no_overlap,expanded154,154,dummy_most_frequent,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.5,31,0.7741935483870968,0.5,0.5,0.7741935483870968,1.0,0.8727272727272727,1.0,0,7,0,24,strict_no_overlap,expanded154,154,dummy_most_frequent,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.6,31,0.7741935483870968,0.5,0.5,0.7741935483870968,1.0,0.8727272727272727,1.0,0,7,0,24,strict_no_overlap,expanded154,154,dummy_most_frequent,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.4,31,0.7096774193548387,0.5089285714285714,0.6190476190476191,0.7777777777777778,0.875,0.8235294117647058,0.8571428571428571,1,6,3,21,strict_no_overlap,expanded154,154,logistic_balanced,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.5,31,0.7096774193548387,0.5089285714285714,0.6190476190476191,0.7777777777777778,0.875,0.8235294117647058,0.8571428571428571,1,6,3,21,strict_no_overlap,expanded154,154,logistic_balanced,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.6,31,0.6774193548387096,0.5386904761904762,0.6190476190476191,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7142857142857143,2,5,5,19,strict_no_overlap,expanded154,154,logistic_balanced,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.4,31,0.6774193548387096,0.4375,0.7261904761904762,0.75,0.875,0.8076923076923077,1.0,0,7,3,21,strict_no_overlap,expanded154,154,random_forest_balanced_depth3,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.5,31,0.6774193548387096,0.6398809523809523,0.7261904761904762,0.85,0.7083333333333334,0.7727272727272727,0.42857142857142855,4,3,7,17,strict_no_overlap,expanded154,154,random_forest_balanced_depth3,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.6,31,0.5806451612903226,0.7291666666666666,0.7261904761904762,1.0,0.4583333333333333,0.6285714285714286,0.0,7,0,13,11,strict_no_overlap,expanded154,154,random_forest_balanced_depth3,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.4,31,0.7419354838709677,0.4791666666666667,0.6428571428571428,0.7666666666666667,0.9583333333333334,0.8518518518518519,1.0,0,7,1,23,strict_no_overlap,expanded154,154,extra_trees_balanced_depth3,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.5,31,0.5806451612903226,0.7291666666666666,0.6428571428571428,1.0,0.4583333333333333,0.6285714285714286,0.0,7,0,13,11,strict_no_overlap,expanded154,154,extra_trees_balanced_depth3,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.6,31,0.4838709677419355,0.6666666666666666,0.6428571428571428,1.0,0.3333333333333333,0.5,0.0,7,0,16,8,strict_no_overlap,expanded154,154,extra_trees_balanced_depth3,5,fold,142.0,0,31,2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|24|25|26|27|28|29|30|31,1|11|21|22|23|32|33,0
0.4,37,0.8378378378378378,0.5,0.5,0.8378378378378378,1.0,0.9117647058823529,1.0,0,6,0,31,low_overlap_only,compact13,13,dummy_most_frequent,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.5,37,0.8378378378378378,0.5,0.5,0.8378378378378378,1.0,0.9117647058823529,1.0,0,6,0,31,low_overlap_only,compact13,13,dummy_most_frequent,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.6,37,0.8378378378378378,0.5,0.5,0.8378378378378378,1.0,0.9117647058823529,1.0,0,6,0,31,low_overlap_only,compact13,13,dummy_most_frequent,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.4,37,0.6756756756756757,0.4032258064516129,0.5053763440860215,0.8064516129032258,0.8064516129032258,0.8064516129032258,1.0,0,6,6,25,low_overlap_only,compact13,13,logistic_balanced,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.5,37,0.6486486486486487,0.4543010752688172,0.5053763440860215,0.8214285714285714,0.7419354838709677,0.7796610169491526,0.8333333333333334,1,5,8,23,low_overlap_only,compact13,13,logistic_balanced,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.6,37,0.5675675675675675,0.4731182795698925,0.5053763440860215,0.8260869565217391,0.6129032258064516,0.7037037037037037,0.6666666666666666,2,4,12,19,low_overlap_only,compact13,13,logistic_balanced,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.4,37,0.8108108108108109,0.5510752688172043,0.5,0.8529411764705882,0.9354838709677419,0.8923076923076924,0.8333333333333334,1,5,2,29,low_overlap_only,compact13,13,random_forest_balanced_depth3,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.5,37,0.7027027027027027,0.4865591397849462,0.5,0.8333333333333334,0.8064516129032258,0.819672131147541,0.8333333333333334,1,5,6,25,low_overlap_only,compact13,13,random_forest_balanced_depth3,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.6,37,0.4594594594594595,0.4086021505376344,0.5,0.7894736842105263,0.4838709677419355,0.6,0.6666666666666666,2,4,16,15,low_overlap_only,compact13,13,random_forest_balanced_depth3,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.4,37,0.8378378378378378,0.5,0.5698924731182795,0.8378378378378378,1.0,0.9117647058823529,1.0,0,6,0,31,low_overlap_only,compact13,13,extra_trees_balanced_depth3,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.5,37,0.7027027027027027,0.553763440860215,0.5698924731182795,0.8571428571428571,0.7741935483870968,0.8135593220338984,0.6666666666666666,2,4,7,24,low_overlap_only,compact13,13,extra_trees_balanced_depth3,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.6,37,0.32432432432432434,0.5295698924731183,0.5698924731182795,0.875,0.22580645161290322,0.358974358974359,0.16666666666666666,5,1,24,7,low_overlap_only,compact13,13,extra_trees_balanced_depth3,1,fold,133.0,0,37,1|2|4|5|6|7|9|10|11|12|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31|32|33,3|8|13|14|21|23,0
0.4,32,0.78125,0.5,0.5,0.78125,1.0,0.8771929824561403,1.0,0,7,0,25,low_overlap_only,compact13,13,dummy_most_frequent,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.5,32,0.78125,0.5,0.5,0.78125,1.0,0.8771929824561403,1.0,0,7,0,25,low_overlap_only,compact13,13,dummy_most_frequent,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.6,32,0.78125,0.5,0.5,0.78125,1.0,0.8771929824561403,1.0,0,7,0,25,low_overlap_only,compact13,13,dummy_most_frequent,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.4,32,0.65625,0.6771428571428572,0.7714285714285715,0.8888888888888888,0.64,0.7441860465116279,0.2857142857142857,5,2,9,16,low_overlap_only,compact13,13,logistic_balanced,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.5,32,0.625,0.7085714285714286,0.7714285714285715,0.9333333333333333,0.56,0.7,0.14285714285714285,6,1,11,14,low_overlap_only,compact13,13,logistic_balanced,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.6,32,0.625,0.76,0.7714285714285715,1.0,0.52,0.6842105263157895,0.0,7,0,12,13,low_overlap_only,compact13,13,logistic_balanced,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.4,32,0.78125,0.6542857142857142,0.8171428571428571,0.8461538461538461,0.88,0.8627450980392157,0.5714285714285714,3,4,3,22,low_overlap_only,compact13,13,random_forest_balanced_depth3,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.5,32,0.75,0.7371428571428571,0.8171428571428571,0.9047619047619048,0.76,0.8260869565217391,0.2857142857142857,5,2,6,19,low_overlap_only,compact13,13,random_forest_balanced_depth3,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.6,32,0.625,0.7085714285714286,0.8171428571428571,0.9333333333333333,0.56,0.7,0.14285714285714285,6,1,11,14,low_overlap_only,compact13,13,random_forest_balanced_depth3,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.4,32,0.78125,0.5,0.777142857142857,0.78125,1.0,0.8771929824561403,1.0,0,7,0,25,low_overlap_only,compact13,13,extra_trees_balanced_depth3,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.5,32,0.6875,0.6971428571428572,0.777142857142857,0.8947368421052632,0.68,0.7727272727272727,0.2857142857142857,5,2,8,17,low_overlap_only,compact13,13,extra_trees_balanced_depth3,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.6,32,0.3125,0.56,0.777142857142857,1.0,0.12,0.21428571428571427,0.0,7,0,22,3,low_overlap_only,compact13,13,extra_trees_balanced_depth3,2,fold,138.0,0,32,1|3|4|5|6|7|8|9|12|13|14|15|16|19|20|21|22|23|24|25|26|27|28|30|31|32,2|10|11|17|18|29|33,0
0.4,37,0.7837837837837838,0.5,0.5,0.7837837837837838,1.0,0.8787878787878788,1.0,0,8,0,29,low_overlap_only,compact13,13,dummy_most_frequent,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.5,37,0.7837837837837838,0.5,0.5,0.7837837837837838,1.0,0.8787878787878788,1.0,0,8,0,29,low_overlap_only,compact13,13,dummy_most_frequent,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.6,37,0.7837837837837838,0.5,0.5,0.7837837837837838,1.0,0.8787878787878788,1.0,0,8,0,29,low_overlap_only,compact13,13,dummy_most_frequent,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.4,37,0.5945945945945946,0.6056034482758621,0.6637931034482758,0.85,0.5862068965517241,0.6938775510204082,0.375,5,3,12,17,low_overlap_only,compact13,13,logistic_balanced,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.5,37,0.5135135135135135,0.5991379310344828,0.6637931034482758,0.8666666666666667,0.4482758620689655,0.5909090909090909,0.25,6,2,16,13,low_overlap_only,compact13,13,logistic_balanced,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.6,37,0.5135135135135135,0.6443965517241379,0.6637931034482758,0.9230769230769231,0.41379310344827586,0.5714285714285714,0.125,7,1,17,12,low_overlap_only,compact13,13,logistic_balanced,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.4,37,0.8378378378378378,0.6702586206896552,0.8275862068965517,0.8484848484848485,0.9655172413793104,0.9032258064516129,0.625,3,5,1,28,low_overlap_only,compact13,13,random_forest_balanced_depth3,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
0.5,37,0.8108108108108109,0.7887931034482758,0.8275862068965517,0.9230769230769231,0.8275862068965517,0.8727272727272727,0.25,6,2,5,24,low_overlap_only,compact13,13,random_forest_balanced_depth3,3,fold,133.0,0,37,1|2|3|8|9|10|11|12|13|14|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33,4|5|6|7|15,0
