dataset,target_class,feature_set,feature_count,model,fold,metric_scope,train_rows,test_rows,train_groups,test_groups,group_overlap_count,threshold,rows,accuracy,balanced_accuracy,macro_f1,roc_auc,normal_precision,normal_recall,normal_f1,target_precision,target_recall,target_f1,normal_support,target_support,normal_fpr,tn,fp,fn,tp,fold_balanced_accuracy_std,fold_target_recall_std,fold_normal_fpr_std,max_group_overlap,rows_summary,normal_rows,target_rows,substation_count,target_substation_count,target_overlap_rows,target_overlap_rate,normal_collision_rows,coverage_min,coverage_median,window_policies,passes_overlap,passes_balanced_accuracy,passes_recall,passes_normal_fpr,passes_group_overlap,candidate_pass,target_policy_decision,selected_dataset_for_target,fault_final_decision,overall_decision,window_direction,window_days,core_semantics_candidate,semantic_pass,pass_reason
activity_pre_all,activity,compact13,13,logistic_balanced,all,aggregate,,82,,,0,0.4,82,0.5853658536585366,0.572644376899696,0.5729166666666667,0.5525835866261399,0.5151515151515151,0.4857142857142857,0.5,0.6326530612244898,0.6595744680851063,0.6458333333333334,35,47,0.5142857142857142,17,18,16,31,0.0815719463192086,0.1845322578711141,0.1184807934337815,0,82,35,47,27,19,4,0.0851063829787234,0,0.9950396825396826,1.0,activity_pre_7d,True,False,False,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_pre_all,activity,compact13,13,logistic_balanced,all,aggregate,,82,,,0,0.5,82,0.524390243902439,0.5267477203647416,0.522615315718764,0.5525835866261399,0.4523809523809524,0.5428571428571428,0.4935064935064935,0.6,0.5106382978723404,0.5517241379310345,35,47,0.4571428571428571,19,16,23,24,0.0691688693198984,0.1642115084308459,0.1529426033167248,0,82,35,47,27,19,4,0.0851063829787234,0,0.9950396825396826,1.0,activity_pre_7d,True,False,False,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_pre_all,activity,compact13,13,logistic_balanced,all,aggregate,,82,,,0,0.6,82,0.5,0.5200607902735562,0.4981340498581877,0.5525835866261399,0.4423076923076923,0.6571428571428571,0.5287356321839081,0.6,0.3829787234042553,0.4675324675324675,35,47,0.3428571428571428,23,12,29,18,0.0500070856657338,0.1383618116739775,0.1083267920578792,0,82,35,47,27,19,4,0.0851063829787234,0,0.9950396825396826,1.0,activity_pre_7d,True,False,False,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_pre_all,activity,compact13,13,random_forest_balanced_depth3,all,aggregate,,82,,,0,0.4,82,0.7195121951219512,0.6969604863221884,0.6998249243991723,0.8261398176291793,0.7307692307692307,0.5428571428571428,0.6229508196721312,0.7142857142857143,0.851063829787234,0.7766990291262136,35,47,0.4571428571428571,19,16,7,40,0.0209875246390847,0.086775833914022,0.0890870806374748,0,82,35,47,27,19,4,0.0851063829787234,0,0.9950396825396826,1.0,activity_pre_7d,True,False,True,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_pre_all,activity,compact13,13,random_forest_balanced_depth3,all,aggregate,,82,,,0,0.5,82,0.7682926829268293,0.7759878419452888,0.767427974324526,0.8261398176291793,0.6904761904761905,0.8285714285714286,0.7532467532467533,0.85,0.723404255319149,0.7816091954022989,35,47,0.1714285714285714,29,6,13,34,0.0636381627613273,0.1301882467499917,0.0464133064038522,0,82,35,47,27,19,4,0.0851063829787234,0,0.9950396825396826,1.0,activity_pre_7d,True,True,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_pre_all,activity,compact13,13,random_forest_balanced_depth3,all,aggregate,,82,,,0,0.6,82,0.7195121951219512,0.7480243161094224,0.7174531835205993,0.8261398176291793,0.6111111111111112,0.9428571428571428,0.7415730337078652,0.9285714285714286,0.5531914893617021,0.6933333333333334,35,47,0.0571428571428571,33,2,21,26,0.0880646665100615,0.1852742038499825,0.0851835419999919,0,82,35,47,27,19,4,0.0851063829787234,0,0.9950396825396826,1.0,activity_pre_7d,True,False,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_pre_all,activity,compact13,13,extra_trees_balanced_depth3,all,aggregate,,82,,,0,0.4,82,0.6341463414634146,0.5714285714285714,0.5040322580645161,0.7398176291793314,1.0,0.1428571428571428,0.25,0.6103896103896104,1.0,0.7580645161290323,35,47,0.8571428571428571,5,30,0,47,0.044463927135674,0.0,0.0889278542713481,0,82,35,47,27,19,4,0.0851063829787234,0,0.9950396825396826,1.0,activity_pre_7d,True,False,True,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_pre_all,activity,compact13,13,extra_trees_balanced_depth3,all,aggregate,,82,,,0,0.5,82,0.5975609756097561,0.6015197568389058,0.5960591133004927,0.7398176291793314,0.5238095238095238,0.6285714285714286,0.5714285714285714,0.675,0.574468085106383,0.6206896551724138,35,47,0.3714285714285714,22,13,20,27,0.1457528932669661,0.2726289247534914,0.0619162077330754,0,82,35,47,27,19,4,0.0851063829787234,0,0.9950396825396826,1.0,activity_pre_7d,True,False,False,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_pre_all,activity,compact13,13,extra_trees_balanced_depth3,all,aggregate,,82,,,0,0.6,82,0.524390243902439,0.5851063829787234,0.4665554628857381,0.7398176291793314,0.4729729729729729,1.0,0.6422018348623854,1.0,0.1702127659574468,0.2909090909090909,35,47,0.0,35,0,39,8,0.0391511041596032,0.0783022083192064,0.0,0,82,35,47,27,19,4,0.0851063829787234,0,0.9950396825396826,1.0,activity_pre_7d,True,False,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_pre_all,activity,expanded154,154,logistic_balanced,all,aggregate,,82,,,0,0.4,82,0.8048780487804879,0.8006079027355624,0.8006079027355624,0.8851063829787233,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.8297872340425532,0.8297872340425532,0.8297872340425532,35,47,0.2285714285714285,27,8,8,39,0.0226995747010814,0.1235677584554531,0.0940777528577635,0,82,35,47,27,19,4,0.0851063829787234,0,0.9950396825396826,1.0,activity_pre_7d,True,True,True,True,True,True,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,True,passes_semantic_thresholds
activity_pre_all,activity,expanded154,154,logistic_balanced,all,aggregate,,82,,,0,0.5,82,0.7926829268292683,0.7936170212765958,0.790155050429023,0.8851063829787233,0.7368421052631579,0.8,0.7671232876712328,0.8409090909090909,0.7872340425531915,0.8131868131868132,35,47,0.2,28,7,10,37,0.0107670657662809,0.0849436254296565,0.096310921762766,0,82,35,47,27,19,4,0.0851063829787234,0,0.9950396825396826,1.0,activity_pre_7d,True,True,True,True,True,True,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_pre_all,activity,expanded154,154,logistic_balanced,all,aggregate,,82,,,0,0.6,82,0.8048780487804879,0.8079027355623101,0.803003003003003,0.8851063829787233,0.7435897435897436,0.8285714285714286,0.7837837837837838,0.8604651162790697,0.7872340425531915,0.8222222222222222,35,47,0.1714285714285714,29,6,10,37,0.0303232770951104,0.0849436254296565,0.1321374945286819,0,82,35,47,27,19,4,0.0851063829787234,0,0.9950396825396826,1.0,activity_pre_7d,True,True,True,True,True,True,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_pre_all,activity,expanded154,154,random_forest_balanced_depth3,all,aggregate,,82,,,0,0.4,82,0.8536585365853658,0.8613981762917933,0.8528708133971292,0.8741641337386018,0.7804878048780488,0.9142857142857144,0.8421052631578947,0.926829268292683,0.8085106382978723,0.8636363636363636,35,47,0.0857142857142857,32,3,9,38,0.0743564128625557,0.0921693083726665,0.075339368249032,0,82,35,47,27,19,4,0.0851063829787234,0,0.9950396825396826,1.0,activity_pre_7d,True,True,True,True,True,True,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,True,passes_semantic_thresholds
activity_pre_all,activity,expanded154,154,random_forest_balanced_depth3,all,aggregate,,82,,,0,0.5,82,0.8048780487804879,0.8261398176291793,0.8047619047619048,0.8741641337386018,0.6938775510204082,0.9714285714285714,0.8095238095238095,0.9696969696969696,0.6808510638297872,0.8,35,47,0.0285714285714285,34,1,15,32,0.0440749593399281,0.0770303412259595,0.0638876564999939,0,82,35,47,27,19,4,0.0851063829787234,0,0.9950396825396826,1.0,activity_pre_7d,True,True,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_pre_all,activity,expanded154,154,random_forest_balanced_depth3,all,aggregate,,82,,,0,0.6,82,0.7682926829268293,0.794224924012158,0.767427974324526,0.8741641337386018,0.6538461538461539,0.9714285714285714,0.7816091954022989,0.9666666666666668,0.6170212765957447,0.7532467532467533,35,47,0.0285714285714285,34,1,18,29,0.0458186432859197,0.1018340876420842,0.0638876564999939,0,82,35,47,27,19,4,0.0851063829787234,0,0.9950396825396826,1.0,activity_pre_7d,True,True,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_pre_all,activity,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,82,,,0,0.4,82,0.8048780487804879,0.8261398176291793,0.8047619047619048,0.8838905775075988,0.6938775510204082,0.9714285714285714,0.8095238095238095,0.9696969696969696,0.6808510638297872,0.8,35,47,0.0285714285714285,34,1,15,32,0.0637232892777191,0.1165013405857488,0.0638876564999939,0,82,35,47,27,19,4,0.0851063829787234,0,0.9950396825396826,1.0,activity_pre_7d,True,True,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_pre_all,activity,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,82,,,0,0.5,82,0.7682926829268293,0.794224924012158,0.767427974324526,0.8838905775075988,0.6538461538461539,0.9714285714285714,0.7816091954022989,0.9666666666666668,0.6170212765957447,0.7532467532467533,35,47,0.0285714285714285,34,1,18,29,0.0458186432859197,0.1018340876420842,0.0638876564999939,0,82,35,47,27,19,4,0.0851063829787234,0,0.9950396825396826,1.0,activity_pre_7d,True,True,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_pre_all,activity,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,82,,,0,0.6,82,0.7682926829268293,0.794224924012158,0.767427974324526,0.8838905775075988,0.6538461538461539,0.9714285714285714,0.7816091954022989,0.9666666666666668,0.6170212765957447,0.7532467532467533,35,47,0.0285714285714285,34,1,18,29,0.0458186432859197,0.1018340876420842,0.0638876564999939,0,82,35,47,27,19,4,0.0851063829787234,0,0.9950396825396826,1.0,activity_pre_7d,True,True,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,pre,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_post_all,activity,compact13,13,logistic_balanced,all,aggregate,,81,,,0,0.4,81,0.4938271604938271,0.465527950310559,0.4535132466677637,0.3732919254658385,0.375,0.2571428571428571,0.3050847457627119,0.543859649122807,0.6739130434782609,0.6019417475728155,35,46,0.7428571428571429,9,26,15,31,0.0704778550675719,0.136986977843755,0.1708654773143728,0,81,35,46,27,19,5,0.108695652173913,0,0.9950396825396826,1.0,activity_post_7d,True,False,False,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_post_all,activity,compact13,13,logistic_balanced,all,aggregate,,81,,,0,0.5,81,0.3703703703703703,0.3739130434782609,0.3699862742107671,0.3732919254658385,0.3181818181818182,0.4,0.3544303797468354,0.4324324324324324,0.3478260869565217,0.3855421686746988,35,46,0.6,14,21,30,16,0.0702958017810976,0.1861940113874321,0.1092387594948044,0,81,35,46,27,19,5,0.108695652173913,0,0.9950396825396826,1.0,activity_post_7d,True,False,False,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_post_all,activity,compact13,13,logistic_balanced,all,aggregate,,81,,,0,0.6,81,0.382716049382716,0.415527950310559,0.3607954545454546,0.3732919254658385,0.3770491803278688,0.6571428571428571,0.4791666666666667,0.4,0.1739130434782608,0.2424242424242424,35,46,0.3428571428571428,23,12,38,8,0.0451299703381924,0.1221969670876986,0.0968611695562285,0,81,35,46,27,19,5,0.108695652173913,0,0.9950396825396826,1.0,activity_post_7d,True,False,False,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_post_all,activity,compact13,13,random_forest_balanced_depth3,all,aggregate,,81,,,0,0.4,81,0.5802469135802469,0.5484472049689442,0.5360512129380054,0.6310559006211179,0.5238095238095238,0.3142857142857143,0.3928571428571428,0.6,0.782608695652174,0.6792452830188679,35,46,0.6857142857142857,11,24,10,36,0.0537140590988315,0.1259470298220154,0.1153134592211638,0,81,35,46,27,19,5,0.108695652173913,0,0.9950396825396826,1.0,activity_post_7d,True,False,True,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_post_all,activity,compact13,13,random_forest_balanced_depth3,all,aggregate,,81,,,0,0.5,81,0.6049382716049383,0.6043478260869566,0.6019656019656019,0.6310559006211179,0.5384615384615384,0.6,0.5675675675675675,0.6666666666666666,0.6086956521739131,0.6363636363636364,35,46,0.4,21,14,18,28,0.0558411028991251,0.146776053484699,0.1557659736552012,0,81,35,46,27,19,5,0.108695652173913,0,0.9950396825396826,1.0,activity_post_7d,True,False,False,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_post_all,activity,compact13,13,random_forest_balanced_depth3,all,aggregate,,81,,,0,0.6,81,0.5555555555555556,0.5916149068322981,0.5397727272727273,0.6310559006211179,0.4918032786885246,0.8571428571428571,0.625,0.75,0.3260869565217391,0.4545454545454545,35,46,0.1428571428571428,30,5,31,15,0.0354913123376514,0.0695998261669462,0.0208758070437502,0,81,35,46,27,19,5,0.108695652173913,0,0.9950396825396826,1.0,activity_post_7d,True,False,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_post_all,activity,compact13,13,extra_trees_balanced_depth3,all,aggregate,,81,,,0,0.4,81,0.5308641975308642,0.4673913043478261,0.3467741935483871,0.5527950310559007,0.0,0.0,0.0,0.5512820512820513,0.9347826086956522,0.6935483870967742,35,46,1.0,0,35,3,43,0.0301039864469807,0.0602079728939614,0.0,0,81,35,46,27,19,5,0.108695652173913,0,0.9950396825396826,1.0,activity_post_7d,True,False,True,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_post_all,activity,compact13,13,extra_trees_balanced_depth3,all,aggregate,,81,,,0,0.5,81,0.5432098765432098,0.5568322981366459,0.5429312185450663,0.5527950310559007,0.4791666666666667,0.6571428571428571,0.5542168674698795,0.6363636363636364,0.4565217391304347,0.5316455696202531,35,46,0.3428571428571428,23,12,25,21,0.0233436566084851,0.1436140661634507,0.1518965515022531,0,81,35,46,27,19,5,0.108695652173913,0,0.9950396825396826,1.0,activity_post_7d,True,False,False,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_post_all,activity,compact13,13,extra_trees_balanced_depth3,all,aggregate,,81,,,0,0.6,81,0.4320987654320987,0.486335403726708,0.3611111111111111,0.5527950310559007,0.4246575342465753,0.8857142857142857,0.5740740740740741,0.5,0.0869565217391304,0.1481481481481481,35,46,0.1142857142857142,31,4,42,4,0.0480884601541783,0.0858778201865883,0.1118033988749895,0,81,35,46,27,19,5,0.108695652173913,0,0.9950396825396826,1.0,activity_post_7d,True,False,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_post_all,activity,expanded154,154,logistic_balanced,all,aggregate,,81,,,0,0.4,81,0.6666666666666666,0.6518633540372671,0.6531324345757336,0.7298136645962733,0.6333333333333333,0.5428571428571428,0.5846153846153846,0.6862745098039216,0.7608695652173914,0.7216494845360825,35,46,0.4571428571428571,19,16,11,35,0.0738639605537252,0.1686182041341684,0.1231150393947468,0,81,35,46,27,19,5,0.108695652173913,0,0.9950396825396826,1.0,activity_post_7d,True,False,True,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_post_all,activity,expanded154,154,logistic_balanced,all,aggregate,,81,,,0,0.5,81,0.6666666666666666,0.658695652173913,0.6591865357643759,0.7298136645962733,0.6176470588235294,0.6,0.6086956521739131,0.7021276595744681,0.717391304347826,0.7096774193548387,35,46,0.4,21,14,13,33,0.127608491083958,0.1291950386999878,0.2362877823751648,0,81,35,46,27,19,5,0.108695652173913,0,0.9950396825396826,1.0,activity_post_7d,True,False,False,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_post_all,activity,expanded154,154,logistic_balanced,all,aggregate,,81,,,0,0.6,81,0.6790123456790124,0.6798136645962733,0.6765970515970516,0.7298136645962733,0.6153846153846154,0.6857142857142857,0.6486486486486487,0.7380952380952381,0.6739130434782609,0.7045454545454546,35,46,0.3142857142857143,24,11,15,31,0.1271255722650196,0.1335646142241256,0.2060074245189141,0,81,35,46,27,19,5,0.108695652173913,0,0.9950396825396826,1.0,activity_post_7d,True,False,False,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_post_all,activity,expanded154,154,random_forest_balanced_depth3,all,aggregate,,81,,,0,0.4,81,0.7160493827160493,0.6987577639751552,0.7012987012987013,0.824223602484472,0.7142857142857143,0.5714285714285714,0.6349206349206349,0.7169811320754716,0.8260869565217391,0.7676767676767676,35,46,0.4285714285714285,20,15,8,38,0.0742129273037194,0.1495672770707897,0.1805446534297988,0,81,35,46,27,19,5,0.108695652173913,0,0.9950396825396826,1.0,activity_post_7d,True,False,True,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_post_all,activity,expanded154,154,random_forest_balanced_depth3,all,aggregate,,81,,,0,0.5,81,0.7407407407407407,0.7478260869565218,0.7401069518716578,0.824223602484472,0.6666666666666666,0.8,0.7272727272727273,0.8205128205128205,0.6956521739130435,0.7529411764705882,35,46,0.2,28,7,14,32,0.082664835672064,0.1168252889923588,0.1952526127006753,0,81,35,46,27,19,5,0.108695652173913,0,0.9950396825396826,1.0,activity_post_7d,True,False,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_post_all,activity,expanded154,154,random_forest_balanced_depth3,all,aggregate,,81,,,0,0.6,81,0.7283950617283951,0.7472049689440994,0.7280219780219781,0.824223602484472,0.6326530612244898,0.8857142857142857,0.7380952380952381,0.875,0.6086956521739131,0.717948717948718,35,46,0.1142857142857142,31,4,18,28,0.090974613096276,0.1043128603744819,0.1207908088437766,0,81,35,46,27,19,5,0.108695652173913,0,0.9950396825396826,1.0,activity_post_7d,True,False,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_post_all,activity,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,81,,,0,0.4,81,0.7283950617283951,0.7130434782608696,0.7158801020408163,0.8204968944099379,0.7241379310344828,0.6,0.65625,0.7307692307692307,0.8260869565217391,0.7755102040816326,35,46,0.4,21,14,8,38,0.0823998882953179,0.154140388150735,0.0993708952859536,0,81,35,46,27,19,5,0.108695652173913,0,0.9950396825396826,1.0,activity_post_7d,True,False,True,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_post_all,activity,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,81,,,0,0.5,81,0.7283950617283951,0.7506211180124224,0.7273561811505508,0.8204968944099379,0.6274509803921569,0.9142857142857144,0.7441860465116279,0.9,0.5869565217391305,0.7105263157894737,35,46,0.0857142857142857,32,3,19,27,0.0595541589295406,0.0836660026534075,0.0806981301432491,0,81,35,46,27,19,5,0.108695652173913,0,0.9950396825396826,1.0,activity_post_7d,True,True,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_post_all,activity,expanded154,154,extra_trees_balanced_depth3,all,aggregate,,81,,,0,0.6,81,0.6296296296296297,0.6704968944099379,0.612563775510204,0.8204968944099379,0.5396825396825397,0.9714285714285714,0.6938775510204082,0.9444444444444444,0.3695652173913043,0.53125,35,46,0.0285714285714285,34,1,29,17,0.1169457640463948,0.1712742728585057,0.0745355992499929,0,81,35,46,27,19,5,0.108695652173913,0,0.9950396825396826,1.0,activity_post_7d,True,False,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,post,7d_reference,False,False,fails_one_or_more_semantic_thresholds
activity_no_overlap,activity,compact13,13,logistic_balanced,all,aggregate,,81,,,0,0.4,81,0.5185185185185185,0.5043478260869565,0.5036920659858601,0.5211180124223602,0.4375,0.4,0.417910447761194,0.5714285714285714,0.6086956521739131,0.5894736842105263,35,46,0.6,14,21,18,28,0.126145965869763,0.1619957727395611,0.1874574781715816,0,81,35,46,27,19,0,0.0,0,0.9950396825396826,1.0,activity_post_7d|activity_pre_7d,True,False,False,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
activity_no_overlap,activity,compact13,13,logistic_balanced,all,aggregate,,81,,,0,0.5,81,0.5308641975308642,0.5357142857142857,0.5302197802197802,0.5211180124223602,0.4651162790697674,0.5714285714285714,0.5128205128205128,0.6052631578947368,0.5,0.5476190476190477,35,46,0.4285714285714285,20,15,23,23,0.1018487381850735,0.1618882266688606,0.1195228609334393,0,81,35,46,27,19,0,0.0,0,0.9950396825396826,1.0,activity_post_7d|activity_pre_7d,True,False,False,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
activity_no_overlap,activity,compact13,13,logistic_balanced,all,aggregate,,81,,,0,0.6,81,0.5185185185185185,0.5419254658385093,0.5137755887332616,0.5211180124223602,0.4629629629629629,0.7142857142857143,0.5617977528089888,0.6296296296296297,0.3695652173913043,0.4657534246575342,35,46,0.2857142857142857,25,10,29,17,0.0909105895496506,0.1495721200558766,0.1421360770497517,0,81,35,46,27,19,0,0.0,0,0.9950396825396826,1.0,activity_post_7d|activity_pre_7d,True,False,False,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
activity_no_overlap,activity,compact13,13,random_forest_balanced_depth3,all,aggregate,,81,,,0,0.4,81,0.6790123456790124,0.6524844720496894,0.6508620689655172,0.8105590062111802,0.6956521739130435,0.4571428571428571,0.5517241379310345,0.6724137931034483,0.8478260869565217,0.75,35,46,0.5428571428571428,16,19,7,39,0.0864217023229761,0.123440894038352,0.2166535841157585,0,81,35,46,27,19,0,0.0,0,0.9950396825396826,1.0,activity_post_7d|activity_pre_7d,True,False,True,False,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
activity_no_overlap,activity,compact13,13,random_forest_balanced_depth3,all,aggregate,,81,,,0,0.5,81,0.7283950617283951,0.7369565217391305,0.7280219780219781,0.8105590062111802,0.6511627906976745,0.8,0.717948717948718,0.8157894736842105,0.6739130434782609,0.7380952380952381,35,46,0.2,28,7,15,31,0.1497972247866825,0.1101887738638265,0.2442072648563444,0,81,35,46,27,19,0,0.0,0,0.9950396825396826,1.0,activity_post_7d|activity_pre_7d,True,False,False,True,True,False,activity_window_candidate_selected,activity_pre_1d,fault_gate_lock_pending_threshold_review,fault_gate_pending_and_policy_redesign_continue,no_overlap,7d_no_overlap,True,False,fails_one_or_more_semantic_thresholds
