dataset_id,fold,selection_strategy,selection_scope,used_test_fold_in_selection,rank,feature,coefficient,abs_coefficient,selected_for_model,selected_feature_count,train_rows,test_rows,train_positive_rows,test_positive_rows,train_groups,test_groups,group_overlap_count
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,4,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,-0.42062873614334684,0.42062873614334684,True,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,5,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,-0.3914046080460304,0.3914046080460304,True,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,6,p_net_meter_flow__last_1d_std_minus_prev_6d_std,-0.3854948887053472,0.3854948887053472,True,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,7,p_return_gap__last_minus_first,0.32382358504647474,0.32382358504647474,True,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,8,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,-0.3218817534893671,0.3218817534893671,True,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,9,s_hc1_supply_temperature_error__last_minus_first,-0.30075304406420467,0.30075304406420467,True,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,10,p_net_supply_temperature__last_minus_first,-0.2960111023869573,0.2960111023869573,True,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,11,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,-0.2943337044165203,0.2943337044165203,True,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,12,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,-0.28433406726914395,0.28433406726914395,True,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,13,p_return_gap__min,0.269841238812794,0.269841238812794,True,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,14,s_hc1_supply_temperature__last_6h_mean_minus_prev_6h_mean,-0.2648114493987308,0.2648114493987308,False,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,15,p_net_supply_temperature__min,-0.26127200618933805,0.26127200618933805,False,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,16,p_net_return_temperature__min,-0.2530598499287679,0.2530598499287679,False,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,17,s_hc1_supply_temperature_error__min,0.2491066952465252,0.2491066952465252,False,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,18,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,-0.2484414923889688,0.2484414923889688,False,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,19,p_net_meter_flow__last_12h_mean_minus_prev_12h_mean,-0.2349784927475188,0.2349784927475188,False,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
strict_no_event20_no_event67,5,fold_selected_compact13,train_fold_only,False,20,p_net_supply_temperature__std,0.23232071069372037,0.23232071069372037,False,13,39,9,10,3,1|10|11|12|13|14|15|16|17|18|19|2|20|21|22|23|24|25|26|28|5|8|9,29|3|30|4|6|7,0
