dataset,target_class,policy_variant,feature_set,model,threshold,class_label,class_value,precision,recall,f1,support
task_no_overlap,task,no_overlap,compact13,xgboost_balanced,0.6,normal,0,0.6578947368421053,0.7142857142857143,0.684931506849315,35
task_no_overlap,task,no_overlap,compact13,xgboost_balanced,0.6,task,1,0.7058823529411765,0.6486486486486487,0.676056338028169,37
task_no_overlap,task,no_overlap,expanded154,dummy_most_frequent,0.4,normal,0,0.0,0.0,0.0,35
task_no_overlap,task,no_overlap,expanded154,dummy_most_frequent,0.4,task,1,0.5138888888888888,1.0,0.6788990825688074,37
task_no_overlap,task,no_overlap,expanded154,dummy_most_frequent,0.5,normal,0,0.0,0.0,0.0,35
task_no_overlap,task,no_overlap,expanded154,dummy_most_frequent,0.5,task,1,0.5138888888888888,1.0,0.6788990825688074,37
task_no_overlap,task,no_overlap,expanded154,dummy_most_frequent,0.6,normal,0,0.0,0.0,0.0,35
task_no_overlap,task,no_overlap,expanded154,dummy_most_frequent,0.6,task,1,0.5138888888888888,1.0,0.6788990825688074,37
task_no_overlap,task,no_overlap,expanded154,lightgbm_balanced,0.4,normal,0,0.5714285714285714,0.45714285714285713,0.5079365079365079,35
task_no_overlap,task,no_overlap,expanded154,lightgbm_balanced,0.4,task,1,0.5681818181818182,0.6756756756756757,0.6172839506172839,37
task_no_overlap,task,no_overlap,expanded154,lightgbm_balanced,0.5,normal,0,0.5588235294117647,0.5428571428571428,0.5507246376811594,35
task_no_overlap,task,no_overlap,expanded154,lightgbm_balanced,0.5,task,1,0.5789473684210527,0.5945945945945946,0.5866666666666667,37
task_no_overlap,task,no_overlap,expanded154,lightgbm_balanced,0.6,normal,0,0.5853658536585366,0.6857142857142857,0.631578947368421,35
task_no_overlap,task,no_overlap,expanded154,lightgbm_balanced,0.6,task,1,0.6451612903225806,0.5405405405405406,0.5882352941176471,37
task_no_overlap,task,no_overlap,expanded154,logistic_balanced,0.4,normal,0,0.6176470588235294,0.6,0.6086956521739131,35
task_no_overlap,task,no_overlap,expanded154,logistic_balanced,0.4,task,1,0.631578947368421,0.6486486486486487,0.64,37
task_no_overlap,task,no_overlap,expanded154,logistic_balanced,0.5,normal,0,0.5833333333333334,0.6,0.5915492957746479,35
task_no_overlap,task,no_overlap,expanded154,logistic_balanced,0.5,task,1,0.6111111111111112,0.5945945945945946,0.6027397260273972,37
task_no_overlap,task,no_overlap,expanded154,logistic_balanced,0.6,normal,0,0.5897435897435898,0.6571428571428571,0.6216216216216216,35
task_no_overlap,task,no_overlap,expanded154,logistic_balanced,0.6,task,1,0.6363636363636364,0.5675675675675675,0.6,37
task_no_overlap,task,no_overlap,expanded154,xgboost_balanced,0.4,normal,0,0.6190476190476191,0.37142857142857144,0.4642857142857143,35
task_no_overlap,task,no_overlap,expanded154,xgboost_balanced,0.4,task,1,0.5686274509803921,0.7837837837837838,0.6590909090909091,37
task_no_overlap,task,no_overlap,expanded154,xgboost_balanced,0.5,normal,0,0.5483870967741935,0.4857142857142857,0.5151515151515151,35
task_no_overlap,task,no_overlap,expanded154,xgboost_balanced,0.5,task,1,0.5609756097560976,0.6216216216216216,0.5897435897435898,37
task_no_overlap,task,no_overlap,expanded154,xgboost_balanced,0.6,normal,0,0.5897435897435898,0.6571428571428571,0.6216216216216216,35
task_no_overlap,task,no_overlap,expanded154,xgboost_balanced,0.6,task,1,0.6363636363636364,0.5675675675675675,0.6,37
task_post_all,task,post_all,compact13,dummy_most_frequent,0.4,normal,0,0.0,0.0,0.0,35
task_post_all,task,post_all,compact13,dummy_most_frequent,0.4,task,1,0.5394736842105263,1.0,0.7008547008547008,41
task_post_all,task,post_all,compact13,dummy_most_frequent,0.5,normal,0,0.0,0.0,0.0,35
task_post_all,task,post_all,compact13,dummy_most_frequent,0.5,task,1,0.5394736842105263,1.0,0.7008547008547008,41
task_post_all,task,post_all,compact13,dummy_most_frequent,0.6,normal,0,0.0,0.0,0.0,35
task_post_all,task,post_all,compact13,dummy_most_frequent,0.6,task,1,0.5394736842105263,1.0,0.7008547008547008,41
task_post_all,task,post_all,compact13,lightgbm_balanced,0.4,normal,0,0.6176470588235294,0.6,0.6086956521739131,35
task_post_all,task,post_all,compact13,lightgbm_balanced,0.4,task,1,0.6666666666666666,0.6829268292682927,0.6746987951807228,41
task_post_all,task,post_all,compact13,lightgbm_balanced,0.5,normal,0,0.6111111111111112,0.6285714285714286,0.6197183098591549,35
task_post_all,task,post_all,compact13,lightgbm_balanced,0.5,task,1,0.675,0.6585365853658537,0.6666666666666666,41
task_post_all,task,post_all,compact13,lightgbm_balanced,0.6,normal,0,0.5813953488372093,0.7142857142857143,0.6410256410256411,35
task_post_all,task,post_all,compact13,lightgbm_balanced,0.6,task,1,0.696969696969697,0.5609756097560976,0.6216216216216216,41
task_post_all,task,post_all,compact13,logistic_balanced,0.4,normal,0,0.696969696969697,0.6571428571428571,0.6764705882352942,35
task_post_all,task,post_all,compact13,logistic_balanced,0.4,task,1,0.7209302325581395,0.7560975609756098,0.7380952380952381,41
task_post_all,task,post_all,compact13,logistic_balanced,0.5,normal,0,0.6571428571428571,0.6571428571428571,0.6571428571428571,35
task_post_all,task,post_all,compact13,logistic_balanced,0.5,task,1,0.7073170731707317,0.7073170731707317,0.7073170731707317,41
task_post_all,task,post_all,compact13,logistic_balanced,0.6,normal,0,0.6097560975609756,0.7142857142857143,0.6578947368421053,35
task_post_all,task,post_all,compact13,logistic_balanced,0.6,task,1,0.7142857142857143,0.6097560975609756,0.6578947368421053,41
task_post_all,task,post_all,compact13,xgboost_balanced,0.4,normal,0,0.7058823529411765,0.6857142857142857,0.6956521739130435,35
task_post_all,task,post_all,compact13,xgboost_balanced,0.4,task,1,0.7380952380952381,0.7560975609756098,0.7469879518072289,41
task_post_all,task,post_all,compact13,xgboost_balanced,0.5,normal,0,0.65,0.7428571428571429,0.6933333333333334,35
task_post_all,task,post_all,compact13,xgboost_balanced,0.5,task,1,0.75,0.6585365853658537,0.7012987012987013,41
task_post_all,task,post_all,compact13,xgboost_balanced,0.6,normal,0,0.5869565217391305,0.7714285714285715,0.6666666666666666,35
task_post_all,task,post_all,compact13,xgboost_balanced,0.6,task,1,0.7333333333333333,0.5365853658536586,0.6197183098591549,41
task_post_all,task,post_all,expanded154,dummy_most_frequent,0.4,normal,0,0.0,0.0,0.0,35
task_post_all,task,post_all,expanded154,dummy_most_frequent,0.4,task,1,0.5394736842105263,1.0,0.7008547008547008,41
task_post_all,task,post_all,expanded154,dummy_most_frequent,0.5,normal,0,0.0,0.0,0.0,35
task_post_all,task,post_all,expanded154,dummy_most_frequent,0.5,task,1,0.5394736842105263,1.0,0.7008547008547008,41
task_post_all,task,post_all,expanded154,dummy_most_frequent,0.6,normal,0,0.0,0.0,0.0,35
task_post_all,task,post_all,expanded154,dummy_most_frequent,0.6,task,1,0.5394736842105263,1.0,0.7008547008547008,41
task_post_all,task,post_all,expanded154,lightgbm_balanced,0.4,normal,0,0.65625,0.6,0.6268656716417911,35
task_post_all,task,post_all,expanded154,lightgbm_balanced,0.4,task,1,0.6818181818181818,0.7317073170731707,0.7058823529411765,41
task_post_all,task,post_all,expanded154,lightgbm_balanced,0.5,normal,0,0.6410256410256411,0.7142857142857143,0.6756756756756757,35
task_post_all,task,post_all,expanded154,lightgbm_balanced,0.5,task,1,0.7297297297297297,0.6585365853658537,0.6923076923076923,41
task_post_all,task,post_all,expanded154,lightgbm_balanced,0.6,normal,0,0.6136363636363636,0.7714285714285715,0.6835443037974683,35
task_post_all,task,post_all,expanded154,lightgbm_balanced,0.6,task,1,0.75,0.5853658536585366,0.6575342465753424,41
task_post_all,task,post_all,expanded154,logistic_balanced,0.4,normal,0,0.55,0.6285714285714286,0.5866666666666667,35
task_post_all,task,post_all,expanded154,logistic_balanced,0.4,task,1,0.6388888888888888,0.5609756097560976,0.5974025974025974,41
task_post_all,task,post_all,expanded154,logistic_balanced,0.5,normal,0,0.5217391304347826,0.6857142857142857,0.5925925925925926,35
task_post_all,task,post_all,expanded154,logistic_balanced,0.5,task,1,0.6333333333333333,0.4634146341463415,0.5352112676056338,41
task_post_all,task,post_all,expanded154,logistic_balanced,0.6,normal,0,0.5208333333333334,0.7142857142857143,0.6024096385542169,35
task_post_all,task,post_all,expanded154,logistic_balanced,0.6,task,1,0.6428571428571429,0.43902439024390244,0.5217391304347826,41
task_post_all,task,post_all,expanded154,xgboost_balanced,0.4,normal,0,0.6333333333333333,0.5428571428571428,0.5846153846153846,35
task_post_all,task,post_all,expanded154,xgboost_balanced,0.4,task,1,0.6521739130434783,0.7317073170731707,0.6896551724137931,41
task_post_all,task,post_all,expanded154,xgboost_balanced,0.5,normal,0,0.6216216216216216,0.6571428571428571,0.6388888888888888,35
task_post_all,task,post_all,expanded154,xgboost_balanced,0.5,task,1,0.6923076923076923,0.6585365853658537,0.675,41
task_post_all,task,post_all,expanded154,xgboost_balanced,0.6,normal,0,0.5777777777777777,0.7428571428571429,0.65,35
task_post_all,task,post_all,expanded154,xgboost_balanced,0.6,task,1,0.7096774193548387,0.5365853658536586,0.6111111111111112,41
task_pre_all,task,pre_all,compact13,dummy_most_frequent,0.4,normal,0,0.4375,0.2,0.27450980392156865,35
task_pre_all,task,pre_all,compact13,dummy_most_frequent,0.4,task,1,0.5,0.7567567567567568,0.6021505376344086,37
task_pre_all,task,pre_all,compact13,dummy_most_frequent,0.5,normal,0,0.4375,0.2,0.27450980392156865,35
task_pre_all,task,pre_all,compact13,dummy_most_frequent,0.5,task,1,0.5,0.7567567567567568,0.6021505376344086,37
task_pre_all,task,pre_all,compact13,dummy_most_frequent,0.6,normal,0,0.4375,0.2,0.27450980392156865,35
task_pre_all,task,pre_all,compact13,dummy_most_frequent,0.6,task,1,0.5,0.7567567567567568,0.6021505376344086,37
task_pre_all,task,pre_all,compact13,lightgbm_balanced,0.4,normal,0,0.71875,0.6571428571428571,0.6865671641791045,35
task_pre_all,task,pre_all,compact13,lightgbm_balanced,0.4,task,1,0.7,0.7567567567567568,0.7272727272727273,37
task_pre_all,task,pre_all,compact13,lightgbm_balanced,0.5,normal,0,0.71875,0.6571428571428571,0.6865671641791045,35
task_pre_all,task,pre_all,compact13,lightgbm_balanced,0.5,task,1,0.7,0.7567567567567568,0.7272727272727273,37
task_pre_all,task,pre_all,compact13,lightgbm_balanced,0.6,normal,0,0.7142857142857143,0.7142857142857143,0.7142857142857143,35
task_pre_all,task,pre_all,compact13,lightgbm_balanced,0.6,task,1,0.7297297297297297,0.7297297297297297,0.7297297297297297,37
task_pre_all,task,pre_all,compact13,logistic_balanced,0.4,normal,0,0.7027027027027027,0.7428571428571429,0.7222222222222222,35
task_pre_all,task,pre_all,compact13,logistic_balanced,0.4,task,1,0.7428571428571429,0.7027027027027027,0.7222222222222222,37
task_pre_all,task,pre_all,compact13,logistic_balanced,0.5,normal,0,0.7,0.8,0.7466666666666667,35
task_pre_all,task,pre_all,compact13,logistic_balanced,0.5,task,1,0.78125,0.6756756756756757,0.7246376811594203,37
task_pre_all,task,pre_all,compact13,logistic_balanced,0.6,normal,0,0.6444444444444445,0.8285714285714286,0.725,35
task_pre_all,task,pre_all,compact13,logistic_balanced,0.6,task,1,0.7777777777777778,0.5675675675675675,0.65625,37
task_pre_all,task,pre_all,compact13,xgboost_balanced,0.4,normal,0,0.6896551724137931,0.5714285714285714,0.625,35
task_pre_all,task,pre_all,compact13,xgboost_balanced,0.4,task,1,0.6511627906976745,0.7567567567567568,0.7,37
task_pre_all,task,pre_all,compact13,xgboost_balanced,0.5,normal,0,0.6666666666666666,0.6857142857142857,0.676056338028169,35
task_pre_all,task,pre_all,compact13,xgboost_balanced,0.5,task,1,0.6944444444444444,0.6756756756756757,0.684931506849315,37
task_pre_all,task,pre_all,compact13,xgboost_balanced,0.6,normal,0,0.6363636363636364,0.8,0.7088607594936709,35
task_pre_all,task,pre_all,compact13,xgboost_balanced,0.6,task,1,0.75,0.5675675675675675,0.6461538461538462,37
task_pre_all,task,pre_all,expanded154,dummy_most_frequent,0.4,normal,0,0.4375,0.2,0.27450980392156865,35
task_pre_all,task,pre_all,expanded154,dummy_most_frequent,0.4,task,1,0.5,0.7567567567567568,0.6021505376344086,37
task_pre_all,task,pre_all,expanded154,dummy_most_frequent,0.5,normal,0,0.4375,0.2,0.27450980392156865,35
task_pre_all,task,pre_all,expanded154,dummy_most_frequent,0.5,task,1,0.5,0.7567567567567568,0.6021505376344086,37
task_pre_all,task,pre_all,expanded154,dummy_most_frequent,0.6,normal,0,0.4375,0.2,0.27450980392156865,35
task_pre_all,task,pre_all,expanded154,dummy_most_frequent,0.6,task,1,0.5,0.7567567567567568,0.6021505376344086,37
task_pre_all,task,pre_all,expanded154,lightgbm_balanced,0.4,normal,0,0.6764705882352942,0.6571428571428571,0.6666666666666666,35
task_pre_all,task,pre_all,expanded154,lightgbm_balanced,0.4,task,1,0.6842105263157895,0.7027027027027027,0.6933333333333334,37
task_pre_all,task,pre_all,expanded154,lightgbm_balanced,0.5,normal,0,0.627906976744186,0.7714285714285715,0.6923076923076923,35
task_pre_all,task,pre_all,expanded154,lightgbm_balanced,0.5,task,1,0.7241379310344828,0.5675675675675675,0.6363636363636364,37
task_pre_all,task,pre_all,expanded154,lightgbm_balanced,0.6,normal,0,0.6086956521739131,0.8,0.691358024691358,35
task_pre_all,task,pre_all,expanded154,lightgbm_balanced,0.6,task,1,0.7307692307692307,0.5135135135135135,0.6031746031746031,37
task_pre_all,task,pre_all,expanded154,logistic_balanced,0.4,normal,0,0.47058823529411764,0.45714285714285713,0.463768115942029,35
task_pre_all,task,pre_all,expanded154,logistic_balanced,0.4,task,1,0.5,0.5135135135135135,0.5066666666666667,37
task_pre_all,task,pre_all,expanded154,logistic_balanced,0.5,normal,0,0.4634146341463415,0.5428571428571428,0.5,35
task_pre_all,task,pre_all,expanded154,logistic_balanced,0.5,task,1,0.4838709677419355,0.40540540540540543,0.4411764705882353,37
task_pre_all,task,pre_all,expanded154,logistic_balanced,0.6,normal,0,0.46808510638297873,0.6285714285714286,0.5365853658536586,35
task_pre_all,task,pre_all,expanded154,logistic_balanced,0.6,task,1,0.48,0.32432432432432434,0.3870967741935484,37
task_pre_all,task,pre_all,expanded154,xgboost_balanced,0.4,normal,0,0.6451612903225806,0.5714285714285714,0.6060606060606061,35
task_pre_all,task,pre_all,expanded154,xgboost_balanced,0.4,task,1,0.6341463414634146,0.7027027027027027,0.6666666666666666,37
task_pre_all,task,pre_all,expanded154,xgboost_balanced,0.5,normal,0,0.6153846153846154,0.6857142857142857,0.6486486486486487,35
task_pre_all,task,pre_all,expanded154,xgboost_balanced,0.5,task,1,0.6666666666666666,0.5945945945945946,0.6285714285714286,37
task_pre_all,task,pre_all,expanded154,xgboost_balanced,0.6,normal,0,0.5961538461538461,0.8857142857142857,0.7126436781609196,35
task_pre_all,task,pre_all,expanded154,xgboost_balanced,0.6,task,1,0.8,0.43243243243243246,0.5614035087719298,37
