check_name,dataset,feature_set,model,threshold,reported_balanced_accuracy,recomputed_balanced_accuracy,reported_macro_f1,recomputed_macro_f1,pass,note
metric_recompute,fault_no_overlap,compact13,logistic_balanced,0.6,0.7467532467532467,0.7467532467532467,0.7213622291021672,0.7213622291021672,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,compact13,random_forest_balanced_depth3,0.4,0.7779220779220779,0.7779220779220779,0.7892271662763466,0.7892271662763466,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,compact13,random_forest_balanced_depth3,0.5,0.8454545454545455,0.8454545454545455,0.8472385428907168,0.8472385428907168,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,compact13,random_forest_balanced_depth3,0.6,0.7649350649350649,0.7649350649350649,0.7428890821016023,0.7428890821016023,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,expanded154,dummy_most_frequent,0.4,0.5,0.5,0.3793103448275862,0.3793103448275862,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,expanded154,dummy_most_frequent,0.5,0.5,0.5,0.3793103448275862,0.3793103448275862,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,expanded154,dummy_most_frequent,0.6,0.5,0.5,0.3793103448275862,0.3793103448275862,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,expanded154,extra_trees_balanced_depth3,0.4,0.5584415584415584,0.5584415584415584,0.5187165775401069,0.5187165775401069,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,expanded154,extra_trees_balanced_depth3,0.5,0.7181818181818183,0.7181818181818183,0.6981741398584027,0.6981741398584027,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,expanded154,extra_trees_balanced_depth3,0.6,0.622077922077922,0.622077922077922,0.52319421113839,0.52319421113839,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,expanded154,logistic_balanced,0.4,0.6779220779220779,0.6779220779220779,0.6759259259259259,0.6759259259259259,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,expanded154,logistic_balanced,0.5,0.7064935064935065,0.7064935064935065,0.7016828148903621,0.7016828148903621,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,expanded154,logistic_balanced,0.6,0.7402597402597403,0.7402597402597403,0.7285067873303167,0.7285067873303167,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,expanded154,random_forest_balanced_depth3,0.4,0.687012987012987,0.687012987012987,0.6924676868221661,0.6924676868221661,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,expanded154,random_forest_balanced_depth3,0.5,0.7844155844155845,0.7844155844155845,0.7872899159663866,0.7872899159663866,True,independent recompute from saved predictions
metric_recompute,fault_no_overlap,expanded154,random_forest_balanced_depth3,0.6,0.7207792207792207,0.7207792207792207,0.6774193548387097,0.6774193548387097,True,independent recompute from saved predictions
metric_recompute,fault_pre_all,compact13,dummy_most_frequent,0.4,0.5,0.5,0.389937106918239,0.389937106918239,True,independent recompute from saved predictions
metric_recompute,fault_pre_all,compact13,dummy_most_frequent,0.5,0.5,0.5,0.389937106918239,0.389937106918239,True,independent recompute from saved predictions
metric_recompute,fault_pre_all,compact13,dummy_most_frequent,0.6,0.5,0.5,0.389937106918239,0.389937106918239,True,independent recompute from saved predictions
metric_recompute,fault_pre_all,compact13,extra_trees_balanced_depth3,0.4,0.6857142857142857,0.6857142857142857,0.6954908675799086,0.6954908675799086,True,independent recompute from saved predictions
metric_recompute,fault_pre_all,compact13,extra_trees_balanced_depth3,0.5,0.8138248847926267,0.8138248847926267,0.7887630662020906,0.7887630662020906,True,independent recompute from saved predictions
metric_recompute,fault_pre_all,compact13,extra_trees_balanced_depth3,0.6,0.648847926267281,0.648847926267281,0.5613695090439277,0.5613695090439277,True,independent recompute from saved predictions
