accuracy,balanced_accuracy,precision,recall,f1,roc_auc,true_negative_count,false_positive_count,false_negative_count,true_positive_count,false_positive_rate,false_negative_rate,dataset_id,feature_set,feature_count,train_mode,model,fold,threshold,fixed_train_rows,candidate_train_rows_x,test_rows,test_normal_rows,test_fault_rows,train_groups,test_groups,candidate_train_rows_y,group_overlap_count
0.9285714285714286,0.9285714285714286,1.0,0.8571428571428571,0.9230769230769231,0.8571428571428571,7,0,1,6,0.0,0.14285714285714285,fault_with_unknown34_no_event67,compact13,13,candidate_normal_train,logistic_balanced,1,0.5,51,58,14,7,7,2|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31,1|3|4|6|21|23,58,0
0.9285714285714286,0.9285714285714286,1.0,0.8571428571428571,0.9230769230769231,0.8571428571428571,7,0,1,6,0.0,0.14285714285714285,fault_with_unknown34_no_event67,compact13,13,candidate_normal_train,logistic_balanced,1,0.6,51,58,14,7,7,2|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31,1|3|4|6|21|23,58,0
0.8333333333333334,0.8333333333333333,0.75,1.0,0.8571428571428571,0.7777777777777779,4,2,0,6,0.3333333333333333,0.0,fault_with_unknown34_no_event67,compact13,13,candidate_normal_train,logistic_balanced,2,0.5,53,56,12,6,6,1|2|3|4|6|7|9|10|11|13|15|16|17|18|19|20|21|22|23|26|27|28|29|30,5|8|12|14|24|25|31,56,0
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7777777777777779,4,2,2,4,0.3333333333333333,0.3333333333333333,fault_with_unknown34_no_event67,compact13,13,candidate_normal_train,logistic_balanced,2,0.6,53,56,12,6,6,1|2|3|4|6|7|9|10|11|13|15|16|17|18|19|20|21|22|23|26|27|28|29|30,5|8|12|14|24|25|31,56,0
0.7692307692307693,0.7,1.0,0.4,0.5714285714285714,0.95,8,0,3,2,0.0,0.6,fault_with_unknown34_no_event67,compact13,13,candidate_normal_train,logistic_balanced,3,0.5,52,58,13,8,5,1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|21|22|23|24|25|27|29|31,2|17|20|26|28|30,58,0
0.7692307692307693,0.7,1.0,0.4,0.5714285714285714,0.95,8,0,3,2,0.0,0.6,fault_with_unknown34_no_event67,compact13,13,candidate_normal_train,logistic_balanced,3,0.6,52,58,13,8,5,1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|21|22|23|24|25|27|29|31,2|17|20|26|28|30,58,0
0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7959183673469388,5,2,2,5,0.2857142857142857,0.2857142857142857,fault_with_unknown34_no_event67,compact13,13,candidate_normal_train,logistic_balanced,4,0.5,51,58,14,7,7,1|2|3|4|5|6|7|8|10|12|14|15|16|17|19|20|21|23|24|25|26|27|28|30|31,9|11|13|18|22|29,58,0
0.8571428571428571,0.8571428571428572,1.0,0.7142857142857143,0.8333333333333334,0.7959183673469388,7,0,2,5,0.0,0.2857142857142857,fault_with_unknown34_no_event67,compact13,13,candidate_normal_train,logistic_balanced,4,0.6,51,58,14,7,7,1|2|3|4|5|6|7|8|10|12|14|15|16|17|19|20|21|23|24|25|26|27|28|30|31,9|11|13|18|22|29,58,0
0.75,0.7285714285714285,0.75,0.6,0.6666666666666666,0.8857142857142858,6,1,2,3,0.14285714285714285,0.4,fault_with_unknown34_no_event67,compact13,13,candidate_normal_train,logistic_balanced,5,0.5,53,58,12,7,5,1|2|3|4|5|6|8|9|11|12|13|14|17|18|20|21|22|23|24|25|26|28|29|30|31,7|10|15|16|19|27,58,0
0.75,0.7285714285714285,0.75,0.6,0.6666666666666666,0.8857142857142858,6,1,2,3,0.14285714285714285,0.4,fault_with_unknown34_no_event67,compact13,13,candidate_normal_train,logistic_balanced,5,0.6,53,58,12,7,5,1|2|3|4|5|6|8|9|11|12|13|14|17|18|20|21|22|23|24|25|26|28|29|30|31,7|10|15|16|19|27,58,0
0.5,0.5,0.0,0.0,0.0,0.5,7,0,7,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,fixed_only,dummy_most_frequent,1,0.5,51,0,14,7,7,2|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31,1|3|4|6|21|23,0,0
0.5,0.5,0.0,0.0,0.0,0.5,7,0,7,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,fixed_only,dummy_most_frequent,1,0.6,51,0,14,7,7,2|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31,1|3|4|6|21|23,0,0
0.5,0.5,0.0,0.0,0.0,0.5,6,0,6,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,fixed_only,dummy_most_frequent,2,0.5,53,0,12,6,6,1|2|3|4|6|7|9|10|11|13|15|16|17|18|19|20|21|22|23|26|27|28|29|30,5|8|12|14|24|25|31,0,0
0.5,0.5,0.0,0.0,0.0,0.5,6,0,6,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,fixed_only,dummy_most_frequent,2,0.6,53,0,12,6,6,1|2|3|4|6|7|9|10|11|13|15|16|17|18|19|20|21|22|23|26|27|28|29|30,5|8|12|14|24|25|31,0,0
0.6153846153846154,0.5,0.0,0.0,0.0,0.5,8,0,5,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,fixed_only,dummy_most_frequent,3,0.5,52,0,13,8,5,1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|21|22|23|24|25|27|29|31,2|17|20|26|28|30,0,0
0.6153846153846154,0.5,0.0,0.0,0.0,0.5,8,0,5,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,fixed_only,dummy_most_frequent,3,0.6,52,0,13,8,5,1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|21|22|23|24|25|27|29|31,2|17|20|26|28|30,0,0
0.5,0.5,0.0,0.0,0.0,0.5,7,0,7,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,fixed_only,dummy_most_frequent,4,0.5,51,0,14,7,7,1|2|3|4|5|6|7|8|10|12|14|15|16|17|19|20|21|23|24|25|26|27|28|30|31,9|11|13|18|22|29,0,0
0.5,0.5,0.0,0.0,0.0,0.5,7,0,7,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,fixed_only,dummy_most_frequent,4,0.6,51,0,14,7,7,1|2|3|4|5|6|7|8|10|12|14|15|16|17|19|20|21|23|24|25|26|27|28|30|31,9|11|13|18|22|29,0,0
0.5833333333333334,0.5,0.0,0.0,0.0,0.5,7,0,5,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,fixed_only,dummy_most_frequent,5,0.5,53,0,12,7,5,1|2|3|4|5|6|8|9|11|12|13|14|17|18|20|21|22|23|24|25|26|28|29|30|31,7|10|15|16|19|27,0,0
0.5833333333333334,0.5,0.0,0.0,0.0,0.5,7,0,5,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,fixed_only,dummy_most_frequent,5,0.6,53,0,12,7,5,1|2|3|4|5|6|8|9|11|12|13|14|17|18|20|21|22|23|24|25|26|28|29|30|31,7|10|15|16|19|27,0,0
0.6428571428571429,0.6428571428571428,1.0,0.2857142857142857,0.4444444444444444,0.6938775510204082,7,0,5,2,0.0,0.7142857142857143,fault_with_unknown34_no_event67,expanded154,154,fixed_only,logistic_balanced,1,0.5,51,0,14,7,7,2|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31,1|3|4|6|21|23,0,0
0.6428571428571429,0.6428571428571428,1.0,0.2857142857142857,0.4444444444444444,0.6938775510204082,7,0,5,2,0.0,0.7142857142857143,fault_with_unknown34_no_event67,expanded154,154,fixed_only,logistic_balanced,1,0.6,51,0,14,7,7,2|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31,1|3|4|6|21|23,0,0
0.75,0.75,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.638888888888889,4,2,1,5,0.3333333333333333,0.16666666666666666,fault_with_unknown34_no_event67,expanded154,154,fixed_only,logistic_balanced,2,0.5,53,0,12,6,6,1|2|3|4|6|7|9|10|11|13|15|16|17|18|19|20|21|22|23|26|27|28|29|30,5|8|12|14|24|25|31,0,0
0.75,0.75,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.638888888888889,4,2,1,5,0.3333333333333333,0.16666666666666666,fault_with_unknown34_no_event67,expanded154,154,fixed_only,logistic_balanced,2,0.6,53,0,12,6,6,1|2|3|4|6|7|9|10|11|13|15|16|17|18|19|20|21|22|23|26|27|28|29|30,5|8|12|14|24|25|31,0,0
0.7692307692307693,0.7375,0.75,0.6,0.6666666666666666,0.7,7,1,2,3,0.125,0.4,fault_with_unknown34_no_event67,expanded154,154,fixed_only,logistic_balanced,3,0.5,52,0,13,8,5,1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|21|22|23|24|25|27|29|31,2|17|20|26|28|30,0,0
0.8461538461538461,0.8,1.0,0.6,0.75,0.7,8,0,2,3,0.0,0.4,fault_with_unknown34_no_event67,expanded154,154,fixed_only,logistic_balanced,3,0.6,52,0,13,8,5,1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|21|22|23|24|25|27|29|31,2|17|20|26|28|30,0,0
0.5,0.5,0.5,0.42857142857142855,0.46153846153846156,0.42857142857142855,4,3,4,3,0.42857142857142855,0.5714285714285714,fault_with_unknown34_no_event67,expanded154,154,fixed_only,logistic_balanced,4,0.5,51,0,14,7,7,1|2|3|4|5|6|7|8|10|12|14|15|16|17|19|20|21|23|24|25|26|27|28|30|31,9|11|13|18|22|29,0,0
0.5,0.5,0.5,0.2857142857142857,0.36363636363636365,0.42857142857142855,5,2,5,2,0.2857142857142857,0.7142857142857143,fault_with_unknown34_no_event67,expanded154,154,fixed_only,logistic_balanced,4,0.6,51,0,14,7,7,1|2|3|4|5|6|7|8|10|12|14|15|16|17|19|20|21|23|24|25|26|27|28|30|31,9|11|13|18|22|29,0,0
0.75,0.7571428571428571,0.6666666666666666,0.8,0.7272727272727273,0.7999999999999999,5,2,1,4,0.2857142857142857,0.2,fault_with_unknown34_no_event67,expanded154,154,fixed_only,logistic_balanced,5,0.5,53,0,12,7,5,1|2|3|4|5|6|8|9|11|12|13|14|17|18|20|21|22|23|24|25|26|28|29|30|31,7|10|15|16|19|27,0,0
0.75,0.7571428571428571,0.6666666666666666,0.8,0.7272727272727273,0.7999999999999999,5,2,1,4,0.2857142857142857,0.2,fault_with_unknown34_no_event67,expanded154,154,fixed_only,logistic_balanced,5,0.6,53,0,12,7,5,1|2|3|4|5|6|8|9|11|12|13|14|17|18|20|21|22|23|24|25|26|28|29|30|31,7|10|15|16|19|27,0,0
0.5,0.5,0.0,0.0,0.0,0.5,7,0,7,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,dummy_most_frequent,1,0.5,51,58,14,7,7,2|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31,1|3|4|6|21|23,58,0
0.5,0.5,0.0,0.0,0.0,0.5,7,0,7,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,dummy_most_frequent,1,0.6,51,58,14,7,7,2|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31,1|3|4|6|21|23,58,0
0.5,0.5,0.0,0.0,0.0,0.5,6,0,6,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,dummy_most_frequent,2,0.5,53,56,12,6,6,1|2|3|4|6|7|9|10|11|13|15|16|17|18|19|20|21|22|23|26|27|28|29|30,5|8|12|14|24|25|31,56,0
0.5,0.5,0.0,0.0,0.0,0.5,6,0,6,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,dummy_most_frequent,2,0.6,53,56,12,6,6,1|2|3|4|6|7|9|10|11|13|15|16|17|18|19|20|21|22|23|26|27|28|29|30,5|8|12|14|24|25|31,56,0
0.6153846153846154,0.5,0.0,0.0,0.0,0.5,8,0,5,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,dummy_most_frequent,3,0.5,52,58,13,8,5,1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|21|22|23|24|25|27|29|31,2|17|20|26|28|30,58,0
0.6153846153846154,0.5,0.0,0.0,0.0,0.5,8,0,5,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,dummy_most_frequent,3,0.6,52,58,13,8,5,1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|21|22|23|24|25|27|29|31,2|17|20|26|28|30,58,0
0.5,0.5,0.0,0.0,0.0,0.5,7,0,7,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,dummy_most_frequent,4,0.5,51,58,14,7,7,1|2|3|4|5|6|7|8|10|12|14|15|16|17|19|20|21|23|24|25|26|27|28|30|31,9|11|13|18|22|29,58,0
0.5,0.5,0.0,0.0,0.0,0.5,7,0,7,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,dummy_most_frequent,4,0.6,51,58,14,7,7,1|2|3|4|5|6|7|8|10|12|14|15|16|17|19|20|21|23|24|25|26|27|28|30|31,9|11|13|18|22|29,58,0
0.5833333333333334,0.5,0.0,0.0,0.0,0.5,7,0,5,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,dummy_most_frequent,5,0.5,53,58,12,7,5,1|2|3|4|5|6|8|9|11|12|13|14|17|18|20|21|22|23|24|25|26|28|29|30|31,7|10|15|16|19|27,58,0
0.5833333333333334,0.5,0.0,0.0,0.0,0.5,7,0,5,0,0.0,1.0,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,dummy_most_frequent,5,0.6,53,58,12,7,5,1|2|3|4|5|6|8|9|11|12|13|14|17|18|20|21|22|23|24|25|26|28|29|30|31,7|10|15|16|19|27,58,0
0.7142857142857143,0.7142857142857143,1.0,0.42857142857142855,0.6,0.7346938775510204,7,0,4,3,0.0,0.5714285714285714,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,logistic_balanced,1,0.5,51,58,14,7,7,2|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31,1|3|4|6|21|23,58,0
0.7142857142857143,0.7142857142857143,1.0,0.42857142857142855,0.6,0.7346938775510204,7,0,4,3,0.0,0.5714285714285714,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,logistic_balanced,1,0.6,51,58,14,7,7,2|5|7|8|9|10|11|12|13|14|15|16|17|18|19|20|22|24|25|26|27|28|29|30|31,1|3|4|6|21|23,58,0
0.75,0.75,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.6944444444444445,4,2,1,5,0.3333333333333333,0.16666666666666666,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,logistic_balanced,2,0.5,53,56,12,6,6,1|2|3|4|6|7|9|10|11|13|15|16|17|18|19|20|21|22|23|26|27|28|29|30,5|8|12|14|24|25|31,56,0
0.75,0.75,0.7142857142857143,0.8333333333333334,0.7692307692307693,0.6944444444444445,4,2,1,5,0.3333333333333333,0.16666666666666666,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,logistic_balanced,2,0.6,53,56,12,6,6,1|2|3|4|6|7|9|10|11|13|15|16|17|18|19|20|21|22|23|26|27|28|29|30,5|8|12|14|24|25|31,56,0
0.7692307692307693,0.7375,0.75,0.6,0.6666666666666666,0.725,7,1,2,3,0.125,0.4,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,logistic_balanced,3,0.5,52,58,13,8,5,1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|21|22|23|24|25|27|29|31,2|17|20|26|28|30,58,0
0.8461538461538461,0.8,1.0,0.6,0.75,0.725,8,0,2,3,0.0,0.4,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,logistic_balanced,3,0.6,52,58,13,8,5,1|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|21|22|23|24|25|27|29|31,2|17|20|26|28|30,58,0
0.5714285714285714,0.5714285714285714,0.6,0.42857142857142855,0.5,0.6326530612244898,5,2,4,3,0.2857142857142857,0.5714285714285714,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,logistic_balanced,4,0.5,51,58,14,7,7,1|2|3|4|5|6|7|8|10|12|14|15|16|17|19|20|21|23|24|25|26|27|28|30|31,9|11|13|18|22|29,58,0
0.5714285714285714,0.5714285714285714,0.6,0.42857142857142855,0.5,0.6326530612244898,5,2,4,3,0.2857142857142857,0.5714285714285714,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,logistic_balanced,4,0.6,51,58,14,7,7,1|2|3|4|5|6|7|8|10|12|14|15|16|17|19|20|21|23|24|25|26|27|28|30|31,9|11|13|18|22|29,58,0
0.75,0.7571428571428571,0.6666666666666666,0.8,0.7272727272727273,0.8,5,2,1,4,0.2857142857142857,0.2,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,logistic_balanced,5,0.5,53,58,12,7,5,1|2|3|4|5|6|8|9|11|12|13|14|17|18|20|21|22|23|24|25|26|28|29|30|31,7|10|15|16|19|27,58,0
0.75,0.7571428571428571,0.6666666666666666,0.8,0.7272727272727273,0.8,5,2,1,4,0.2857142857142857,0.2,fault_with_unknown34_no_event67,expanded154,154,candidate_normal_train,logistic_balanced,5,0.6,53,58,12,7,5,1|2|3|4|5|6|8|9|11|12|13|14|17|18|20|21|22|23|24|25|26|28|29|30|31,7|10|15|16|19|27,58,0
