dataset,target_class,policy_variant,feature_set,model,feature,importance_mean,importance_std,nonzero_fold_count
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature__last_minus_first,0.009869031608104706,0.022067825547816187,1
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature__max,0.0016417188569903373,0.00367099496417365,1
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature__mean,0.0014402655884623527,0.003220531761455558,1
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature__median,0.0,0.0,0
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature__min,0.0013465848751366138,0.003011055318278535,1
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature__missing_rate,0.0,0.0,0
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature__std,0.0038341471925377847,0.005369728450617572,2
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_error__last_12h_mean_minus_prev_12h_mean,0.001251351134851575,0.0017229481699124144,2
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_error__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_error__last_1d_std_minus_prev_6d_std,0.017618512269109488,0.018301564353224165,4
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_error__last_6h_mean_minus_prev_6h_mean,0.007880299910902977,0.011682927943853802,2
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_error__last_minus_first,0.002960912324488163,0.006620801232972448,1
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_error__max,0.0,0.0,0
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_error__mean,0.002430085465312004,0.005433836291571848,1
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_error__median,0.0,0.0,0
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_error__min,0.0060253385454416275,0.006335221741646873,3
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_error__missing_rate,0.0,0.0,0
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_error__std,0.0063794046640396115,0.01426478248477178,1
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_setpoint__last_12h_mean_minus_prev_12h_mean,0.010869800671935081,0.01645144826998381,2
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.0006279209163039922,0.0014040738533496828,1
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_setpoint__last_1d_std_minus_prev_6d_std,0.0033913434483110903,0.0032804545154224334,3
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_setpoint__last_6h_mean_minus_prev_6h_mean,0.0017059126170352102,0.0026010417615447965,3
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_setpoint__last_minus_first,0.0,0.0,0
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_setpoint__max,0.0,0.0,0
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_setpoint__mean,0.007803916931152344,0.01080373216833029,2
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_setpoint__median,0.0,0.0,0
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_setpoint__min,0.0,0.0,0
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_setpoint__missing_rate,0.0,0.0,0
activity_pre_all,activity,pre_all,expanded154,xgboost_balanced,s_hc1_supply_temperature_setpoint__std,0.004598762560635805,0.008163023295807403,2
fault_no_overlap,fault,no_overlap,compact13,dummy_most_frequent,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,compact13,dummy_most_frequent,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,compact13,dummy_most_frequent,outdoor_temperature__last_minus_first,0.0,0.0,0
fault_no_overlap,fault,no_overlap,compact13,dummy_most_frequent,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,compact13,dummy_most_frequent,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,compact13,dummy_most_frequent,p_net_meter_flow__last_1d_std_minus_prev_6d_std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,compact13,dummy_most_frequent,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,compact13,dummy_most_frequent,p_return_gap__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,compact13,dummy_most_frequent,p_return_gap__last_minus_first,0.0,0.0,0
fault_no_overlap,fault,no_overlap,compact13,dummy_most_frequent,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,compact13,dummy_most_frequent,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,compact13,dummy_most_frequent,s_hc1_supply_temperature_error__last_minus_first,0.0,0.0,0
fault_no_overlap,fault,no_overlap,compact13,dummy_most_frequent,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,compact13,lightgbm_balanced,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,87.2,26.414011433328337,5
fault_no_overlap,fault,no_overlap,compact13,lightgbm_balanced,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,94.4,3.7148351242013433,5
fault_no_overlap,fault,no_overlap,compact13,lightgbm_balanced,outdoor_temperature__last_minus_first,2.6,2.4083189157584592,4
fault_no_overlap,fault,no_overlap,compact13,lightgbm_balanced,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,28.4,15.076471735787521,5
fault_no_overlap,fault,no_overlap,compact13,lightgbm_balanced,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,16.8,11.819475453673906,5
fault_no_overlap,fault,no_overlap,compact13,lightgbm_balanced,p_net_meter_flow__last_1d_std_minus_prev_6d_std,20.2,16.39207125411551,5
fault_no_overlap,fault,no_overlap,compact13,lightgbm_balanced,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,21.8,19.967473550752484,5
fault_no_overlap,fault,no_overlap,compact13,lightgbm_balanced,p_return_gap__last_1d_mean_minus_prev_6d_mean,8.2,6.870225614927067,4
fault_no_overlap,fault,no_overlap,compact13,lightgbm_balanced,p_return_gap__last_minus_first,14.8,9.148770409186143,5
fault_no_overlap,fault,no_overlap,compact13,lightgbm_balanced,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,26.0,11.916375287812984,5
fault_no_overlap,fault,no_overlap,compact13,lightgbm_balanced,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,10.2,7.224956747275377,4
fault_no_overlap,fault,no_overlap,compact13,lightgbm_balanced,s_hc1_supply_temperature_error__last_minus_first,14.8,8.19756061276768,5
fault_no_overlap,fault,no_overlap,compact13,lightgbm_balanced,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,7.4,8.384509526501834,4
fault_no_overlap,fault,no_overlap,compact13,logistic_balanced,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,1.0576545451292045,0.23248303935659043,5
fault_no_overlap,fault,no_overlap,compact13,logistic_balanced,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,1.6569354409452075,0.21073143118860782,5
fault_no_overlap,fault,no_overlap,compact13,logistic_balanced,outdoor_temperature__last_minus_first,0.12057029211921937,0.06714414403371984,5
fault_no_overlap,fault,no_overlap,compact13,logistic_balanced,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,0.4587345016443898,0.11567547019557724,5
fault_no_overlap,fault,no_overlap,compact13,logistic_balanced,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,0.2103526891280186,0.12301390251442633,5
fault_no_overlap,fault,no_overlap,compact13,logistic_balanced,p_net_meter_flow__last_1d_std_minus_prev_6d_std,0.3940281443920898,0.163295121425113,5
fault_no_overlap,fault,no_overlap,compact13,logistic_balanced,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,0.474500012876047,0.2509055907517303,5
fault_no_overlap,fault,no_overlap,compact13,logistic_balanced,p_return_gap__last_1d_mean_minus_prev_6d_mean,0.1740963731956957,0.11029742360594812,5
fault_no_overlap,fault,no_overlap,compact13,logistic_balanced,p_return_gap__last_minus_first,0.17313583136815178,0.14057507386858034,5
fault_no_overlap,fault,no_overlap,compact13,logistic_balanced,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,0.19525638538300663,0.1289252110828064,5
fault_no_overlap,fault,no_overlap,compact13,logistic_balanced,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,0.45529848755692665,0.23181834739344928,5
fault_no_overlap,fault,no_overlap,compact13,logistic_balanced,s_hc1_supply_temperature_error__last_minus_first,0.2568722858615012,0.3662554826698184,5
fault_no_overlap,fault,no_overlap,compact13,logistic_balanced,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.3669971694662911,0.1703269237391406,5
fault_no_overlap,fault,no_overlap,compact13,xgboost_balanced,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,0.19239985644817353,0.03781806673221093,5
fault_no_overlap,fault,no_overlap,compact13,xgboost_balanced,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,0.23386400640010835,0.030298105114515826,5
fault_no_overlap,fault,no_overlap,compact13,xgboost_balanced,outdoor_temperature__last_minus_first,0.040043865144252774,0.03227271642605047,4
fault_no_overlap,fault,no_overlap,compact13,xgboost_balanced,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,0.0735597364604473,0.019903928498285674,5
fault_no_overlap,fault,no_overlap,compact13,xgboost_balanced,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,0.05664435923099518,0.02159787150010224,5
fault_no_overlap,fault,no_overlap,compact13,xgboost_balanced,p_net_meter_flow__last_1d_std_minus_prev_6d_std,0.057460003346204755,0.016212522157416222,5
fault_no_overlap,fault,no_overlap,compact13,xgboost_balanced,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,0.06213839203119278,0.016232694468931764,5
fault_no_overlap,fault,no_overlap,compact13,xgboost_balanced,p_return_gap__last_1d_mean_minus_prev_6d_mean,0.04702686220407486,0.03129137352061852,4
fault_no_overlap,fault,no_overlap,compact13,xgboost_balanced,p_return_gap__last_minus_first,0.03381184339523315,0.020785892408806746,4
fault_no_overlap,fault,no_overlap,compact13,xgboost_balanced,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,0.07249640226364136,0.04957417397214931,4
fault_no_overlap,fault,no_overlap,compact13,xgboost_balanced,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,0.040638670325279236,0.03107484879067367,4
fault_no_overlap,fault,no_overlap,compact13,xgboost_balanced,s_hc1_supply_temperature_error__last_minus_first,0.04501487202942371,0.017470924561304575,5
fault_no_overlap,fault,no_overlap,compact13,xgboost_balanced,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,0.04490114487707615,0.03327476609904452,4
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__last_1d_std_minus_prev_6d_std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__last_minus_first,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__max,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__median,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__min,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__missing_rate,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,outdoor_temperature__std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__last_1d_std_minus_prev_6d_std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__last_minus_first,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__max,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__median,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__min,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__missing_rate,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_hc1_return_temperature__std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__last_1d_std_minus_prev_6d_std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__last_minus_first,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__max,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__median,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__min,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__missing_rate,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_delta_temperature__std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__last_1d_std_minus_prev_6d_std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__last_minus_first,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__max,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__median,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__min,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__missing_rate,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_energy__std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__last_1d_std_minus_prev_6d_std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__last_minus_first,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__max,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__median,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__min,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__missing_rate,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_flow__std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__last_1d_std_minus_prev_6d_std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__last_minus_first,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__max,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__median,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__min,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__missing_rate,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_heat_power__std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__last_1d_std_minus_prev_6d_std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__last_minus_first,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__max,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__median,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__min,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__missing_rate,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_meter_volume__std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__last_1d_std_minus_prev_6d_std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__last_minus_first,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__max,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__median,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__min,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__missing_rate,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_power_flow_ratio__std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__last_1d_std_minus_prev_6d_std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__last_minus_first,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__max,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__median,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__min,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__missing_rate,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_return_temperature__std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__last_1d_std_minus_prev_6d_std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__last_minus_first,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__max,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__median,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__min,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__missing_rate,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_net_supply_temperature__std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_return_gap__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_return_gap__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_return_gap__last_1d_std_minus_prev_6d_std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_return_gap__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_return_gap__last_minus_first,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_return_gap__max,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_return_gap__mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_return_gap__median,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_return_gap__min,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_return_gap__missing_rate,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,p_return_gap__std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature__last_12h_mean_minus_prev_12h_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,0.0,0.0,0
fault_no_overlap,fault,no_overlap,expanded154,dummy_most_frequent,s_hc1_supply_temperature__last_6h_mean_minus_prev_6h_mean,0.0,0.0,0
