dataset_id,feature_set,feature,signal,stat,mean_coefficient,mean_abs_coefficient,std_coefficient
strict_no_event20_no_event67,expanded154,p_net_return_temperature__last_1d_std_minus_prev_6d_std,p_net_return_temperature,last_1d_std_minus_prev_6d_std,-0.12352663936902367,0.12421975031297713,0.1297392317677846
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_error__mean,s_hc1_supply_temperature_error,mean,-0.12214892964427315,0.12214892964427315,0.054282316353785394
strict_no_event20_no_event67,expanded154,p_hc1_return_temperature__last_1d_std_minus_prev_6d_std,p_hc1_return_temperature,last_1d_std_minus_prev_6d_std,-0.10078146281227078,0.1219471828078377,0.1508509411330746
strict_no_event20_no_event67,expanded154,outdoor_temperature__min,outdoor_temperature,min,0.11351396826476283,0.12036214993669433,0.08143110329346386
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_setpoint__last_12h_mean_minus_prev_12h_mean,s_hc1_supply_temperature_setpoint,last_12h_mean_minus_prev_12h_mean,-0.11894188772508418,0.11894188772508418,0.12105984475037483
strict_no_event20_no_event67,expanded154,p_net_power_flow_ratio__last_1d_std_minus_prev_6d_std,p_net_power_flow_ratio,last_1d_std_minus_prev_6d_std,0.04935976779575949,0.11334235009846969,0.12664600975552195
strict_no_event20_no_event67,expanded154,p_hc1_return_temperature__min,p_hc1_return_temperature,min,-0.11293575912537097,0.11293575912537097,0.027459712064554713
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_setpoint__last_1d_std_minus_prev_6d_std,s_hc1_supply_temperature_setpoint,last_1d_std_minus_prev_6d_std,-0.06950881235550074,0.11278775190897498,0.11526711683733419
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature__last_6h_mean_minus_prev_6h_mean,s_hc1_supply_temperature,last_6h_mean_minus_prev_6h_mean,-0.09635783768560854,0.1101259361388569,0.1115606519686321
strict_no_event20_no_event67,expanded154,p_net_supply_temperature__last_6h_mean_minus_prev_6h_mean,p_net_supply_temperature,last_6h_mean_minus_prev_6h_mean,0.08805120317138442,0.10942194810935077,0.10050013846964093
strict_no_event20_no_event67,expanded154,p_return_gap__median,p_return_gap,median,0.10803291457260795,0.10803291457260795,0.02867805547115128
strict_no_event20_no_event67,expanded154,outdoor_temperature__std,outdoor_temperature,std,-0.047628097483332285,0.10584392641420845,0.12628737932616066
strict_no_event20_no_event67,expanded154,p_net_meter_flow__last_minus_first,p_net_meter_flow,last_minus_first,-0.10435975674102212,0.10435975674102212,0.078961246777146
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_error__min,s_hc1_supply_temperature_error,min,0.045946082952113484,0.10262028249647961,0.13955425307461733
strict_no_event20_no_event67,expanded154,p_net_meter_heat_power__last_1d_mean_minus_prev_6d_mean,p_net_meter_heat_power,last_1d_mean_minus_prev_6d_mean,0.06001847797596408,0.09916501804203273,0.10924370219626756
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_error__last_12h_mean_minus_prev_12h_mean,s_hc1_supply_temperature_error,last_12h_mean_minus_prev_12h_mean,-0.09829466273328974,0.09829466273328974,0.06473568229695575
strict_no_event20_no_event67,expanded154,p_net_power_flow_ratio__last_1d_mean_minus_prev_6d_mean,p_net_power_flow_ratio,last_1d_mean_minus_prev_6d_mean,-0.03844741908852843,0.09772621082127313,0.11419596121639111
strict_no_event20_no_event67,expanded154,p_net_meter_heat_power__last_minus_first,p_net_meter_heat_power,last_minus_first,-0.09237502276362858,0.09753460115030421,0.08798580006961966
strict_no_event20_no_event67,expanded154,p_return_gap__last_1d_std_minus_prev_6d_std,p_return_gap,last_1d_std_minus_prev_6d_std,0.09649598483553264,0.09649598483553264,0.06151241125061025
strict_no_event20_no_event67,expanded154,p_net_meter_volume__last_1d_std_minus_prev_6d_std,p_net_meter_volume,last_1d_std_minus_prev_6d_std,-0.09638165852306538,0.09638165852306538,0.030991094532542927
strict_no_event20_no_event67,expanded154,p_net_delta_temperature__last_1d_mean_minus_prev_6d_mean,p_net_delta_temperature,last_1d_mean_minus_prev_6d_mean,-0.004985722645380888,0.09494460315784256,0.11658957078701293
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature__std,s_hc1_supply_temperature,std,0.0748205236283482,0.09399711629195953,0.07930350490861449
strict_no_event20_no_event67,expanded154,p_net_power_flow_ratio__max,p_net_power_flow_ratio,max,-0.08892905831136888,0.0930586008131624,0.07570652560087324
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_setpoint__std,s_hc1_supply_temperature_setpoint,std,0.07317147418409445,0.09295250425599086,0.08193447284190797
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature__max,s_hc1_supply_temperature,max,-0.05498696621635726,0.09113406505267767,0.11725713039309872
strict_no_event20_no_event67,expanded154,p_net_power_flow_ratio__missing_rate,p_net_power_flow_ratio,missing_rate,-0.09100456181797215,0.09100456181797215,0.052982066098817344
strict_no_event20_no_event67,expanded154,p_return_gap__std,p_return_gap,std,-0.06313547519726485,0.0903741882817838,0.09214103925820116
strict_no_event20_no_event67,expanded154,p_net_meter_energy__last_6h_mean_minus_prev_6h_mean,p_net_meter_energy,last_6h_mean_minus_prev_6h_mean,-0.08942618546763084,0.08942618546763084,0.042627951723901734
strict_no_event20_no_event67,expanded154,p_net_delta_temperature__min,p_net_delta_temperature,min,-0.08448283623133142,0.0893571764309025,0.08716252322505239
strict_no_event20_no_event67,expanded154,p_net_meter_volume__last_1d_mean_minus_prev_6d_mean,p_net_meter_volume,last_1d_mean_minus_prev_6d_mean,0.08868242943874262,0.08868242943874262,0.04503933207535696
strict_no_event20_no_event67,expanded154,p_net_meter_volume__last_12h_mean_minus_prev_12h_mean,p_net_meter_volume,last_12h_mean_minus_prev_12h_mean,-0.08306418941731071,0.08858524923147143,0.06318663625958855
strict_no_event20_no_event67,expanded154,p_net_return_temperature__last_12h_mean_minus_prev_12h_mean,p_net_return_temperature,last_12h_mean_minus_prev_12h_mean,0.01907364128043659,0.08789578217232924,0.12405284664661399
strict_no_event20_no_event67,expanded154,p_net_supply_temperature__last_12h_mean_minus_prev_12h_mean,p_net_supply_temperature,last_12h_mean_minus_prev_12h_mean,0.007626347252890324,0.08679338213481126,0.11063274924946452
strict_no_event20_no_event67,expanded154,p_net_meter_flow__max,p_net_meter_flow,max,-0.061710385509633314,0.08576798214227985,0.0880614092959497
strict_no_event20_no_event67,expanded154,p_net_meter_energy__last_1d_std_minus_prev_6d_std,p_net_meter_energy,last_1d_std_minus_prev_6d_std,-0.08145408460624858,0.08145408460624858,0.03874619377334253
strict_no_event20_no_event67,expanded154,p_net_meter_heat_power__max,p_net_meter_heat_power,max,0.07123014197894635,0.08121512187157913,0.07877156845873239
strict_no_event20_no_event67,expanded154,p_net_meter_flow__last_6h_mean_minus_prev_6h_mean,p_net_meter_flow,last_6h_mean_minus_prev_6h_mean,-0.0348059150450997,0.08102078400392664,0.11292265945333463
strict_no_event20_no_event67,expanded154,p_hc1_return_temperature__mean,p_hc1_return_temperature,mean,0.07547014328427096,0.07547014328427096,0.02210889154374711
strict_no_event20_no_event67,expanded154,p_net_meter_energy__last_1d_mean_minus_prev_6d_mean,p_net_meter_energy,last_1d_mean_minus_prev_6d_mean,0.07464016821108674,0.07464016821108674,0.04539929640300402
strict_no_event20_no_event67,expanded154,p_net_delta_temperature__std,p_net_delta_temperature,std,-0.022051953148744096,0.07446652130974549,0.08454338811950854
strict_no_event20_no_event67,expanded154,p_net_supply_temperature__std,p_net_supply_temperature,std,0.0723172191976197,0.0723172191976197,0.09552135261069046
strict_no_event20_no_event67,expanded154,p_net_meter_heat_power__mean,p_net_meter_heat_power,mean,0.07118660196432444,0.07209821880396224,0.04557193008460043
strict_no_event20_no_event67,expanded154,p_net_return_temperature__max,p_net_return_temperature,max,0.06983622268797723,0.07136465688257332,0.08583281455605701
strict_no_event20_no_event67,expanded154,outdoor_temperature__last_1d_mean_minus_prev_6d_mean,outdoor_temperature,last_1d_mean_minus_prev_6d_mean,-0.06938841183241647,0.06938841183241647,0.04990988956570696
strict_no_event20_no_event67,expanded154,outdoor_temperature__mean,outdoor_temperature,mean,0.04797378611867192,0.06848965014166959,0.060946930303566654
strict_no_event20_no_event67,expanded154,p_net_meter_volume__std,p_net_meter_volume,std,0.06829595277495286,0.06829595277495286,0.040316232048698414
strict_no_event20_no_event67,expanded154,outdoor_temperature__last_1d_std_minus_prev_6d_std,outdoor_temperature,last_1d_std_minus_prev_6d_std,-0.03774123890758445,0.06593437348177592,0.08511229482852076
strict_no_event20_no_event67,expanded154,p_net_meter_heat_power__median,p_net_meter_heat_power,median,0.0645023792858165,0.06542979165994255,0.04485620632259349
strict_no_event20_no_event67,expanded154,p_net_meter_flow__mean,p_net_meter_flow,mean,0.06372428800746838,0.06372428800746838,0.033589963047316755
strict_no_event20_no_event67,expanded154,p_net_power_flow_ratio__last_12h_mean_minus_prev_12h_mean,p_net_power_flow_ratio,last_12h_mean_minus_prev_12h_mean,-0.022310559076190152,0.06365770533776156,0.08649212383805929
strict_no_event20_no_event67,expanded154,p_hc1_return_temperature__max,p_hc1_return_temperature,max,0.012775754946835482,0.06234246761274502,0.09172990913748434
strict_no_event20_no_event67,expanded154,p_net_meter_flow__std,p_net_meter_flow,std,0.00932490193394471,0.06212209825905559,0.07713617891612612
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_setpoint__last_6h_mean_minus_prev_6h_mean,s_hc1_supply_temperature_setpoint,last_6h_mean_minus_prev_6h_mean,0.013417338802192851,0.0619845656484546,0.09994563756233138
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_error__last_1d_std_minus_prev_6d_std,s_hc1_supply_temperature_error,last_1d_std_minus_prev_6d_std,-0.043385302859285615,0.06163207296506181,0.0725697433350188
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_setpoint__min,s_hc1_supply_temperature_setpoint,min,-0.05703947431650001,0.06141155376436325,0.059654910239732
strict_no_event20_no_event67,expanded154,p_hc1_return_temperature__median,p_hc1_return_temperature,median,0.06118579683032529,0.06118579683032529,0.029126207452631482
strict_no_event20_no_event67,expanded154,p_net_return_temperature__last_6h_mean_minus_prev_6h_mean,p_net_return_temperature,last_6h_mean_minus_prev_6h_mean,0.047015969686473605,0.06082537437369059,0.06461205236162912
strict_no_event20_no_event67,expanded154,p_net_delta_temperature__last_6h_mean_minus_prev_6h_mean,p_net_delta_temperature,last_6h_mean_minus_prev_6h_mean,0.050218255374958255,0.059327677180356385,0.06930644304296044
strict_no_event20_no_event67,expanded154,p_net_meter_energy__std,p_net_meter_energy,std,0.05754138364365742,0.058651645435773725,0.036362075588287635
strict_no_event20_no_event67,expanded154,p_net_delta_temperature__last_12h_mean_minus_prev_12h_mean,p_net_delta_temperature,last_12h_mean_minus_prev_12h_mean,0.0006323087485397005,0.05629211822836895,0.07088803227414071
strict_no_event20_no_event67,expanded154,p_net_power_flow_ratio__std,p_net_power_flow_ratio,std,-0.0558335218947766,0.0558335218947766,0.04964343626072192
strict_no_event20_no_event67,expanded154,p_net_meter_energy__last_minus_first,p_net_meter_energy,last_minus_first,0.050145663428224616,0.054631357783365156,0.03687790990743117
strict_no_event20_no_event67,expanded154,p_net_meter_energy__last_12h_mean_minus_prev_12h_mean,p_net_meter_energy,last_12h_mean_minus_prev_12h_mean,-0.051584080791078346,0.052729869348941236,0.03692533853269058
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_error__std,s_hc1_supply_temperature_error,std,-0.0456763707183766,0.05173812414310062,0.037581877357929144
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_setpoint__max,s_hc1_supply_temperature_setpoint,max,0.006181405789267821,0.05029838424110857,0.079415661913636
strict_no_event20_no_event67,expanded154,p_net_meter_volume__last_minus_first,p_net_meter_volume,last_minus_first,0.0500631642669087,0.0500631642669087,0.03498804488334393
strict_no_event20_no_event67,expanded154,p_net_meter_flow__median,p_net_meter_flow,median,0.049643655310473565,0.049643655310473565,0.03755519535053047
strict_no_event20_no_event67,expanded154,p_net_power_flow_ratio__last_6h_mean_minus_prev_6h_mean,p_net_power_flow_ratio,last_6h_mean_minus_prev_6h_mean,-0.005706363711845505,0.04780184415428622,0.05932806472176118
strict_no_event20_no_event67,expanded154,p_net_meter_energy__min,p_net_meter_energy,min,-0.02314654436725735,0.04775353879252171,0.052407129844367184
strict_no_event20_no_event67,expanded154,p_net_meter_energy__mean,p_net_meter_energy,mean,-0.023038638185974188,0.04769171334244096,0.05235477267979337
strict_no_event20_no_event67,expanded154,p_net_meter_energy__median,p_net_meter_energy,median,-0.02308074404769548,0.047687308889562546,0.05234179906657422
strict_no_event20_no_event67,expanded154,p_net_meter_energy__max,p_net_meter_energy,max,-0.022862731731819373,0.04764465991885549,0.05232676578780639
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_setpoint__mean,s_hc1_supply_temperature_setpoint,mean,0.04294136217258364,0.04691812140498016,0.0517969893159857
strict_no_event20_no_event67,expanded154,p_net_delta_temperature__max,p_net_delta_temperature,max,0.03755352372109848,0.045484371939281905,0.05682141544764443
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature__mean,s_hc1_supply_temperature,mean,0.00027787330551869995,0.044749484691989874,0.05167561656922536
strict_no_event20_no_event67,expanded154,p_net_supply_temperature__median,p_net_supply_temperature,median,-0.02774497810338165,0.0446192589895776,0.04821628613786237
strict_no_event20_no_event67,expanded154,p_net_meter_heat_power__std,p_net_meter_heat_power,std,0.013410253642200382,0.042049571627470445,0.06052238081995815
strict_no_event20_no_event67,expanded154,p_net_supply_temperature__max,p_net_supply_temperature,max,0.032673779000784664,0.04161953934942373,0.045026003745610894
strict_no_event20_no_event67,expanded154,outdoor_temperature__median,outdoor_temperature,median,0.006860518643193698,0.04141014358546053,0.06206026167968417
strict_no_event20_no_event67,expanded154,p_net_delta_temperature__median,p_net_delta_temperature,median,-0.012351711034719416,0.04097241232390724,0.04716169531839921
strict_no_event20_no_event67,expanded154,p_net_delta_temperature__mean,p_net_delta_temperature,mean,0.018023258065774574,0.03817186689765725,0.048526927257353296
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature__median,s_hc1_supply_temperature,median,0.027156321069361923,0.03705451132344468,0.04646780711645399
strict_no_event20_no_event67,expanded154,p_net_delta_temperature__missing_rate,p_net_delta_temperature,missing_rate,-0.03685349925034999,0.03685349925034999,0.019264397460893506
strict_no_event20_no_event67,expanded154,p_net_meter_energy__missing_rate,p_net_meter_energy,missing_rate,-0.03685349925034999,0.03685349925034999,0.019264397460893506
strict_no_event20_no_event67,expanded154,p_net_meter_flow__missing_rate,p_net_meter_flow,missing_rate,-0.03685349925034999,0.03685349925034999,0.019264397460893506
strict_no_event20_no_event67,expanded154,p_net_meter_heat_power__missing_rate,p_net_meter_heat_power,missing_rate,-0.03685349925034999,0.03685349925034999,0.019264397460893506
strict_no_event20_no_event67,expanded154,p_net_meter_volume__missing_rate,p_net_meter_volume,missing_rate,-0.03685349925034999,0.03685349925034999,0.019264397460893506
strict_no_event20_no_event67,expanded154,p_net_return_temperature__missing_rate,p_net_return_temperature,missing_rate,-0.03685349925034999,0.03685349925034999,0.019264397460893506
strict_no_event20_no_event67,expanded154,p_net_supply_temperature__missing_rate,p_net_supply_temperature,missing_rate,-0.03685349925034999,0.03685349925034999,0.019264397460893506
strict_no_event20_no_event67,expanded154,p_return_gap__missing_rate,p_return_gap,missing_rate,-0.03685349925034999,0.03685349925034999,0.019264397460893506
strict_no_event20_no_event67,expanded154,p_net_power_flow_ratio__median,p_net_power_flow_ratio,median,-0.013844753618294908,0.036816040768991025,0.040540249109953456
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_error__median,s_hc1_supply_temperature_error,median,-0.035450574162330314,0.036682839434939454,0.033747756627127555
strict_no_event20_no_event67,expanded154,p_net_power_flow_ratio__mean,p_net_power_flow_ratio,mean,0.032280217143069376,0.032280217143069376,0.02613574657624169
strict_no_event20_no_event67,expanded154,p_net_meter_volume__min,p_net_meter_volume,min,0.008796369821447129,0.03139245049278111,0.041081618568831156
strict_no_event20_no_event67,expanded154,p_net_meter_volume__mean,p_net_meter_volume,mean,0.008859370391057664,0.0313250433070069,0.04099737573450698
strict_no_event20_no_event67,expanded154,p_net_meter_volume__median,p_net_meter_volume,median,0.008817344646296497,0.031304397510913615,0.04098294611355292
strict_no_event20_no_event67,expanded154,p_net_meter_volume__max,p_net_meter_volume,max,0.00898748678088571,0.031290939073057224,0.04094739828973804
strict_no_event20_no_event67,expanded154,p_net_supply_temperature__mean,p_net_supply_temperature,mean,-0.0001386628627826505,0.030660183587792662,0.04238211065297008
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_setpoint__median,s_hc1_supply_temperature_setpoint,median,-0.019865717207590373,0.029857085199077336,0.033800722455363134
strict_no_event20_no_event67,expanded154,p_net_return_temperature__mean,p_net_return_temperature,mean,-0.023607183163220573,0.023607183163220573,0.013212776747664011
strict_no_event20_no_event67,expanded154,p_net_return_temperature__median,p_net_return_temperature,median,-0.022297611848349264,0.022297611848349264,0.010990315868248014
strict_no_event20_no_event67,expanded154,outdoor_temperature__missing_rate,outdoor_temperature,missing_rate,0.0,0.0,0.0
strict_no_event20_no_event67,expanded154,p_hc1_return_temperature__missing_rate,p_hc1_return_temperature,missing_rate,0.0,0.0,0.0
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature__missing_rate,s_hc1_supply_temperature,missing_rate,0.0,0.0,0.0
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_error__missing_rate,s_hc1_supply_temperature_error,missing_rate,0.0,0.0,0.0
strict_no_event20_no_event67,expanded154,s_hc1_supply_temperature_setpoint__missing_rate,s_hc1_supply_temperature_setpoint,missing_rate,0.0,0.0,0.0
