dataset_id,model,threshold,scope,fault_scope,window_policy,balanced_accuracy,recall,normal_fpr,candidate_pass,decision
all_systems__fault_leakage_water_loss__report_pre_3d,lightgbm_depth3,0.6,all_systems,fault_leakage_water_loss,report_pre_3d,0.5957264957264957,0.2222222222222222,0.03076923076923077,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_3d,random_forest_depth3,0.5,all_systems,fault_pressure_regulator,report_pre_3d,0.5942307692307692,0.25,0.06153846153846154,False,window_label_review_required
all_systems__fault_control_controller__report_pre_5d,hist_gradient_boosting,0.5,all_systems,fault_control_controller,report_pre_5d,0.5923076923076923,0.2,0.015384615384615385,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_3d,logistic_balanced,0.5,system_dhw_storage_return,all_faults,report_pre_3d,0.5916666666666667,0.6,0.4166666666666667,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_5d,logistic_balanced,0.4,system_dhw_storage_return,all_faults,report_pre_5d,0.5916666666666667,0.6,0.4166666666666667,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_5d,logistic_balanced,0.5,system_dhw_storage_return,all_faults,report_pre_5d,0.5916666666666667,0.6,0.4166666666666667,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_7d,logistic_balanced,0.4,system_dhw_storage_return,all_faults,report_pre_7d,0.5916666666666667,0.6,0.4166666666666667,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_5d,lightgbm_depth3,0.6,all_systems,fault_pressure_regulator,report_pre_5d,0.5865384615384616,0.25,0.07692307692307693,False,window_label_review_required
all_systems__fault_control_controller__report_pre_3d,hist_gradient_boosting,0.4,all_systems,fault_control_controller,report_pre_3d,0.5846153846153846,0.2,0.03076923076923077,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_3d,logistic_balanced,0.6,system_dhw_storage_return,all_faults,report_pre_3d,0.5833333333333333,0.5,0.3333333333333333,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_5d,logistic_balanced,0.6,system_dhw_storage_return,all_faults,report_pre_5d,0.5833333333333333,0.5,0.3333333333333333,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_3d,lightgbm_depth3,0.6,all_systems,fault_pressure_regulator,report_pre_3d,0.5788461538461538,0.25,0.09230769230769231,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_5d,lightgbm_depth3,0.4,all_systems,fault_leakage_water_loss,report_pre_5d,0.564957264957265,0.2222222222222222,0.09230769230769231,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_5d,lightgbm_depth3,0.5,all_systems,fault_leakage_water_loss,report_pre_5d,0.564957264957265,0.2222222222222222,0.09230769230769231,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_5d,lightgbm_depth3,0.6,all_systems,fault_leakage_water_loss,report_pre_5d,0.564957264957265,0.2222222222222222,0.09230769230769231,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_5d,xgboost_depth3,0.5,all_systems,fault_leakage_water_loss,report_pre_5d,0.564957264957265,0.2222222222222222,0.09230769230769231,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_5d,xgboost_depth3,0.6,all_systems,fault_leakage_water_loss,report_pre_5d,0.564957264957265,0.2222222222222222,0.09230769230769231,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_7d,lightgbm_depth3,0.4,all_systems,fault_leakage_water_loss,report_pre_7d,0.564957264957265,0.2222222222222222,0.09230769230769231,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_7d,lightgbm_depth3,0.5,all_systems,fault_leakage_water_loss,report_pre_7d,0.564957264957265,0.2222222222222222,0.09230769230769231,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_7d,lightgbm_depth3,0.6,all_systems,fault_leakage_water_loss,report_pre_7d,0.564957264957265,0.2222222222222222,0.09230769230769231,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_3d,random_forest_depth3,0.6,all_systems,fault_valve_actuator,report_pre_3d,0.5637362637362637,0.14285714285714285,0.015384615384615385,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_5d,random_forest_depth3,0.6,all_systems,fault_valve_actuator,report_pre_5d,0.5637362637362637,0.14285714285714285,0.015384615384615385,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_5d,xgboost_depth3,0.6,all_systems,fault_pressure_regulator,report_pre_5d,0.5634615384615385,0.25,0.12307692307692308,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_3d,xgboost_depth3,0.5,system_heating_common_only,all_faults,report_pre_3d,0.5568181818181819,0.36363636363636365,0.25,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_3d,hist_gradient_boosting,0.5,all_systems,fault_valve_actuator,report_pre_3d,0.5560439560439561,0.14285714285714285,0.03076923076923077,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_5d,random_forest_depth3,0.6,all_systems,fault_leakage_water_loss,report_pre_5d,0.5555555555555556,0.1111111111111111,0.0,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_5d,hist_gradient_boosting,0.5,all_systems,fault_pressure_regulator,report_pre_5d,0.5548076923076923,0.125,0.015384615384615385,False,window_label_review_required
all_systems__fault_control_controller__report_pre_7d,hist_gradient_boosting,0.6,all_systems,fault_control_controller,report_pre_7d,0.55,0.1,0.0,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_5d,hist_gradient_boosting,0.5,all_systems,fault_leakage_water_loss,report_pre_5d,0.5478632478632479,0.1111111111111111,0.015384615384615385,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_3d,hist_gradient_boosting,0.4,all_systems,fault_pressure_regulator,report_pre_3d,0.5471153846153847,0.125,0.03076923076923077,False,window_label_review_required
all_systems__fault_control_controller__report_pre_3d,hist_gradient_boosting,0.5,all_systems,fault_control_controller,report_pre_3d,0.5423076923076924,0.1,0.015384615384615385,False,window_label_review_required
all_systems__fault_control_controller__report_pre_3d,hist_gradient_boosting,0.6,all_systems,fault_control_controller,report_pre_3d,0.5423076923076924,0.1,0.015384615384615385,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_7d,hist_gradient_boosting,0.5,all_systems,fault_leakage_water_loss,report_pre_7d,0.5401709401709401,0.1111111111111111,0.03076923076923077,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_5d,hist_gradient_boosting,0.4,all_systems,fault_pressure_regulator,report_pre_5d,0.539423076923077,0.125,0.046153846153846156,False,window_label_review_required
all_systems__fault_pump_failure__report_pre_3d,hist_gradient_boosting,0.5,all_systems,fault_pump_failure,report_pre_3d,0.5346153846153846,0.1,0.03076923076923077,False,window_label_review_required
all_systems__fault_pump_failure__report_pre_3d,random_forest_depth3,0.6,all_systems,fault_pump_failure,report_pre_3d,0.5346153846153846,0.1,0.03076923076923077,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_7d,hist_gradient_boosting,0.4,all_systems,fault_leakage_water_loss,report_pre_7d,0.5324786324786325,0.1111111111111111,0.046153846153846156,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_5d,hist_gradient_boosting,0.4,all_systems,fault_leakage_water_loss,report_pre_5d,0.5247863247863248,0.1111111111111111,0.06153846153846154,False,window_label_review_required
all_systems__all_faults__report_pre_1d,dummy_most_frequent,0.4,all_systems,all_faults,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
all_systems__all_faults__report_pre_1d,dummy_most_frequent,0.5,all_systems,all_faults,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
all_systems__all_faults__report_pre_1d,dummy_most_frequent,0.6,all_systems,all_faults,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
all_systems__all_faults__report_pre_3d,dummy_most_frequent,0.4,all_systems,all_faults,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__all_faults__report_pre_3d,dummy_most_frequent,0.5,all_systems,all_faults,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__all_faults__report_pre_3d,dummy_most_frequent,0.6,all_systems,all_faults,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__all_faults__report_pre_5d,dummy_most_frequent,0.4,all_systems,all_faults,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__all_faults__report_pre_5d,dummy_most_frequent,0.5,all_systems,all_faults,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__all_faults__report_pre_5d,dummy_most_frequent,0.6,all_systems,all_faults,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__all_faults__report_pre_7d,dummy_most_frequent,0.4,all_systems,all_faults,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__all_faults__report_pre_7d,dummy_most_frequent,0.5,all_systems,all_faults,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__all_faults__report_pre_7d,dummy_most_frequent,0.6,all_systems,all_faults,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_control_controller__report_pre_1d,dummy_most_frequent,0.4,all_systems,fault_control_controller,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_control_controller__report_pre_1d,dummy_most_frequent,0.5,all_systems,fault_control_controller,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_control_controller__report_pre_1d,dummy_most_frequent,0.6,all_systems,fault_control_controller,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_control_controller__report_pre_3d,dummy_most_frequent,0.4,all_systems,fault_control_controller,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_control_controller__report_pre_3d,dummy_most_frequent,0.5,all_systems,fault_control_controller,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_control_controller__report_pre_3d,dummy_most_frequent,0.6,all_systems,fault_control_controller,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_control_controller__report_pre_5d,dummy_most_frequent,0.4,all_systems,fault_control_controller,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_control_controller__report_pre_5d,dummy_most_frequent,0.5,all_systems,fault_control_controller,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_control_controller__report_pre_5d,dummy_most_frequent,0.6,all_systems,fault_control_controller,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_control_controller__report_pre_5d,hist_gradient_boosting,0.6,all_systems,fault_control_controller,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_control_controller__report_pre_7d,dummy_most_frequent,0.4,all_systems,fault_control_controller,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_control_controller__report_pre_7d,dummy_most_frequent,0.5,all_systems,fault_control_controller,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_control_controller__report_pre_7d,dummy_most_frequent,0.6,all_systems,fault_control_controller,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_1d,dummy_most_frequent,0.4,all_systems,fault_leakage_water_loss,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_1d,dummy_most_frequent,0.5,all_systems,fault_leakage_water_loss,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_1d,dummy_most_frequent,0.6,all_systems,fault_leakage_water_loss,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_3d,dummy_most_frequent,0.4,all_systems,fault_leakage_water_loss,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_3d,dummy_most_frequent,0.5,all_systems,fault_leakage_water_loss,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_3d,dummy_most_frequent,0.6,all_systems,fault_leakage_water_loss,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_3d,hist_gradient_boosting,0.6,all_systems,fault_leakage_water_loss,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_5d,dummy_most_frequent,0.4,all_systems,fault_leakage_water_loss,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_5d,dummy_most_frequent,0.5,all_systems,fault_leakage_water_loss,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_5d,dummy_most_frequent,0.6,all_systems,fault_leakage_water_loss,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_5d,hist_gradient_boosting,0.6,all_systems,fault_leakage_water_loss,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_7d,dummy_most_frequent,0.4,all_systems,fault_leakage_water_loss,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_7d,dummy_most_frequent,0.5,all_systems,fault_leakage_water_loss,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_7d,dummy_most_frequent,0.6,all_systems,fault_leakage_water_loss,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_7d,hist_gradient_boosting,0.6,all_systems,fault_leakage_water_loss,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_1d,dummy_most_frequent,0.4,all_systems,fault_pressure_regulator,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_1d,dummy_most_frequent,0.5,all_systems,fault_pressure_regulator,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_1d,dummy_most_frequent,0.6,all_systems,fault_pressure_regulator,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_3d,dummy_most_frequent,0.4,all_systems,fault_pressure_regulator,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_3d,dummy_most_frequent,0.5,all_systems,fault_pressure_regulator,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_3d,dummy_most_frequent,0.6,all_systems,fault_pressure_regulator,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_3d,hist_gradient_boosting,0.5,all_systems,fault_pressure_regulator,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_3d,hist_gradient_boosting,0.6,all_systems,fault_pressure_regulator,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_5d,dummy_most_frequent,0.4,all_systems,fault_pressure_regulator,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_5d,dummy_most_frequent,0.5,all_systems,fault_pressure_regulator,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_5d,dummy_most_frequent,0.6,all_systems,fault_pressure_regulator,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_5d,hist_gradient_boosting,0.6,all_systems,fault_pressure_regulator,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_7d,dummy_most_frequent,0.4,all_systems,fault_pressure_regulator,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_7d,dummy_most_frequent,0.5,all_systems,fault_pressure_regulator,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_7d,dummy_most_frequent,0.6,all_systems,fault_pressure_regulator,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_7d,hist_gradient_boosting,0.6,all_systems,fault_pressure_regulator,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pump_failure__report_pre_1d,dummy_most_frequent,0.4,all_systems,fault_pump_failure,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pump_failure__report_pre_1d,dummy_most_frequent,0.5,all_systems,fault_pump_failure,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pump_failure__report_pre_1d,dummy_most_frequent,0.6,all_systems,fault_pump_failure,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pump_failure__report_pre_3d,dummy_most_frequent,0.4,all_systems,fault_pump_failure,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pump_failure__report_pre_3d,dummy_most_frequent,0.5,all_systems,fault_pump_failure,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pump_failure__report_pre_3d,dummy_most_frequent,0.6,all_systems,fault_pump_failure,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pump_failure__report_pre_5d,dummy_most_frequent,0.4,all_systems,fault_pump_failure,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pump_failure__report_pre_5d,dummy_most_frequent,0.5,all_systems,fault_pump_failure,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pump_failure__report_pre_5d,dummy_most_frequent,0.6,all_systems,fault_pump_failure,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pump_failure__report_pre_7d,dummy_most_frequent,0.4,all_systems,fault_pump_failure,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pump_failure__report_pre_7d,dummy_most_frequent,0.5,all_systems,fault_pump_failure,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_pump_failure__report_pre_7d,dummy_most_frequent,0.6,all_systems,fault_pump_failure,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_1d,dummy_most_frequent,0.4,all_systems,fault_valve_actuator,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_1d,dummy_most_frequent,0.5,all_systems,fault_valve_actuator,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_1d,dummy_most_frequent,0.6,all_systems,fault_valve_actuator,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_3d,dummy_most_frequent,0.4,all_systems,fault_valve_actuator,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_3d,dummy_most_frequent,0.5,all_systems,fault_valve_actuator,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_3d,dummy_most_frequent,0.6,all_systems,fault_valve_actuator,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_5d,dummy_most_frequent,0.4,all_systems,fault_valve_actuator,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_5d,dummy_most_frequent,0.5,all_systems,fault_valve_actuator,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_5d,dummy_most_frequent,0.6,all_systems,fault_valve_actuator,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_7d,dummy_most_frequent,0.4,all_systems,fault_valve_actuator,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_7d,dummy_most_frequent,0.5,all_systems,fault_valve_actuator,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_7d,dummy_most_frequent,0.6,all_systems,fault_valve_actuator,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
system_dhw_storage__all_faults__report_pre_1d,dummy_most_frequent,0.4,system_dhw_storage,all_faults,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
system_dhw_storage__all_faults__report_pre_1d,dummy_most_frequent,0.5,system_dhw_storage,all_faults,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
system_dhw_storage__all_faults__report_pre_1d,dummy_most_frequent,0.6,system_dhw_storage,all_faults,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
system_dhw_storage__all_faults__report_pre_3d,dummy_most_frequent,0.4,system_dhw_storage,all_faults,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
system_dhw_storage__all_faults__report_pre_3d,dummy_most_frequent,0.5,system_dhw_storage,all_faults,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
system_dhw_storage__all_faults__report_pre_3d,dummy_most_frequent,0.6,system_dhw_storage,all_faults,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
system_dhw_storage__all_faults__report_pre_5d,dummy_most_frequent,0.4,system_dhw_storage,all_faults,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
system_dhw_storage__all_faults__report_pre_5d,dummy_most_frequent,0.5,system_dhw_storage,all_faults,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
system_dhw_storage__all_faults__report_pre_5d,dummy_most_frequent,0.6,system_dhw_storage,all_faults,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
system_dhw_storage__all_faults__report_pre_7d,dummy_most_frequent,0.4,system_dhw_storage,all_faults,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
system_dhw_storage__all_faults__report_pre_7d,dummy_most_frequent,0.5,system_dhw_storage,all_faults,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
system_dhw_storage__all_faults__report_pre_7d,dummy_most_frequent,0.6,system_dhw_storage,all_faults,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_1d,hist_gradient_boosting,0.6,system_dhw_storage_return,all_faults,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_3d,hist_gradient_boosting,0.6,system_dhw_storage_return,all_faults,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_5d,hist_gradient_boosting,0.6,system_dhw_storage_return,all_faults,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_7d,hist_gradient_boosting,0.6,system_dhw_storage_return,all_faults,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_1d,dummy_most_frequent,0.4,system_heating_common_only,all_faults,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_1d,dummy_most_frequent,0.5,system_heating_common_only,all_faults,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_1d,dummy_most_frequent,0.6,system_heating_common_only,all_faults,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_1d,hist_gradient_boosting,0.5,system_heating_common_only,all_faults,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_1d,hist_gradient_boosting,0.6,system_heating_common_only,all_faults,report_pre_1d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_3d,dummy_most_frequent,0.4,system_heating_common_only,all_faults,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_3d,dummy_most_frequent,0.5,system_heating_common_only,all_faults,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_3d,dummy_most_frequent,0.6,system_heating_common_only,all_faults,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_3d,hist_gradient_boosting,0.5,system_heating_common_only,all_faults,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_3d,hist_gradient_boosting,0.6,system_heating_common_only,all_faults,report_pre_3d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_5d,dummy_most_frequent,0.4,system_heating_common_only,all_faults,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_5d,dummy_most_frequent,0.5,system_heating_common_only,all_faults,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_5d,dummy_most_frequent,0.6,system_heating_common_only,all_faults,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_5d,hist_gradient_boosting,0.5,system_heating_common_only,all_faults,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_5d,hist_gradient_boosting,0.6,system_heating_common_only,all_faults,report_pre_5d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_7d,dummy_most_frequent,0.4,system_heating_common_only,all_faults,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_7d,dummy_most_frequent,0.5,system_heating_common_only,all_faults,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_7d,dummy_most_frequent,0.6,system_heating_common_only,all_faults,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_7d,hist_gradient_boosting,0.5,system_heating_common_only,all_faults,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
system_heating_common_only__all_faults__report_pre_7d,hist_gradient_boosting,0.6,system_heating_common_only,all_faults,report_pre_7d,0.5,0.0,0.0,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_3d,hist_gradient_boosting,0.5,all_systems,fault_leakage_water_loss,report_pre_3d,0.49230769230769234,0.0,0.015384615384615385,False,window_label_review_required
all_systems__fault_leakage_water_loss__report_pre_3d,random_forest_depth3,0.6,all_systems,fault_leakage_water_loss,report_pre_3d,0.49230769230769234,0.0,0.015384615384615385,False,window_label_review_required
all_systems__fault_pressure_regulator__report_pre_7d,hist_gradient_boosting,0.5,all_systems,fault_pressure_regulator,report_pre_7d,0.49230769230769234,0.0,0.015384615384615385,False,window_label_review_required
all_systems__fault_pump_failure__report_pre_3d,hist_gradient_boosting,0.6,all_systems,fault_pump_failure,report_pre_3d,0.49230769230769234,0.0,0.015384615384615385,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_7d,hist_gradient_boosting,0.6,all_systems,fault_valve_actuator,report_pre_7d,0.49230769230769234,0.0,0.015384615384615385,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_7d,logistic_balanced,0.5,system_dhw_storage_return,all_faults,report_pre_7d,0.4916666666666667,0.4,0.4166666666666667,False,window_label_review_required
system_dhw_storage_return__all_faults__report_pre_7d,logistic_balanced,0.6,system_dhw_storage_return,all_faults,report_pre_7d,0.4916666666666667,0.4,0.4166666666666667,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_3d,hist_gradient_boosting,0.6,all_systems,fault_valve_actuator,report_pre_3d,0.4846153846153846,0.0,0.03076923076923077,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_5d,hist_gradient_boosting,0.6,all_systems,fault_valve_actuator,report_pre_5d,0.4846153846153846,0.0,0.03076923076923077,False,window_label_review_required
all_systems__fault_valve_actuator__report_pre_7d,random_forest_depth3,0.6,all_systems,fault_valve_actuator,report_pre_7d,0.4846153846153846,0.0,0.03076923076923077,False,window_label_review_required
