strategy,evaluation_scope,feature_set,model,fallback_threshold,rows,normal_rows,pre_event_rows,balanced_accuracy,precision,recall,f1,normal_fpr,tn,fp,fn,tp
system_specific_threshold,M1_to_M2,standard_optional_dhw,hist_gradient_boosting,0.5,32,19,13,0.4433198380566802,0.3333333333333333,0.3076923076923077,0.32,0.42105263157894735,11,8,9,4
system_specific_threshold,M2_CV,standard_optional_dhw,hist_gradient_boosting,0.5,32,19,13,0.5,0.0,0.0,0.0,0.0,19,0,13,0
system_specific_threshold,M2_to_M1,standard_optional_dhw,hist_gradient_boosting,0.5,54,30,24,0.5,0.0,0.0,0.0,0.0,30,0,24,0
system_specific_threshold,Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.5,86,49,37,0.5799779371207943,0.5294117647058824,0.4864864864864865,0.5070422535211268,0.32653061224489793,33,16,19,18
system_specific_threshold,M1_CV,standard_optional_dhw,hist_gradient_boosting,0.6,54,30,24,0.5375,0.5,0.375,0.42857142857142855,0.3,21,9,15,9
system_specific_threshold,M1_to_M2,standard_optional_dhw,hist_gradient_boosting,0.6,32,19,13,0.4433198380566802,0.3333333333333333,0.3076923076923077,0.32,0.42105263157894735,11,8,9,4
system_specific_threshold,M2_CV,standard_optional_dhw,hist_gradient_boosting,0.6,32,19,13,0.5,0.0,0.0,0.0,0.0,19,0,13,0
system_specific_threshold,M2_to_M1,standard_optional_dhw,hist_gradient_boosting,0.6,54,30,24,0.5,0.0,0.0,0.0,0.0,30,0,24,0
system_specific_threshold,Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.6,86,49,37,0.5799779371207943,0.5294117647058824,0.4864864864864865,0.5070422535211268,0.32653061224489793,33,16,19,18
system_specific_threshold,M1_CV,standard_optional_dhw,lightgbm_depth3,0.4,54,30,24,0.5416666666666666,0.5,0.4166666666666667,0.45454545454545453,0.3333333333333333,20,10,14,10
system_specific_threshold,M1_to_M2,standard_optional_dhw,lightgbm_depth3,0.4,32,19,13,0.6255060728744939,0.6,0.46153846153846156,0.5217391304347826,0.21052631578947367,15,4,7,6
system_specific_threshold,M2_CV,standard_optional_dhw,lightgbm_depth3,0.4,32,19,13,0.5991902834008097,0.5454545454545454,0.46153846153846156,0.5,0.2631578947368421,14,5,7,6
system_specific_threshold,M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.4,54,30,24,0.5,0.4444444444444444,0.16666666666666666,0.24242424242424243,0.16666666666666666,25,5,20,4
system_specific_threshold,Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.4,86,49,37,0.590457804743519,0.5769230769230769,0.40540540540540543,0.47619047619047616,0.22448979591836735,38,11,22,15
system_specific_threshold,M1_CV,standard_optional_dhw,lightgbm_depth3,0.5,54,30,24,0.5416666666666666,0.5,0.4166666666666667,0.45454545454545453,0.3333333333333333,20,10,14,10
system_specific_threshold,M1_to_M2,standard_optional_dhw,lightgbm_depth3,0.5,32,19,13,0.6255060728744939,0.6,0.46153846153846156,0.5217391304347826,0.21052631578947367,15,4,7,6
system_specific_threshold,M2_CV,standard_optional_dhw,lightgbm_depth3,0.5,32,19,13,0.5991902834008097,0.5454545454545454,0.46153846153846156,0.5,0.2631578947368421,14,5,7,6
system_specific_threshold,M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.5,54,30,24,0.5,0.4444444444444444,0.16666666666666666,0.24242424242424243,0.16666666666666666,25,5,20,4
system_specific_threshold,Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.5,86,49,37,0.590457804743519,0.5769230769230769,0.40540540540540543,0.47619047619047616,0.22448979591836735,38,11,22,15
system_specific_threshold,M1_CV,standard_optional_dhw,lightgbm_depth3,0.6,54,30,24,0.5416666666666666,0.5,0.4166666666666667,0.45454545454545453,0.3333333333333333,20,10,14,10
system_specific_threshold,M1_to_M2,standard_optional_dhw,lightgbm_depth3,0.6,32,19,13,0.6255060728744939,0.6,0.46153846153846156,0.5217391304347826,0.21052631578947367,15,4,7,6
system_specific_threshold,M2_CV,standard_optional_dhw,lightgbm_depth3,0.6,32,19,13,0.5991902834008097,0.5454545454545454,0.46153846153846156,0.5,0.2631578947368421,14,5,7,6
system_specific_threshold,M2_to_M1,standard_optional_dhw,lightgbm_depth3,0.6,54,30,24,0.5,0.4444444444444444,0.16666666666666666,0.24242424242424243,0.16666666666666666,25,5,20,4
system_specific_threshold,Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.6,86,49,37,0.590457804743519,0.5769230769230769,0.40540540540540543,0.47619047619047616,0.22448979591836735,38,11,22,15
system_specific_threshold,M1_CV,standard_optional_dhw,logistic_balanced,0.4,54,30,24,0.5708333333333333,0.52,0.5416666666666666,0.5306122448979592,0.4,18,12,11,13
system_specific_threshold,M1_to_M2,standard_optional_dhw,logistic_balanced,0.4,32,19,13,0.5,0.40625,1.0,0.5777777777777777,1.0,0,19,0,13
system_specific_threshold,M2_CV,standard_optional_dhw,logistic_balanced,0.4,32,19,13,0.6740890688259109,0.5555555555555556,0.7692307692307693,0.6451612903225806,0.42105263157894735,11,8,3,10
system_specific_threshold,M2_to_M1,standard_optional_dhw,logistic_balanced,0.4,54,30,24,0.7,0.8,0.5,0.6153846153846154,0.1,27,3,12,12
system_specific_threshold,Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.4,86,49,37,0.684776613348042,0.625,0.6756756756756757,0.6493506493506493,0.30612244897959184,34,15,12,25
system_specific_threshold,M1_CV,standard_optional_dhw,logistic_balanced,0.5,54,30,24,0.5708333333333333,0.52,0.5416666666666666,0.5306122448979592,0.4,18,12,11,13
system_specific_threshold,M1_to_M2,standard_optional_dhw,logistic_balanced,0.5,32,19,13,0.5,0.40625,1.0,0.5777777777777777,1.0,0,19,0,13
system_specific_threshold,M2_CV,standard_optional_dhw,logistic_balanced,0.5,32,19,13,0.6740890688259109,0.5555555555555556,0.7692307692307693,0.6451612903225806,0.42105263157894735,11,8,3,10
system_specific_threshold,M2_to_M1,standard_optional_dhw,logistic_balanced,0.5,54,30,24,0.7166666666666667,0.8571428571428571,0.5,0.631578947368421,0.06666666666666667,28,2,12,12
system_specific_threshold,Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.5,86,49,37,0.684776613348042,0.625,0.6756756756756757,0.6493506493506493,0.30612244897959184,34,15,12,25
system_specific_threshold,M1_CV,standard_optional_dhw,logistic_balanced,0.6,54,30,24,0.5708333333333333,0.52,0.5416666666666666,0.5306122448979592,0.4,18,12,11,13
system_specific_threshold,M1_to_M2,standard_optional_dhw,logistic_balanced,0.6,32,19,13,0.5,0.40625,1.0,0.5777777777777777,1.0,0,19,0,13
system_specific_threshold,M2_CV,standard_optional_dhw,logistic_balanced,0.6,32,19,13,0.6740890688259109,0.5555555555555556,0.7692307692307693,0.6451612903225806,0.42105263157894735,11,8,3,10
system_specific_threshold,M2_to_M1,standard_optional_dhw,logistic_balanced,0.6,54,30,24,0.7166666666666667,0.8571428571428571,0.5,0.631578947368421,0.06666666666666667,28,2,12,12
system_specific_threshold,Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.6,86,49,37,0.684776613348042,0.625,0.6756756756756757,0.6493506493506493,0.30612244897959184,34,15,12,25
system_specific_threshold,M1_CV,standard_optional_dhw,random_forest_depth3,0.4,54,30,24,0.4833333333333333,0.42105263157894735,0.3333333333333333,0.37209302325581395,0.36666666666666664,19,11,16,8
system_specific_threshold,M1_to_M2,standard_optional_dhw,random_forest_depth3,0.4,32,19,13,0.42105263157894735,0.0,0.0,0.0,0.15789473684210525,16,3,13,0
system_specific_threshold,M2_CV,standard_optional_dhw,random_forest_depth3,0.4,32,19,13,0.6255060728744939,0.6,0.46153846153846156,0.5217391304347826,0.21052631578947367,15,4,7,6
system_specific_threshold,M2_to_M1,standard_optional_dhw,random_forest_depth3,0.4,54,30,24,0.5791666666666666,0.55,0.4583333333333333,0.5,0.3,21,9,13,11
system_specific_threshold,Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.4,86,49,37,0.6105901820187535,0.5806451612903226,0.4864864864864865,0.5294117647058824,0.2653061224489796,36,13,19,18
system_specific_threshold,M1_CV,standard_optional_dhw,random_forest_depth3,0.5,54,30,24,0.5,0.4444444444444444,0.3333333333333333,0.38095238095238093,0.3333333333333333,20,10,16,8
system_specific_threshold,M1_to_M2,standard_optional_dhw,random_forest_depth3,0.5,32,19,13,0.42105263157894735,0.0,0.0,0.0,0.15789473684210525,16,3,13,0
system_specific_threshold,M2_CV,standard_optional_dhw,random_forest_depth3,0.5,32,19,13,0.6255060728744939,0.6,0.46153846153846156,0.5217391304347826,0.21052631578947367,15,4,7,6
system_specific_threshold,M2_to_M1,standard_optional_dhw,random_forest_depth3,0.5,54,30,24,0.5791666666666666,0.55,0.4583333333333333,0.5,0.3,21,9,13,11
system_specific_threshold,Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.5,86,49,37,0.6105901820187535,0.5806451612903226,0.4864864864864865,0.5294117647058824,0.2653061224489796,36,13,19,18
system_specific_threshold,M1_CV,standard_optional_dhw,random_forest_depth3,0.6,54,30,24,0.5166666666666666,0.47058823529411764,0.3333333333333333,0.3902439024390244,0.3,21,9,16,8
system_specific_threshold,M1_to_M2,standard_optional_dhw,random_forest_depth3,0.6,32,19,13,0.42105263157894735,0.0,0.0,0.0,0.15789473684210525,16,3,13,0
system_specific_threshold,M2_CV,standard_optional_dhw,random_forest_depth3,0.6,32,19,13,0.6255060728744939,0.6,0.46153846153846156,0.5217391304347826,0.21052631578947367,15,4,7,6
system_specific_threshold,M2_to_M1,standard_optional_dhw,random_forest_depth3,0.6,54,30,24,0.5958333333333333,0.5789473684210527,0.4583333333333333,0.5116279069767442,0.26666666666666666,22,8,13,11
system_specific_threshold,Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.6,86,49,37,0.6309983452840595,0.6206896551724138,0.4864864864864865,0.5454545454545454,0.22448979591836735,38,11,19,18
system_specific_threshold,M1_CV,standard_optional_dhw,random_forest_depth5,0.4,54,30,24,0.525,0.47619047619047616,0.4166666666666667,0.4444444444444444,0.36666666666666664,19,11,14,10
system_specific_threshold,M1_to_M2,standard_optional_dhw,random_forest_depth5,0.4,32,19,13,0.4595141700404858,0.25,0.07692307692307693,0.11764705882352941,0.15789473684210525,16,3,12,1
system_specific_threshold,M2_CV,standard_optional_dhw,random_forest_depth5,0.4,32,19,13,0.6518218623481782,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.15789473684210525,16,3,7,6
system_specific_threshold,M2_to_M1,standard_optional_dhw,random_forest_depth5,0.4,54,30,24,0.5625,0.5238095238095238,0.4583333333333333,0.4888888888888889,0.3333333333333333,20,10,13,11
system_specific_threshold,Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.4,86,49,37,0.607280750137893,0.5862068965517241,0.4594594594594595,0.5151515151515151,0.24489795918367346,37,12,20,17
system_specific_threshold,M1_CV,standard_optional_dhw,random_forest_depth5,0.5,54,30,24,0.5416666666666666,0.5,0.4166666666666667,0.45454545454545453,0.3333333333333333,20,10,14,10
system_specific_threshold,M1_to_M2,standard_optional_dhw,random_forest_depth5,0.5,32,19,13,0.4595141700404858,0.25,0.07692307692307693,0.11764705882352941,0.15789473684210525,16,3,12,1
system_specific_threshold,M2_CV,standard_optional_dhw,random_forest_depth5,0.5,32,19,13,0.6518218623481782,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.15789473684210525,16,3,7,6
system_specific_threshold,M2_to_M1,standard_optional_dhw,random_forest_depth5,0.5,54,30,24,0.5625,0.5238095238095238,0.4583333333333333,0.4888888888888889,0.3333333333333333,20,10,13,11
system_specific_threshold,Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.5,86,49,37,0.607280750137893,0.5862068965517241,0.4594594594594595,0.5151515151515151,0.24489795918367346,37,12,20,17
system_specific_threshold,M1_CV,standard_optional_dhw,random_forest_depth5,0.6,54,30,24,0.5583333333333333,0.5263157894736842,0.4166666666666667,0.46511627906976744,0.3,21,9,14,10
system_specific_threshold,M1_to_M2,standard_optional_dhw,random_forest_depth5,0.6,32,19,13,0.4595141700404858,0.25,0.07692307692307693,0.11764705882352941,0.15789473684210525,16,3,12,1
system_specific_threshold,M2_CV,standard_optional_dhw,random_forest_depth5,0.6,32,19,13,0.6518218623481782,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.15789473684210525,16,3,7,6
system_specific_threshold,M2_to_M1,standard_optional_dhw,random_forest_depth5,0.6,54,30,24,0.5791666666666666,0.55,0.4583333333333333,0.5,0.3,21,9,13,11
system_specific_threshold,Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.6,86,49,37,0.617484831770546,0.6071428571428571,0.4594594594594595,0.5230769230769231,0.22448979591836735,38,11,20,17
system_specific_threshold,M1_CV,standard_optional_dhw,xgboost_depth3,0.4,54,30,24,0.4916666666666667,0.43478260869565216,0.4166666666666667,0.425531914893617,0.43333333333333335,17,13,14,10
system_specific_threshold,M1_to_M2,standard_optional_dhw,xgboost_depth3,0.4,32,19,13,0.5607287449392713,0.5,0.38461538461538464,0.43478260869565216,0.2631578947368421,14,5,8,5
system_specific_threshold,M2_CV,standard_optional_dhw,xgboost_depth3,0.4,32,19,13,0.6234817813765182,0.5333333333333333,0.6153846153846154,0.5714285714285714,0.3684210526315789,12,7,5,8
system_specific_threshold,M2_to_M1,standard_optional_dhw,xgboost_depth3,0.4,54,30,24,0.47500000000000003,0.3333333333333333,0.08333333333333333,0.13333333333333333,0.13333333333333333,26,4,22,2
system_specific_threshold,Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.4,86,49,37,0.5628792057363485,0.5,0.5135135135135135,0.5066666666666667,0.3877551020408163,30,19,18,19
system_specific_threshold,M1_CV,standard_optional_dhw,xgboost_depth3,0.5,54,30,24,0.5083333333333333,0.45454545454545453,0.4166666666666667,0.43478260869565216,0.4,18,12,14,10
system_specific_threshold,M1_to_M2,standard_optional_dhw,xgboost_depth3,0.5,32,19,13,0.5607287449392713,0.5,0.38461538461538464,0.43478260869565216,0.2631578947368421,14,5,8,5
system_specific_threshold,M2_CV,standard_optional_dhw,xgboost_depth3,0.5,32,19,13,0.6234817813765182,0.5333333333333333,0.6153846153846154,0.5714285714285714,0.3684210526315789,12,7,5,8
system_specific_threshold,M2_to_M1,standard_optional_dhw,xgboost_depth3,0.5,54,30,24,0.47500000000000003,0.3333333333333333,0.08333333333333333,0.13333333333333333,0.13333333333333333,26,4,22,2
system_specific_threshold,Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.5,86,49,37,0.5628792057363485,0.5,0.5135135135135135,0.5066666666666667,0.3877551020408163,30,19,18,19
system_specific_threshold,M1_CV,standard_optional_dhw,xgboost_depth3,0.6,54,30,24,0.5083333333333333,0.45454545454545453,0.4166666666666667,0.43478260869565216,0.4,18,12,14,10
system_specific_threshold,M1_to_M2,standard_optional_dhw,xgboost_depth3,0.6,32,19,13,0.5607287449392713,0.5,0.38461538461538464,0.43478260869565216,0.2631578947368421,14,5,8,5
system_specific_threshold,M2_CV,standard_optional_dhw,xgboost_depth3,0.6,32,19,13,0.6234817813765182,0.5333333333333333,0.6153846153846154,0.5714285714285714,0.3684210526315789,12,7,5,8
system_specific_threshold,M2_to_M1,standard_optional_dhw,xgboost_depth3,0.6,54,30,24,0.47500000000000003,0.3333333333333333,0.08333333333333333,0.13333333333333333,0.13333333333333333,26,4,22,2
system_specific_threshold,Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.6,86,49,37,0.5628792057363485,0.5,0.5135135135135135,0.5066666666666667,0.3877551020408163,30,19,18,19
