evaluation_scope,feature_set,model,threshold,class,precision,recall,f1,support
M2_CV,standard_common,extra_trees_depth3,0.6,normal,0.6136363636363636,0.9,0.7297297297297297,30
M2_CV,standard_common,extra_trees_depth3,0.6,pre_event,0.5714285714285714,0.19047619047619047,0.2857142857142857,21
M2_CV,standard_common,extra_trees_depth5,0.4,normal,0.7222222222222222,0.43333333333333335,0.5416666666666666,30
M2_CV,standard_common,extra_trees_depth5,0.4,pre_event,0.48484848484848486,0.7619047619047619,0.5925925925925926,21
M2_CV,standard_common,extra_trees_depth5,0.5,normal,0.7419354838709677,0.7666666666666667,0.7540983606557377,30
M2_CV,standard_common,extra_trees_depth5,0.5,pre_event,0.65,0.6190476190476191,0.6341463414634146,21
M2_CV,standard_common,extra_trees_depth5,0.6,normal,0.6666666666666666,0.9333333333333333,0.7777777777777778,30
M2_CV,standard_common,extra_trees_depth5,0.6,pre_event,0.7777777777777778,0.3333333333333333,0.4666666666666667,21
M2_CV,standard_common,hist_gradient_boosting,0.4,normal,0.6363636363636364,0.4666666666666667,0.5384615384615384,30
M2_CV,standard_common,hist_gradient_boosting,0.4,pre_event,0.4482758620689655,0.6190476190476191,0.52,21
M2_CV,standard_common,hist_gradient_boosting,0.5,normal,0.6666666666666666,0.8,0.7272727272727273,30
M2_CV,standard_common,hist_gradient_boosting,0.5,pre_event,0.6,0.42857142857142855,0.5,21
M2_CV,standard_common,hist_gradient_boosting,0.6,normal,0.5833333333333334,0.9333333333333333,0.717948717948718,30
M2_CV,standard_common,hist_gradient_boosting,0.6,pre_event,0.3333333333333333,0.047619047619047616,0.08333333333333333,21
M2_CV,standard_common,lightgbm_depth3,0.4,normal,0.6896551724137931,0.6666666666666666,0.6779661016949152,30
M2_CV,standard_common,lightgbm_depth3,0.4,pre_event,0.5454545454545454,0.5714285714285714,0.5581395348837209,21
M2_CV,standard_common,lightgbm_depth3,0.5,normal,0.7096774193548387,0.7333333333333333,0.7213114754098361,30
M2_CV,standard_common,lightgbm_depth3,0.5,pre_event,0.6,0.5714285714285714,0.5853658536585366,21
M2_CV,standard_common,lightgbm_depth3,0.6,normal,0.7058823529411765,0.8,0.75,30
M2_CV,standard_common,lightgbm_depth3,0.6,pre_event,0.6470588235294118,0.5238095238095238,0.5789473684210527,21
M2_CV,standard_common,logistic_balanced,0.4,normal,0.6875,0.7333333333333333,0.7096774193548387,30
M2_CV,standard_common,logistic_balanced,0.4,pre_event,0.5789473684210527,0.5238095238095238,0.55,21
M2_CV,standard_common,logistic_balanced,0.5,normal,0.6666666666666666,0.7333333333333333,0.6984126984126984,30
M2_CV,standard_common,logistic_balanced,0.5,pre_event,0.5555555555555556,0.47619047619047616,0.5128205128205128,21
M2_CV,standard_common,logistic_balanced,0.6,normal,0.6052631578947368,0.7666666666666667,0.6764705882352942,30
M2_CV,standard_common,logistic_balanced,0.6,pre_event,0.46153846153846156,0.2857142857142857,0.35294117647058826,21
M2_CV,standard_common,random_forest_depth3,0.4,normal,0.7647058823529411,0.43333333333333335,0.5531914893617021,30
M2_CV,standard_common,random_forest_depth3,0.4,pre_event,0.5,0.8095238095238095,0.6181818181818182,21
M2_CV,standard_common,random_forest_depth3,0.5,normal,0.7666666666666667,0.7666666666666667,0.7666666666666667,30
M2_CV,standard_common,random_forest_depth3,0.5,pre_event,0.6666666666666666,0.6666666666666666,0.6666666666666666,21
M2_CV,standard_common,random_forest_depth3,0.6,normal,0.6666666666666666,0.9333333333333333,0.7777777777777778,30
M2_CV,standard_common,random_forest_depth3,0.6,pre_event,0.7777777777777778,0.3333333333333333,0.4666666666666667,21
M2_CV,standard_common,random_forest_depth5,0.4,normal,0.7368421052631579,0.4666666666666667,0.5714285714285714,30
M2_CV,standard_common,random_forest_depth5,0.4,pre_event,0.5,0.7619047619047619,0.6037735849056604,21
M2_CV,standard_common,random_forest_depth5,0.5,normal,0.7741935483870968,0.8,0.7868852459016393,30
M2_CV,standard_common,random_forest_depth5,0.5,pre_event,0.7,0.6666666666666666,0.6829268292682927,21
M2_CV,standard_common,random_forest_depth5,0.6,normal,0.7,0.9333333333333333,0.8,30
M2_CV,standard_common,random_forest_depth5,0.6,pre_event,0.8181818181818182,0.42857142857142855,0.5625,21
M2_CV,standard_common,xgboost_depth3,0.4,normal,0.75,0.7,0.7241379310344828,30
M2_CV,standard_common,xgboost_depth3,0.4,pre_event,0.6086956521739131,0.6666666666666666,0.6363636363636364,21
M2_CV,standard_common,xgboost_depth3,0.5,normal,0.75,0.8,0.7741935483870968,30
M2_CV,standard_common,xgboost_depth3,0.5,pre_event,0.6842105263157895,0.6190476190476191,0.65,21
M2_CV,standard_common,xgboost_depth3,0.6,normal,0.7428571428571429,0.8666666666666667,0.8,30
M2_CV,standard_common,xgboost_depth3,0.6,pre_event,0.75,0.5714285714285714,0.6486486486486487,21
M2_CV,standard_common_plus_system,dummy_most_frequent,0.4,normal,0.5882352941176471,1.0,0.7407407407407407,30
M2_CV,standard_common_plus_system,dummy_most_frequent,0.4,pre_event,0.0,0.0,0.0,21
M2_CV,standard_common_plus_system,dummy_most_frequent,0.5,normal,0.5882352941176471,1.0,0.7407407407407407,30
M2_CV,standard_common_plus_system,dummy_most_frequent,0.5,pre_event,0.0,0.0,0.0,21
M2_CV,standard_common_plus_system,dummy_most_frequent,0.6,normal,0.5882352941176471,1.0,0.7407407407407407,30
M2_CV,standard_common_plus_system,dummy_most_frequent,0.6,pre_event,0.0,0.0,0.0,21
M2_CV,standard_common_plus_system,extra_trees_depth3,0.4,normal,1.0,0.23333333333333334,0.3783783783783784,30
M2_CV,standard_common_plus_system,extra_trees_depth3,0.4,pre_event,0.4772727272727273,1.0,0.6461538461538462,21
M2_CV,standard_common_plus_system,extra_trees_depth3,0.5,normal,0.72,0.6,0.6545454545454545,30
M2_CV,standard_common_plus_system,extra_trees_depth3,0.5,pre_event,0.5384615384615384,0.6666666666666666,0.5957446808510638,21
M2_CV,standard_common_plus_system,extra_trees_depth3,0.6,normal,0.6363636363636364,0.9333333333333333,0.7567567567567568,30
M2_CV,standard_common_plus_system,extra_trees_depth3,0.6,pre_event,0.7142857142857143,0.23809523809523808,0.35714285714285715,21
M2_CV,standard_common_plus_system,extra_trees_depth5,0.4,normal,0.6875,0.36666666666666664,0.4782608695652174,30
M2_CV,standard_common_plus_system,extra_trees_depth5,0.4,pre_event,0.45714285714285713,0.7619047619047619,0.5714285714285714,21
M2_CV,standard_common_plus_system,extra_trees_depth5,0.5,normal,0.7692307692307693,0.6666666666666666,0.7142857142857143,30
M2_CV,standard_common_plus_system,extra_trees_depth5,0.5,pre_event,0.6,0.7142857142857143,0.6521739130434783,21
M2_CV,standard_common_plus_system,extra_trees_depth5,0.6,normal,0.6444444444444445,0.9666666666666667,0.7733333333333333,30
M2_CV,standard_common_plus_system,extra_trees_depth5,0.6,pre_event,0.8333333333333334,0.23809523809523808,0.37037037037037035,21
M2_CV,standard_common_plus_system,hist_gradient_boosting,0.4,normal,0.6363636363636364,0.4666666666666667,0.5384615384615384,30
M2_CV,standard_common_plus_system,hist_gradient_boosting,0.4,pre_event,0.4482758620689655,0.6190476190476191,0.52,21
M2_CV,standard_common_plus_system,hist_gradient_boosting,0.5,normal,0.6486486486486487,0.8,0.7164179104477612,30
M2_CV,standard_common_plus_system,hist_gradient_boosting,0.5,pre_event,0.5714285714285714,0.38095238095238093,0.45714285714285713,21
M2_CV,standard_common_plus_system,hist_gradient_boosting,0.6,normal,0.5833333333333334,0.9333333333333333,0.717948717948718,30
M2_CV,standard_common_plus_system,hist_gradient_boosting,0.6,pre_event,0.3333333333333333,0.047619047619047616,0.08333333333333333,21
M2_CV,standard_common_plus_system,lightgbm_depth3,0.4,normal,0.6896551724137931,0.6666666666666666,0.6779661016949152,30
M2_CV,standard_common_plus_system,lightgbm_depth3,0.4,pre_event,0.5454545454545454,0.5714285714285714,0.5581395348837209,21
M2_CV,standard_common_plus_system,lightgbm_depth3,0.5,normal,0.7096774193548387,0.7333333333333333,0.7213114754098361,30
M2_CV,standard_common_plus_system,lightgbm_depth3,0.5,pre_event,0.6,0.5714285714285714,0.5853658536585366,21
M2_CV,standard_common_plus_system,lightgbm_depth3,0.6,normal,0.696969696969697,0.7666666666666667,0.7301587301587301,30
M2_CV,standard_common_plus_system,lightgbm_depth3,0.6,pre_event,0.6111111111111112,0.5238095238095238,0.5641025641025641,21
M2_CV,standard_common_plus_system,logistic_balanced,0.4,normal,0.6153846153846154,0.5333333333333333,0.5714285714285714,30
M2_CV,standard_common_plus_system,logistic_balanced,0.4,pre_event,0.44,0.5238095238095238,0.4782608695652174,21
M2_CV,standard_common_plus_system,logistic_balanced,0.5,normal,0.625,0.6666666666666666,0.6451612903225806,30
M2_CV,standard_common_plus_system,logistic_balanced,0.5,pre_event,0.47368421052631576,0.42857142857142855,0.45,21
M2_CV,standard_common_plus_system,logistic_balanced,0.6,normal,0.6666666666666666,0.8,0.7272727272727273,30
M2_CV,standard_common_plus_system,logistic_balanced,0.6,pre_event,0.6,0.42857142857142855,0.5,21
M2_CV,standard_common_plus_system,random_forest_depth3,0.4,normal,0.7368421052631579,0.4666666666666667,0.5714285714285714,30
M2_CV,standard_common_plus_system,random_forest_depth3,0.4,pre_event,0.5,0.7619047619047619,0.6037735849056604,21
M2_CV,standard_common_plus_system,random_forest_depth3,0.5,normal,0.7419354838709677,0.7666666666666667,0.7540983606557377,30
M2_CV,standard_common_plus_system,random_forest_depth3,0.5,pre_event,0.65,0.6190476190476191,0.6341463414634146,21
M2_CV,standard_common_plus_system,random_forest_depth3,0.6,normal,0.6744186046511628,0.9666666666666667,0.7945205479452054,30
M2_CV,standard_common_plus_system,random_forest_depth3,0.6,pre_event,0.875,0.3333333333333333,0.4827586206896552,21
M2_CV,standard_common_plus_system,random_forest_depth5,0.4,normal,0.7619047619047619,0.5333333333333333,0.6274509803921569,30
M2_CV,standard_common_plus_system,random_forest_depth5,0.4,pre_event,0.5333333333333333,0.7619047619047619,0.6274509803921569,21
M2_CV,standard_common_plus_system,random_forest_depth5,0.5,normal,0.7419354838709677,0.7666666666666667,0.7540983606557377,30
M2_CV,standard_common_plus_system,random_forest_depth5,0.5,pre_event,0.65,0.6190476190476191,0.6341463414634146,21
M2_CV,standard_common_plus_system,random_forest_depth5,0.6,normal,0.7,0.9333333333333333,0.8,30
M2_CV,standard_common_plus_system,random_forest_depth5,0.6,pre_event,0.8181818181818182,0.42857142857142855,0.5625,21
M2_CV,standard_common_plus_system,xgboost_depth3,0.4,normal,0.7692307692307693,0.6666666666666666,0.7142857142857143,30
M2_CV,standard_common_plus_system,xgboost_depth3,0.4,pre_event,0.6,0.7142857142857143,0.6521739130434783,21
M2_CV,standard_common_plus_system,xgboost_depth3,0.5,normal,0.75,0.8,0.7741935483870968,30
M2_CV,standard_common_plus_system,xgboost_depth3,0.5,pre_event,0.6842105263157895,0.6190476190476191,0.65,21
M2_CV,standard_common_plus_system,xgboost_depth3,0.6,normal,0.7142857142857143,0.8333333333333334,0.7692307692307693,30
M2_CV,standard_common_plus_system,xgboost_depth3,0.6,pre_event,0.6875,0.5238095238095238,0.5945945945945946,21
M2_CV,standard_optional_dhw,dummy_most_frequent,0.4,normal,0.59375,1.0,0.7450980392156863,19
M2_CV,standard_optional_dhw,dummy_most_frequent,0.4,pre_event,0.0,0.0,0.0,13
M2_CV,standard_optional_dhw,dummy_most_frequent,0.5,normal,0.59375,1.0,0.7450980392156863,19
M2_CV,standard_optional_dhw,dummy_most_frequent,0.5,pre_event,0.0,0.0,0.0,13
M2_CV,standard_optional_dhw,dummy_most_frequent,0.6,normal,0.59375,1.0,0.7450980392156863,19
M2_CV,standard_optional_dhw,dummy_most_frequent,0.6,pre_event,0.0,0.0,0.0,13
M2_CV,standard_optional_dhw,extra_trees_depth3,0.4,normal,0.8888888888888888,0.42105263157894735,0.5714285714285714,19
M2_CV,standard_optional_dhw,extra_trees_depth3,0.4,pre_event,0.5217391304347826,0.9230769230769231,0.6666666666666666,13
M2_CV,standard_optional_dhw,extra_trees_depth3,0.5,normal,0.6666666666666666,0.631578947368421,0.6486486486486487,19
M2_CV,standard_optional_dhw,extra_trees_depth3,0.5,pre_event,0.5,0.5384615384615384,0.5185185185185185,13
M2_CV,standard_optional_dhw,extra_trees_depth3,0.6,normal,0.6666666666666666,0.8421052631578947,0.7441860465116279,19
M2_CV,standard_optional_dhw,extra_trees_depth3,0.6,pre_event,0.625,0.38461538461538464,0.47619047619047616,13
M2_CV,standard_optional_dhw,extra_trees_depth5,0.4,normal,0.8,0.42105263157894735,0.5517241379310345,19
M2_CV,standard_optional_dhw,extra_trees_depth5,0.4,pre_event,0.5,0.8461538461538461,0.6285714285714286,13
M2_CV,standard_optional_dhw,extra_trees_depth5,0.5,normal,0.6666666666666666,0.631578947368421,0.6486486486486487,19
M2_CV,standard_optional_dhw,extra_trees_depth5,0.5,pre_event,0.5,0.5384615384615384,0.5185185185185185,13
M2_CV,standard_optional_dhw,extra_trees_depth5,0.6,normal,0.6818181818181818,0.7894736842105263,0.7317073170731707,19
M2_CV,standard_optional_dhw,extra_trees_depth5,0.6,pre_event,0.6,0.46153846153846156,0.5217391304347826,13
M2_CV,standard_optional_dhw,hist_gradient_boosting,0.4,normal,0.5,0.3157894736842105,0.3870967741935484,19
M2_CV,standard_optional_dhw,hist_gradient_boosting,0.4,pre_event,0.35,0.5384615384615384,0.42424242424242425,13
M2_CV,standard_optional_dhw,hist_gradient_boosting,0.5,normal,0.59375,1.0,0.7450980392156863,19
M2_CV,standard_optional_dhw,hist_gradient_boosting,0.5,pre_event,0.0,0.0,0.0,13
M2_CV,standard_optional_dhw,hist_gradient_boosting,0.6,normal,0.59375,1.0,0.7450980392156863,19
M2_CV,standard_optional_dhw,hist_gradient_boosting,0.6,pre_event,0.0,0.0,0.0,13
M2_CV,standard_optional_dhw,lightgbm_depth3,0.4,normal,0.7222222222222222,0.6842105263157895,0.7027027027027027,19
M2_CV,standard_optional_dhw,lightgbm_depth3,0.4,pre_event,0.5714285714285714,0.6153846153846154,0.5925925925925926,13
M2_CV,standard_optional_dhw,lightgbm_depth3,0.5,normal,0.7222222222222222,0.6842105263157895,0.7027027027027027,19
M2_CV,standard_optional_dhw,lightgbm_depth3,0.5,pre_event,0.5714285714285714,0.6153846153846154,0.5925925925925926,13
M2_CV,standard_optional_dhw,lightgbm_depth3,0.6,normal,0.6666666666666666,0.7368421052631579,0.7,19
M2_CV,standard_optional_dhw,lightgbm_depth3,0.6,pre_event,0.5454545454545454,0.46153846153846156,0.5,13
M2_CV,standard_optional_dhw,logistic_balanced,0.4,normal,0.7692307692307693,0.5263157894736842,0.625,19
M2_CV,standard_optional_dhw,logistic_balanced,0.4,pre_event,0.5263157894736842,0.7692307692307693,0.625,13
M2_CV,standard_optional_dhw,logistic_balanced,0.5,normal,0.7857142857142857,0.5789473684210527,0.6666666666666666,19
M2_CV,standard_optional_dhw,logistic_balanced,0.5,pre_event,0.5555555555555556,0.7692307692307693,0.6451612903225806,13
M2_CV,standard_optional_dhw,logistic_balanced,0.6,normal,0.8,0.631578947368421,0.7058823529411765,19
M2_CV,standard_optional_dhw,logistic_balanced,0.6,pre_event,0.5882352941176471,0.7692307692307693,0.6666666666666666,13
M2_CV,standard_optional_dhw,random_forest_depth3,0.4,normal,0.7272727272727273,0.42105263157894735,0.5333333333333333,19
M2_CV,standard_optional_dhw,random_forest_depth3,0.4,pre_event,0.47619047619047616,0.7692307692307693,0.5882352941176471,13
M2_CV,standard_optional_dhw,random_forest_depth3,0.5,normal,0.7333333333333333,0.5789473684210527,0.6470588235294118,19
M2_CV,standard_optional_dhw,random_forest_depth3,0.5,pre_event,0.5294117647058824,0.6923076923076923,0.6,13
M2_CV,standard_optional_dhw,random_forest_depth3,0.6,normal,0.7083333333333334,0.8947368421052632,0.7906976744186046,19
M2_CV,standard_optional_dhw,random_forest_depth3,0.6,pre_event,0.75,0.46153846153846156,0.5714285714285714,13
M2_CV,standard_optional_dhw,random_forest_depth5,0.4,normal,0.75,0.47368421052631576,0.5806451612903226,19
M2_CV,standard_optional_dhw,random_forest_depth5,0.4,pre_event,0.5,0.7692307692307693,0.6060606060606061,13
M2_CV,standard_optional_dhw,random_forest_depth5,0.5,normal,0.6875,0.5789473684210527,0.6285714285714286,19
M2_CV,standard_optional_dhw,random_forest_depth5,0.5,pre_event,0.5,0.6153846153846154,0.5517241379310345,13
M2_CV,standard_optional_dhw,random_forest_depth5,0.6,normal,0.7083333333333334,0.8947368421052632,0.7906976744186046,19
M2_CV,standard_optional_dhw,random_forest_depth5,0.6,pre_event,0.75,0.46153846153846156,0.5714285714285714,13
M2_CV,standard_optional_dhw,xgboost_depth3,0.4,normal,0.6875,0.5789473684210527,0.6285714285714286,19
M2_CV,standard_optional_dhw,xgboost_depth3,0.4,pre_event,0.5,0.6153846153846154,0.5517241379310345,13
M2_CV,standard_optional_dhw,xgboost_depth3,0.5,normal,0.7,0.7368421052631579,0.717948717948718,19
M2_CV,standard_optional_dhw,xgboost_depth3,0.5,pre_event,0.5833333333333334,0.5384615384615384,0.56,13
M2_CV,standard_optional_dhw,xgboost_depth3,0.6,normal,0.7272727272727273,0.8421052631578947,0.7804878048780488,19
M2_CV,standard_optional_dhw,xgboost_depth3,0.6,pre_event,0.7,0.5384615384615384,0.6086956521739131,13
M2_to_M1,common13,dummy_most_frequent,0.4,normal,0.5737704918032787,1.0,0.7291666666666666,35
M2_to_M1,common13,dummy_most_frequent,0.4,pre_event,0.0,0.0,0.0,26
M2_to_M1,common13,dummy_most_frequent,0.5,normal,0.5737704918032787,1.0,0.7291666666666666,35
M2_to_M1,common13,dummy_most_frequent,0.5,pre_event,0.0,0.0,0.0,26
M2_to_M1,common13,dummy_most_frequent,0.6,normal,0.5737704918032787,1.0,0.7291666666666666,35
M2_to_M1,common13,dummy_most_frequent,0.6,pre_event,0.0,0.0,0.0,26
M2_to_M1,common13,extra_trees_depth3,0.4,normal,0.8181818181818182,0.2571428571428571,0.391304347826087,35
M2_to_M1,common13,extra_trees_depth3,0.4,pre_event,0.48,0.9230769230769231,0.631578947368421,26
M2_to_M1,common13,extra_trees_depth3,0.5,normal,0.6666666666666666,0.7428571428571429,0.7027027027027027,35
M2_to_M1,common13,extra_trees_depth3,0.5,pre_event,0.5909090909090909,0.5,0.5416666666666666,26
M2_to_M1,common13,extra_trees_depth3,0.6,normal,0.6,0.9428571428571428,0.7333333333333333,35
M2_to_M1,common13,extra_trees_depth3,0.6,pre_event,0.6666666666666666,0.15384615384615385,0.25,26
M2_to_M1,common13,extra_trees_depth5,0.4,normal,0.8125,0.37142857142857144,0.5098039215686274,35
M2_to_M1,common13,extra_trees_depth5,0.4,pre_event,0.5111111111111111,0.8846153846153846,0.647887323943662,26
M2_to_M1,common13,extra_trees_depth5,0.5,normal,0.6923076923076923,0.7714285714285715,0.7297297297297297,35
M2_to_M1,common13,extra_trees_depth5,0.5,pre_event,0.6363636363636364,0.5384615384615384,0.5833333333333334,26
M2_to_M1,common13,extra_trees_depth5,0.6,normal,0.6,0.9428571428571428,0.7333333333333333,35
M2_to_M1,common13,extra_trees_depth5,0.6,pre_event,0.6666666666666666,0.15384615384615385,0.25,26
M2_to_M1,common13,hist_gradient_boosting,0.4,normal,0.7666666666666667,0.6571428571428571,0.7076923076923077,35
M2_to_M1,common13,hist_gradient_boosting,0.4,pre_event,0.6129032258064516,0.7307692307692307,0.6666666666666666,26
M2_to_M1,common13,hist_gradient_boosting,0.5,normal,0.7272727272727273,0.6857142857142857,0.7058823529411765,35
M2_to_M1,common13,hist_gradient_boosting,0.5,pre_event,0.6071428571428571,0.6538461538461539,0.6296296296296297,26
M2_to_M1,common13,hist_gradient_boosting,0.6,normal,0.7368421052631579,0.8,0.7671232876712328,35
M2_to_M1,common13,hist_gradient_boosting,0.6,pre_event,0.6956521739130435,0.6153846153846154,0.6530612244897959,26
M2_to_M1,common13,lightgbm_depth3,0.4,normal,0.7714285714285715,0.7714285714285715,0.7714285714285715,35
M2_to_M1,common13,lightgbm_depth3,0.4,pre_event,0.6923076923076923,0.6923076923076923,0.6923076923076923,26
M2_to_M1,common13,lightgbm_depth3,0.5,normal,0.7837837837837838,0.8285714285714286,0.8055555555555556,35
M2_to_M1,common13,lightgbm_depth3,0.5,pre_event,0.75,0.6923076923076923,0.72,26
M2_to_M1,common13,lightgbm_depth3,0.6,normal,0.7631578947368421,0.8285714285714286,0.7945205479452054,35
M2_to_M1,common13,lightgbm_depth3,0.6,pre_event,0.7391304347826086,0.6538461538461539,0.6938775510204082,26
M2_to_M1,common13,logistic_balanced,0.4,normal,0.6923076923076923,0.7714285714285715,0.7297297297297297,35
M2_to_M1,common13,logistic_balanced,0.4,pre_event,0.6363636363636364,0.5384615384615384,0.5833333333333334,26
M2_to_M1,common13,logistic_balanced,0.5,normal,0.6818181818181818,0.8571428571428571,0.759493670886076,35
M2_to_M1,common13,logistic_balanced,0.5,pre_event,0.7058823529411765,0.46153846153846156,0.5581395348837209,26
M2_to_M1,common13,logistic_balanced,0.6,normal,0.6666666666666666,0.8571428571428571,0.75,35
M2_to_M1,common13,logistic_balanced,0.6,pre_event,0.6875,0.4230769230769231,0.5238095238095238,26
M2_to_M1,common13,random_forest_depth3,0.4,normal,0.75,0.6,0.6666666666666666,35
M2_to_M1,common13,random_forest_depth3,0.4,pre_event,0.5757575757575758,0.7307692307692307,0.6440677966101694,26
M2_to_M1,common13,random_forest_depth3,0.5,normal,0.7837837837837838,0.8285714285714286,0.8055555555555556,35
M2_to_M1,common13,random_forest_depth3,0.5,pre_event,0.75,0.6923076923076923,0.72,26
M2_to_M1,common13,random_forest_depth3,0.6,normal,0.7209302325581395,0.8857142857142857,0.7948717948717948,35
M2_to_M1,common13,random_forest_depth3,0.6,pre_event,0.7777777777777778,0.5384615384615384,0.6363636363636364,26
M2_to_M1,common13,random_forest_depth5,0.4,normal,0.75,0.6,0.6666666666666666,35
M2_to_M1,common13,random_forest_depth5,0.4,pre_event,0.5757575757575758,0.7307692307692307,0.6440677966101694,26
M2_to_M1,common13,random_forest_depth5,0.5,normal,0.7777777777777778,0.8,0.7887323943661971,35
M2_to_M1,common13,random_forest_depth5,0.5,pre_event,0.72,0.6923076923076923,0.7058823529411765,26
M2_to_M1,common13,random_forest_depth5,0.6,normal,0.7209302325581395,0.8857142857142857,0.7948717948717948,35
M2_to_M1,common13,random_forest_depth5,0.6,pre_event,0.7777777777777778,0.5384615384615384,0.6363636363636364,26
M2_to_M1,common13,xgboost_depth3,0.4,normal,0.7777777777777778,0.8,0.7887323943661971,35
M2_to_M1,common13,xgboost_depth3,0.4,pre_event,0.72,0.6923076923076923,0.7058823529411765,26
M2_to_M1,common13,xgboost_depth3,0.5,normal,0.7631578947368421,0.8285714285714286,0.7945205479452054,35
M2_to_M1,common13,xgboost_depth3,0.5,pre_event,0.7391304347826086,0.6538461538461539,0.6938775510204082,26
M2_to_M1,common13,xgboost_depth3,0.6,normal,0.7317073170731707,0.8571428571428571,0.7894736842105263,35
M2_to_M1,common13,xgboost_depth3,0.6,pre_event,0.75,0.5769230769230769,0.6521739130434783,26
M2_to_M1,standard_common,dummy_most_frequent,0.4,normal,0.5737704918032787,1.0,0.7291666666666666,35
M2_to_M1,standard_common,dummy_most_frequent,0.4,pre_event,0.0,0.0,0.0,26
M2_to_M1,standard_common,dummy_most_frequent,0.5,normal,0.5737704918032787,1.0,0.7291666666666666,35
M2_to_M1,standard_common,dummy_most_frequent,0.5,pre_event,0.0,0.0,0.0,26
M2_to_M1,standard_common,dummy_most_frequent,0.6,normal,0.5737704918032787,1.0,0.7291666666666666,35
M2_to_M1,standard_common,dummy_most_frequent,0.6,pre_event,0.0,0.0,0.0,26
M2_to_M1,standard_common,extra_trees_depth3,0.4,normal,0.6428571428571429,0.2571428571428571,0.3673469387755102,35
M2_to_M1,standard_common,extra_trees_depth3,0.4,pre_event,0.44680851063829785,0.8076923076923077,0.5753424657534246,26
M2_to_M1,standard_common,extra_trees_depth3,0.5,normal,0.5652173913043478,0.7428571428571429,0.6419753086419753,35
M2_to_M1,standard_common,extra_trees_depth3,0.5,pre_event,0.4,0.23076923076923078,0.2926829268292683,26
M2_to_M1,standard_common,extra_trees_depth3,0.6,normal,0.5833333333333334,1.0,0.7368421052631579,35
M2_to_M1,standard_common,extra_trees_depth3,0.6,pre_event,1.0,0.038461538461538464,0.07407407407407407,26
M2_to_M1,standard_common,extra_trees_depth5,0.4,normal,0.6666666666666666,0.34285714285714286,0.4528301886792453,35
M2_to_M1,standard_common,extra_trees_depth5,0.4,pre_event,0.46511627906976744,0.7692307692307693,0.5797101449275363,26
M2_to_M1,standard_common,extra_trees_depth5,0.5,normal,0.55,0.6285714285714286,0.5866666666666667,35
M2_to_M1,standard_common,extra_trees_depth5,0.5,pre_event,0.38095238095238093,0.3076923076923077,0.3404255319148936,26
M2_to_M1,standard_common,extra_trees_depth5,0.6,normal,0.5737704918032787,1.0,0.7291666666666666,35
M2_to_M1,standard_common,extra_trees_depth5,0.6,pre_event,0.0,0.0,0.0,26
M2_to_M1,standard_common,hist_gradient_boosting,0.4,normal,0.5,0.45714285714285713,0.47761194029850745,35
M2_to_M1,standard_common,hist_gradient_boosting,0.4,pre_event,0.3448275862068966,0.38461538461538464,0.36363636363636365,26
M2_to_M1,standard_common,hist_gradient_boosting,0.5,normal,0.5555555555555556,0.8571428571428571,0.6741573033707865,35
M2_to_M1,standard_common,hist_gradient_boosting,0.5,pre_event,0.2857142857142857,0.07692307692307693,0.12121212121212122,26
M2_to_M1,standard_common,hist_gradient_boosting,0.6,normal,0.5666666666666667,0.9714285714285714,0.7157894736842105,35
M2_to_M1,standard_common,hist_gradient_boosting,0.6,pre_event,0.0,0.0,0.0,26
M2_to_M1,standard_common,lightgbm_depth3,0.4,normal,0.5526315789473685,0.6,0.5753424657534246,35
M2_to_M1,standard_common,lightgbm_depth3,0.4,pre_event,0.391304347826087,0.34615384615384615,0.3673469387755102,26
M2_to_M1,standard_common,lightgbm_depth3,0.5,normal,0.574468085106383,0.7714285714285715,0.6585365853658537,35
M2_to_M1,standard_common,lightgbm_depth3,0.5,pre_event,0.42857142857142855,0.23076923076923078,0.3,26
M2_to_M1,standard_common,lightgbm_depth3,0.6,normal,0.5660377358490566,0.8571428571428571,0.6818181818181818,35
M2_to_M1,standard_common,lightgbm_depth3,0.6,pre_event,0.375,0.11538461538461539,0.17647058823529413,26
M2_to_M1,standard_common,logistic_balanced,0.4,normal,0.6666666666666666,0.7428571428571429,0.7027027027027027,35
M2_to_M1,standard_common,logistic_balanced,0.4,pre_event,0.5909090909090909,0.5,0.5416666666666666,26
M2_to_M1,standard_common,logistic_balanced,0.5,normal,0.6428571428571429,0.7714285714285715,0.7012987012987013,35
M2_to_M1,standard_common,logistic_balanced,0.5,pre_event,0.5789473684210527,0.4230769230769231,0.4888888888888889,26
M2_to_M1,standard_common,logistic_balanced,0.6,normal,0.625,0.8571428571428571,0.7228915662650602,35
M2_to_M1,standard_common,logistic_balanced,0.6,pre_event,0.6153846153846154,0.3076923076923077,0.41025641025641024,26
M2_to_M1,standard_common,random_forest_depth3,0.4,normal,0.0,0.0,0.0,35
M2_to_M1,standard_common,random_forest_depth3,0.4,pre_event,0.4262295081967213,1.0,0.5977011494252874,26
M2_to_M1,standard_common,random_forest_depth3,0.5,normal,0.5,0.02857142857142857,0.05405405405405406,35
M2_to_M1,standard_common,random_forest_depth3,0.5,pre_event,0.423728813559322,0.9615384615384616,0.5882352941176471,26
M2_to_M1,standard_common,random_forest_depth3,0.6,normal,0.5813953488372093,0.7142857142857143,0.6410256410256411,35
