evaluation_scope,feature_set,model,threshold,actual,predicted,count
Pooled_M1_M2_group_CV,standard_common_plus_system,logistic_balanced,0.6,0,0,43
Pooled_M1_M2_group_CV,standard_common_plus_system,logistic_balanced,0.6,0,1,22
Pooled_M1_M2_group_CV,standard_common_plus_system,logistic_balanced,0.6,1,0,26
Pooled_M1_M2_group_CV,standard_common_plus_system,logistic_balanced,0.6,1,1,21
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth3,0.4,0,0,15
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth3,0.4,0,1,50
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth3,0.4,1,0,8
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth3,0.4,1,1,39
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth3,0.5,0,0,40
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth3,0.5,0,1,25
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth3,0.5,1,0,22
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth3,0.5,1,1,25
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth3,0.6,0,0,60
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth3,0.6,0,1,5
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth3,0.6,1,0,35
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth3,0.6,1,1,12
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth5,0.4,0,0,21
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth5,0.4,0,1,44
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth5,0.4,1,0,12
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth5,0.4,1,1,35
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth5,0.5,0,0,42
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth5,0.5,0,1,23
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth5,0.5,1,0,23
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth5,0.5,1,1,24
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth5,0.6,0,0,58
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth5,0.6,0,1,7
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth5,0.6,1,0,32
Pooled_M1_M2_group_CV,standard_common_plus_system,random_forest_depth5,0.6,1,1,15
Pooled_M1_M2_group_CV,standard_common_plus_system,xgboost_depth3,0.4,0,0,35
Pooled_M1_M2_group_CV,standard_common_plus_system,xgboost_depth3,0.4,0,1,30
Pooled_M1_M2_group_CV,standard_common_plus_system,xgboost_depth3,0.4,1,0,20
Pooled_M1_M2_group_CV,standard_common_plus_system,xgboost_depth3,0.4,1,1,27
Pooled_M1_M2_group_CV,standard_common_plus_system,xgboost_depth3,0.5,0,0,50
Pooled_M1_M2_group_CV,standard_common_plus_system,xgboost_depth3,0.5,0,1,15
Pooled_M1_M2_group_CV,standard_common_plus_system,xgboost_depth3,0.5,1,0,25
Pooled_M1_M2_group_CV,standard_common_plus_system,xgboost_depth3,0.5,1,1,22
Pooled_M1_M2_group_CV,standard_common_plus_system,xgboost_depth3,0.6,0,0,56
Pooled_M1_M2_group_CV,standard_common_plus_system,xgboost_depth3,0.6,0,1,9
Pooled_M1_M2_group_CV,standard_common_plus_system,xgboost_depth3,0.6,1,0,28
Pooled_M1_M2_group_CV,standard_common_plus_system,xgboost_depth3,0.6,1,1,19
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.4,0,0,49
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.4,0,1,0
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.4,1,0,37
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.4,1,1,0
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.5,0,0,49
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.5,0,1,0
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.5,1,0,37
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.5,1,1,0
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.6,0,0,49
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.6,0,1,0
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.6,1,0,37
Pooled_M1_M2_group_CV,standard_optional_dhw,dummy_most_frequent,0.6,1,1,0
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.4,0,0,6
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.4,0,1,43
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.4,1,0,3
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.4,1,1,34
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.5,0,0,31
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.5,0,1,18
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.5,1,0,20
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.5,1,1,17
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.6,0,0,48
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.6,0,1,1
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.6,1,0,34
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth3,0.6,1,1,3
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.4,0,0,15
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.4,0,1,34
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.4,1,0,6
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.4,1,1,31
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.5,0,0,31
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.5,0,1,18
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.5,1,0,19
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.5,1,1,18
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.6,0,0,48
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.6,0,1,1
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.6,1,0,31
Pooled_M1_M2_group_CV,standard_optional_dhw,extra_trees_depth5,0.6,1,1,6
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.4,0,0,24
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.4,0,1,25
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.4,1,0,14
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.4,1,1,23
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.5,0,0,33
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.5,0,1,16
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.5,1,0,19
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.5,1,1,18
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.6,0,0,36
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.6,0,1,13
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.6,1,0,25
Pooled_M1_M2_group_CV,standard_optional_dhw,hist_gradient_boosting,0.6,1,1,12
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.4,0,0,30
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.4,0,1,19
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.4,1,0,18
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.4,1,1,19
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.5,0,0,34
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.5,0,1,15
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.5,1,0,21
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.5,1,1,16
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.6,0,0,37
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.6,0,1,12
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.6,1,0,22
Pooled_M1_M2_group_CV,standard_optional_dhw,lightgbm_depth3,0.6,1,1,15
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.4,0,0,32
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.4,0,1,17
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.4,1,0,12
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.4,1,1,25
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.5,0,0,34
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.5,0,1,15
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.5,1,0,12
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.5,1,1,25
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.6,0,0,34
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.6,0,1,15
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.6,1,0,14
Pooled_M1_M2_group_CV,standard_optional_dhw,logistic_balanced,0.6,1,1,23
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.4,0,0,18
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.4,0,1,31
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.4,1,0,5
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.4,1,1,32
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.5,0,0,28
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.5,0,1,21
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.5,1,0,21
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.5,1,1,16
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.6,0,0,43
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.6,0,1,6
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.6,1,0,26
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth3,0.6,1,1,11
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.4,0,0,19
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.4,0,1,30
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.4,1,0,7
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.4,1,1,30
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.5,0,0,27
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.5,0,1,22
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.5,1,0,21
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.5,1,1,16
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.6,0,0,42
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.6,0,1,7
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.6,1,0,26
Pooled_M1_M2_group_CV,standard_optional_dhw,random_forest_depth5,0.6,1,1,11
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.4,0,0,24
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.4,0,1,25
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.4,1,0,14
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.4,1,1,23
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.5,0,0,28
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.5,0,1,21
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.5,1,0,17
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.5,1,1,20
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.6,0,0,33
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.6,0,1,16
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.6,1,0,24
Pooled_M1_M2_group_CV,standard_optional_dhw,xgboost_depth3,0.6,1,1,13
